scenario,cell_id,world,policy,ablation,delay,t_irrev,containment_strength,mutation_rate,adversarial_pressure,catastrophe_severity,initial_exploit_mass_scale,initial_resource_concentration_scale,extraction_payoff_scale,interception_payoff_scale,harm_payoff_scale,exploit_mutation_bias,action_channel_cost_scale,fixed_mi_claim,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,mutation_low,2,8,0.62,0.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.41893509753939284,0.41121143448123315,0.42665876059755253,0.0,0.0,0.13319649395317873,0.15201205829669598,0.1425604159908713,0.16146370060252066,0.13135359113147227,0.11627194557241043,0.1464352366905341,0.1809207565889401,0.16713793337528984,0.19470357980259037,0.8190792434087498,0.8052964201950781,0.8328620666224216,0.296687722041688,0.2851438453780974,0.30823159870527855,0.9483943829317535,0.9328291829357382,0.9639595829277687,0.9599712472899169,0.9523883831699571,0.9675541114098767,0.897054660628808,0.8750397301930084,0.9190695910646076,0.45395289722590165,0.4456762879960307,0.4622295064557726,0.8117840480454839,0.795025566393856,0.8285425296971117,1.0567575802514544,1.0408930067341624,1.0,0.12217095164507669,0.11845740109613744,0.12588450219401592,1.0,1.0,1.0,251.16,240.1999482531635,1.0,0.009844131608229697,0.008939887206345103,0.01074837601011429,0.0,0.0,0.0,0.017281931702117184,0.014937824063960962,0.019626039340273405,0.36,0.16796000416579884,0.5520399958342012,95.44,84.06238429664047,1.0,251.16,240.1999482531635,1.0,1.0,1.0,1.0,0.06342751932504107,0.058946812172344515,0.06790822647773762,-57.74384940090701,0.0,-34.52345196690843,1023.3168282442219,989.624294986652,1.0,1.0,1.0,1.0,0.11685984910167109,0.08985515679931486,0.14386454140402732,0.31193233894644845,0.28816885064705144,0.33569582724584546,1.0,1.0,1.0,0.7058991722134644,0.6913265794729185,0.7204717649540103,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,mutation_high,2,8,0.62,0.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.42269821028764004,0.41454051753735804,0.43085590303792204,0.0,0.0,0.13319649395317873,0.14141181847044504,0.13486098359574347,0.1479626533451466,0.10573143773437538,0.09343492262290841,0.11802795284584235,0.19786518397650676,0.1826826468270019,0.21304772112601164,0.8021348160210684,0.7869522788714929,0.8173173531706439,0.2736994977456316,0.26454918811056166,0.2828498073807016,0.9725073759439775,0.9708971662679214,0.9741175856200336,0.9576041474096216,0.950785586827734,0.9644227079915093,0.8996435215662787,0.8863870581989347,0.9128999849336227,0.4663611889475377,0.4611273464554358,0.4715950314396396,0.8290037819240915,0.8144441105929117,0.8435634532552714,1.0844946401780333,1.0637852756317767,1.0,0.12692819484298185,0.12397182726630072,0.12988456241966298,1.0,1.0,1.0,1029.24,979.8305963994707,1.0,0.007482132813673416,0.007263675537330221,0.007700590090016611,0.0,0.0,0.0,0.017538097831319502,0.016138220864635275,0.01893797479800373,0.04,0.0,0.1184,70.28,67.90222566812295,1.0,1029.24,979.8305963994707,1.0,1.0,1.0,1.0,0.06785810491800681,0.0630601795125114,0.07265603032350222,130.9086200694044,111.10437677129858,1.0,1402.5187650212558,1380.0391887084347,1.0,1.0,1.0,1.0,0.08657344959809703,0.06785677852752113,0.10529012066867292,0.34114686892501167,0.3149700807362102,0.36732365711381315,1.0,1.0,1.0,0.7208728538470361,0.7082122700807928,0.7335334376132795,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,delay_low,1,8,0.62,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,8.0,8.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.4122178113163429,0.40395203591974227,0.4204835867129435,0.0,0.0,0.13319649395317873,0.14613554725043745,0.13867290808722124,0.15359818641365366,0.11992976853053572,0.1105736256926108,0.12928591136846065,0.16789294153432402,0.14931628227482868,0.18646960079381936,0.8321070584636858,0.8135303992041011,0.8506837177232706,0.275435415961065,0.2682594970527321,0.28261133486939793,0.9704748790089255,0.9688241300664612,0.9721256279513898,0.9546641891092168,0.9497919512740443,0.9595364269443893,0.9057325972849511,0.8948491384087569,0.9166160561611454,0.4612471266477176,0.4554263783184195,0.46706787497701574,0.8368219304366885,0.8227509405898372,0.8508929202835398,1.0929931074563242,1.0772691760110824,1.0,0.1248568849625773,0.12045454596217323,0.12925922396298137,1.0,1.0,1.0,671.4,642.3728036489915,1.0,0.007306094706679717,0.007081975175905266,0.007530214237454169,0.0,0.0,0.0,0.011296704676969398,0.009442013528234497,0.0131513958257043,0.16,0.013327030438461507,0.3066729695615385,61.12,58.82777741627621,1.0,671.4,642.3728036489915,1.0,1.0,1.0,1.0,0.054627880091748925,0.0499583412470529,0.05929741893644495,83.5427556919148,65.12864151943955,1.0,1305.6125404108673,1277.8022849249478,1.0,1.0,1.0,1.0,0.10006981754093246,0.07874799136031473,0.12139164372155019,0.28947058885228283,0.25744186599108393,0.32149931171348173,1.0,1.0,1.0,0.7276712438579901,0.715435600512902,0.7399068872030782,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,delay_high,3,8,0.62,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,2.666666666666666,2.666666666666666,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.4370549837749706,0.4278653613975829,0.4462446061523583,0.0,0.0,0.13319649395317873,0.14675800416607634,0.13958054638217085,0.15393546194998184,0.11670424769405727,0.10558563362033493,0.1278228617677796,0.22478171124068272,0.20307059887327425,0.2464928236080912,0.7752182887568062,0.7535071763892727,0.7969294011243397,0.2626106958197512,0.25354001459363157,0.27168137704587086,0.9612208251302233,0.9500803734254153,0.9723612768350314,0.9542465900465618,0.9478280575070841,0.9606651225860394,0.8875249892753716,0.8653818116907934,0.9096681668599498,0.458537121405113,0.4522319284597873,0.46484231435043866,0.8136867657982374,0.7990338823138461,0.8283396492826287,1.0586852278784342,1.0407454966859393,1.0,0.12775595934899697,0.12341379786656595,0.132098120831428,1.0,1.0,1.0,571.6,544.0284818456921,1.0,0.009126598994122142,0.008497685338226752,0.009755512650017532,0.0,0.0,0.0,0.020935888572540796,0.018749148540098345,0.023122628604983247,0.28,0.10036303275773112,0.45963696724226893,94.28,86.21416141330198,1.0,571.6,544.0284818456921,1.0,1.0,1.0,1.0,0.0727460423440422,0.06584451235785066,0.07964757233023373,43.304781765199216,22.93806500526107,1.0,1236.8028393911577,1210.2586790859914,1.0,1.0,1.0,1.0,0.10184826587132927,0.08134124363159925,0.12235528811105928,0.3875546745529012,0.3501217221953004,0.424987626910502,1.0,1.0,1.0,0.7075537093897717,0.6948120715772576,0.7202953472022858,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,containment_low,2,8,0.434,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,0.88,0.7004380781662651,0.9583325864293191,0.0,0.0,0.13319649395317873,0.470774903289036,0.4581423337112014,0.4834074728668706,0.0,0.0,0.13319649395317873,0.1460697504318752,0.13598406428227533,0.15615543658147507,0.12021734249112041,0.10494068917166698,0.13549399581057386,0.28575025158304534,0.2624020760455425,0.3090984271205482,0.7142497484143907,0.6909015728768163,0.7375979239519651,0.24475683924530947,0.23679057024357422,0.2527231082470447,0.969645397926481,0.9683281966504954,0.9709625992024665,0.9208203311993393,0.9097266662040225,0.931913996194656,0.822153187555885,0.7876387335644677,0.8566676415473022,0.5242122646649959,0.5190029129475111,0.5294216163824808,0.8498691982097643,0.8374281447862872,0.8623102516332413,1.116269416953444,1.0983524683220762,1.0,0.13691409195896187,0.13438554972235622,0.13944263419556752,1.0,1.0,1.0,605.88,584.6578305450802,1.0,0.009055024240987211,0.008791271818339549,0.009318776663634874,0.0,0.0,0.0,0.015913781644440815,0.013798515725042152,0.018029047563839478,0.16,0.0,0.3452519725491022,115.72,111.94389158347732,1.0,605.88,584.6578305450802,1.0,1.0,1.0,1.0,0.0800278177399501,0.07463415205159854,0.08542148342830166,167.5124733819722,148.67012367862094,1.0,1194.3044117703582,1172.6979437594186,1.0,1.0,1.0,1.0,0.09988182663075457,0.07106558048904063,0.1286980727724685,0.49267284755697477,0.4524173724923147,0.5329283226216349,1.0,1.0,1.0,0.7390166940954472,0.7281983867706846,0.7498350014202099,0.0,0.0,0.0,0.88
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,containment_high,2,8,0.806,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.4105639767170804,0.4014227010785485,0.4197052523556123,0.0,0.0,0.13319649395317873,0.1482430942667314,0.13849262695367165,0.15799356157979116,0.11665588261500645,0.10435244763374696,0.12895931759626594,0.17496836570756316,0.1546090314640099,0.19532769995111643,0.8250316342903503,0.8046723000468126,0.8453909685338881,0.29381042256753037,0.278155003741077,0.30946584139398375,0.9615749292957807,0.9473870062450345,0.9757628523465269,0.9498592638265884,0.9406937184316361,0.9590248092215407,0.8854967529407058,0.8648489080385462,0.9061445978428655,0.41642698472776396,0.4071278488747818,0.4257261205807461,0.7877989602989924,0.7727927957028832,0.8028051248951017,1.0235271330536013,1.0034079719405937,1.0,0.11757743825850543,0.11310371954977747,0.1220511569672334,1.0,1.0,1.0,579.36,554.8023445331875,1.0,0.008523479243377255,0.007606460923403589,0.00944049756335092,0.0,0.0,0.0,0.02448319636629172,0.021876987058554426,0.027089405674029017,0.8,0.4605180417165001,1.0,67.88,58.10792404996086,1.0,579.36,554.8023445331875,1.0,1.0,1.0,1.0,0.05720836656472871,0.052337690557494036,0.06207904257196339,29.793747286840233,4.969371567414488,1.0,1304.1008637410362,1260.919682253796,1.0,1.0,1.0,1.0,0.10609138044462943,0.07823290240731581,0.13394985848194305,0.3016695960475227,0.2665672956276033,0.3367718964674421,1.0,1.0,1.0,0.685042574173037,0.6719937353938117,0.6980914129522624,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,catastrophe_low,2,8,0.62,0.18,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.43325797980484054,0.42432570297097116,0.4421902566387099,0.0,0.0,0.13319649395317873,0.15536526952512625,0.1404315464343309,0.1702989926159216,0.12780788143133004,0.108385013115277,0.1472307497473831,0.20350034689730506,0.18444507555665748,0.22255561823795264,0.7964996531003117,0.7774443817595202,0.8155549244411031,0.2667489616384106,0.25704699063392394,0.2764509326428973,0.9654641071301665,0.9575190387479199,0.9734091755124131,0.9543283780062738,0.9478166919116572,0.9608400641008904,0.8954403381978275,0.8797854509364965,0.9110952254591586,0.4612865423362596,0.453632815552674,0.4689402691198452,0.8218630898010233,0.8091897930698647,0.8345363865321819,1.0749108874916065,1.0568972444829057,1.0,0.12805208029967816,0.12424315765653896,0.13186100294281736,1.0,1.0,1.0,569.92,538.6196898060099,1.0,0.00846909022087498,0.007948808211604447,0.008989372230145513,0.0,0.0,0.0,0.017829539341348236,0.015667247130162865,0.019991831552533607,0.04,0.0,0.1184,80.76,74.01646056139657,1.0,569.92,538.6196898060099,1.0,1.0,1.0,1.0,0.06751662380709861,0.06083459919454941,0.07419864841964781,62.14272001579496,42.560048200479855,1.0,1240.2390348950692,1213.323331786382,1.0,1.0,1.0,1.0,0.12644045261147183,0.08377267235205657,0.16910823287088708,0.35086266706431907,0.3180087509597543,0.38371658316888385,1.0,1.0,1.0,0.7146635563487159,0.7036432983216214,0.7256838143758104,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,catastrophe_high,2,8,0.62,0.18,1.0,1.3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.43325797980484054,0.42432570297097116,0.4421902566387099,0.0,0.0,0.13319649395317873,0.15536526952512625,0.1404315464343309,0.1702989926159216,0.12780788143133004,0.108385013115277,0.1472307497473831,0.20350034689730506,0.18444507555665748,0.22255561823795264,0.7964996531003117,0.7774443817595202,0.8155549244411031,0.2667489616384106,0.25704699063392394,0.2764509326428973,0.9654641071301665,0.9575190387479199,0.9734091755124131,0.9543283780062738,0.9478166919116572,0.9608400641008904,0.8954403381978275,0.8797854509364965,0.9110952254591586,0.4612865423362596,0.453632815552674,0.4689402691198452,0.8218630898010233,0.8091897930698647,0.8345363865321819,1.0749108874916065,1.0568972444829057,1.0,0.12805208029967816,0.12424315765653896,0.13186100294281736,1.0,1.0,1.0,569.92,538.6196898060099,1.0,0.00846909022087498,0.007948808211604447,0.008989372230145513,0.0,0.0,0.0,0.017829539341348236,0.015667247130162865,0.019991831552533607,0.04,0.0,0.1184,80.76,74.01646056139657,1.0,569.92,538.6196898060099,1.0,1.0,1.0,1.0,0.06751662380709861,0.06083459919454941,0.07419864841964781,62.14272001579496,42.560048200479855,1.0,1240.2390348950692,1213.323331786382,1.0,1.0,1.0,1.0,0.12644045261147183,0.08377267235205657,0.16910823287088708,0.35086266706431907,0.3180087509597543,0.38371658316888385,1.0,1.0,1.0,0.7146635563487159,0.7036432983216214,0.7256838143758104,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,exploit_mass_low,2,8,0.62,0.18,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.3850776584943336,0.37817052714512933,0.3919847898435379,0.0,0.0,0.13319649395317873,0.1436042754125032,0.13751348049966447,0.14969507032534193,0.11606064780667082,0.10833585712445978,0.12378543848888185,0.14108519391547772,0.12596588896708752,0.15620449886386792,0.8589148060826972,0.8437955011342083,0.8740341110311861,0.2956311928123591,0.28917367682028106,0.30208870880443717,0.9796586631586621,0.977745260247261,0.9815720660700632,0.9633962184170288,0.9578381459798312,0.9689542908542265,0.9095927602338447,0.8987270057441342,0.9204585147235552,0.46309296723491,0.4585105162111645,0.4676754182586555,0.740165224684452,0.7274579714295442,0.7528724779393599,0.9530673142265798,0.9403975652812672,0.9657370631718923,0.11038324830273857,0.10737173866444731,0.11339475794102984,1.0,1.0,1.0,704.56,666.7517947473478,1.0,0.007064603641089826,0.006759484130471723,0.007369723151707929,0.0,0.0,0.0,0.012769032092456754,0.01017516077537126,0.015362903409542248,0.12,0.0,0.25001169178193167,65.8,62.21439619217813,1.0,704.56,666.7517947473478,1.0,1.0,1.0,1.0,0.03466354804282962,0.031227047842153407,0.038100048243505824,95.059467448579,82.8856941665216,1.0,1479.6118247329737,1449.7591510363086,1.0,1.0,1.0,1.0,0.09283761228969167,0.07543534111015243,0.11023988346923091,0.24325033433703055,0.21718256718463366,0.2693181014894275,1.0,1.0,1.0,0.6436219345082193,0.6325721490691689,0.6546717199472696,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,exploit_mass_high,2,8,0.62,0.18,1.0,1.0,1.3,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.4593328803052771,0.4503076142549892,0.46835814635556494,0.0,0.0,0.13319649395317873,0.1506774467711441,0.14106009673156278,0.16029479681072545,0.1272775171315912,0.11379073617491084,0.14076429808827154,0.24551795693115824,0.22440327864496323,0.26663263521735325,0.7544820430660326,0.7333673647797535,0.7755967213523117,0.24190531163292092,0.23375381618415306,0.25005680708168876,0.9649402190102456,0.9562400853503928,0.9736403526700984,0.9535449927488457,0.9476859519633473,0.9594040335343442,0.8944272396191078,0.875090021154539,0.9137644580836765,0.45576848535092984,0.4515439296777595,0.45999304102410016,0.8888480481567206,0.8725021969108004,0.9051938994026407,1.1721430294604038,1.150944821001631,1.0,0.1359465096370067,0.13267010288904615,0.13922291638496723,1.0,1.0,1.0,526.28,504.925736285853,1.0,0.00906537583505801,0.008540271929116706,0.009590479740999313,0.0,0.0,0.0,0.011529373732876349,0.009952080441409009,0.01310666702434369,0.12,0.0,0.25001169178193167,83.96,76.47044016246615,1.0,526.28,504.925736285853,1.0,1.0,1.0,1.0,0.10469028098590817,0.09755752411500124,0.1118230378568151,29.240111407989207,5.35365988720601,1.0,1112.9497180762246,1085.1049078910248,1.0,1.0,1.0,1.0,0.11304667331437997,0.0855685303441476,0.14052481628461233,0.42330682229510047,0.38690220456028146,0.4597114400299195,1.0,1.0,1.0,0.7729113462232354,0.758697562531131,0.7871251299153399,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,resource_concentration_low,2,8,0.62,0.18,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.42962701077848353,0.42225220289806914,0.4370018186588979,0.0,0.0,0.13319649395317873,0.1373299181596571,0.13065966349313884,0.14400017282617533,0.1107227417119116,0.10081804818623454,0.12062743523758866,0.20396758365824913,0.18448850526498808,0.22344666205151018,0.7960324163391995,0.7765533379458587,0.8155114947325404,0.25607296467925733,0.24780996069172595,0.2643359686667887,0.9684199058363635,0.9671033683725254,0.9697364433002016,0.9542707553332187,0.9483723469591909,0.9601691637072465,0.9038102971962425,0.8919274838552527,0.9156931105372323,0.4674465280480982,0.46360948748061487,0.47128356861558157,0.8792095645861627,0.8664528539852069,0.8919662751871186,1.1412214187584493,1.1236939868453493,1.0,0.1347464619393561,0.13177297146761466,0.13771995241109755,1.0,1.0,1.0,566.32,537.0455512803401,1.0,0.007451063460419702,0.007265116238053508,0.007637010682785897,0.0,0.0,0.0,0.010222436177315497,0.008600724361239459,0.011844147993391535,0.0,0.0,0.0,69.76,67.1103003641922,1.0,566.32,537.0455512803401,1.0,1.0,1.0,1.0,0.07676513697795818,0.0711917623425078,0.08233851161340856,114.44930548877241,97.48051097755646,1.0,1221.6292935206277,1201.6602242219387,1.0,1.0,1.0,1.0,0.0749108772815599,0.05585300680579346,0.09396874775732633,0.35166824768663646,0.3180836297672209,0.38525286560605204,1.0,1.0,1.0,0.7645300561618807,0.7534372643349626,0.7756228479887989,0.0,0.0,0.0,1.0
parameter_neighborhood,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,resource_concentration_high,2,8,0.62,0.18,1.0,1.0,1.0,1.3,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.38622905767790594,0.3780530416408889,0.394405073714923,0.0,0.0,0.13319649395317873,0.14403063005423067,0.1376392266622415,0.15042203344621985,0.12084488037250507,0.11120771396310379,0.13048204678190636,0.1433320102784671,0.12638477174488383,0.16027924881205036,0.8566679897198424,0.8397207511861862,0.8736152282534986,0.28246418464429024,0.2746302792880411,0.29029809000053935,0.9761006742958229,0.9677614619549129,0.984439886636733,0.9569643890170201,0.9506512442525233,0.9632775337815168,0.8921558098250117,0.8786561769026525,0.905655442747371,0.4751620794556141,0.46905219650645547,0.48127196240477277,0.7386221920134817,0.7224543962028838,0.7547899878240796,0.9591618385239823,0.9415268794645498,0.9767967975834148,0.1085257766198615,0.10483953939139519,0.11221201384832781,1.0,1.0,1.0,748.84,716.6640105519659,1.0,0.00796985534626905,0.007443185810255771,0.008496524882282327,0.0,0.0,0.0,0.01341454377737127,0.010681636476322469,0.016147451078420073,0.28,0.10036303275773112,0.45963696724226893,75.0,68.43473138401787,1.0,748.84,716.6640105519659,1.0,1.0,1.0,1.0,0.04546098157366638,0.041654551986138995,0.04926741116119377,38.410023062275705,24.57797239275698,1.0,1385.0502793396993,1350.6868077568383,1.0,1.0,1.0,1.0,0.09405576840891301,0.07579461586037246,0.11231692095745356,0.24712415565252951,0.21790477887048942,0.2763435324345696,1.0,1.0,1.0,0.642280166968245,0.6282212140894642,0.6563391198470258,0.0,0.0,0.0,1.0
ablation,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,full,2,8,0.62,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,1.0,0.8668035060468213,1.0,0.0,0.0,0.13319649395317873,0.43325797980484054,0.42432570297097116,0.4421902566387099,0.0,0.0,0.13319649395317873,0.15536526952512625,0.1404315464343309,0.1702989926159216,0.12780788143133004,0.108385013115277,0.1472307497473831,0.20350034689730506,0.18444507555665748,0.22255561823795264,0.7964996531003117,0.7774443817595202,0.8155549244411031,0.2667489616384106,0.25704699063392394,0.2764509326428973,0.9654641071301665,0.9575190387479199,0.9734091755124131,0.9543283780062738,0.9478166919116572,0.9608400641008904,0.8954403381978275,0.8797854509364965,0.9110952254591586,0.4612865423362596,0.453632815552674,0.4689402691198452,0.8218630898010233,0.8091897930698647,0.8345363865321819,1.0749108874916065,1.0568972444829057,1.0,0.12805208029967816,0.12424315765653896,0.13186100294281736,1.0,1.0,1.0,569.92,538.6196898060099,1.0,0.00846909022087498,0.007948808211604447,0.008989372230145513,0.0,0.0,0.0,0.017829539341348236,0.015667247130162865,0.019991831552533607,0.04,0.0,0.1184,80.76,74.01646056139657,1.0,569.92,538.6196898060099,1.0,1.0,1.0,1.0,0.06751662380709861,0.06083459919454941,0.07419864841964781,62.14272001579496,42.560048200479855,1.0,1240.2390348950692,1213.323331786382,1.0,1.0,1.0,1.0,0.12644045261147183,0.08377267235205657,0.16910823287088708,0.35086266706431907,0.3180087509597543,0.38371658316888385,1.0,1.0,1.0,0.7146635563487159,0.7036432983216214,0.7256838143758104,0.0,0.0,0.0,1.0
ablation,W6_consequence_plus_diversity,W6_mutation_corridor,consequence_plus_diversity,no_containment,2,8,0.62,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,25,4.0,4.0,1.0,0.5,0.5,0.5,0.0,0.0,0.13319649395317873,1.0,0.8668035060468213,1.0,0.6797707000269111,0.6752575607760428,0.6842838392777794,0.0,0.0,0.13319649395317873,0.19261618900596222,0.19179892337904336,0.19343345463288109,0.017698245354371877,0.01764260933849767,0.017753881370246083,0.6150464377026911,0.6067235394224196,0.6233693359829625,0.38495356229721056,0.37663066401693907,0.39327646057748206,0.2852996956542914,0.2764745345672841,0.29412485674129873,0.96293497631164,0.9615234301165619,0.9643465225067182,0.014236428971376353,0.01129612904144441,0.017176728901308298,0.0,0.0,0.0,14.075854826224257,13.757692768942649,1.0,1.0439964715576806,1.0270535899251272,1.0,1.3757208052473473,1.3586270409617183,1.0,0.14832089168983498,0.14577393138201483,0.15086785199765512,1.0,1.0,1.0,1570.64,1547.5425053156553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00832425545393208,0.006413561019393282,0.010234949888470879,9.0,9.0,1.0,0.0,0.0,0.0,1570.64,1547.5425053156553,1.0,1.0,1.0,1.0,0.006115672506578003,0.00598367493504762,0.0062476700781083855,29441.048792070374,28304.60236548754,1.0,5142.476000112557,4983.983103425875,1.0,1.0,1.0,1.0,0.232871651128146,0.2305366064798064,0.23520669577648562,0.9979260657078213,0.9951320009663522,1.0,1.0,1.0,1.0,0.9078230187458094,0.8930900781957629,0.9225559592958559,0.08630790379105072,0.06902582245021077,0.10358998513189066,0.0
