class_id,M1_original_active,M1_original_score,M2_intervention_active,M2_intervention_score,M3_reuse_active,M3_reuse_score,M4_compression_active,M4_compression_score,M5_perturbation_centrality_active,M5_perturbation_centrality_score,M6_frequency_control_active,M6_frequency_control_score,M7_random_matched_active,M7_random_matched_score,active_metric_count
83a0053c8bdacc22,False,0.1706436899749886,True,0.29850746268656714,False,2.0501998117759093e-05,True,5.371096790261821,False,0.2895614647051231,True,0.10073628617077934,False,0.383402100119019,3
cf0c22b503907e5e,False,0.25251994063975025,True,1.0,False,0.1819721247169429,True,2.7945691154096934,False,0.4374430116781799,True,0.08376553346351855,False,0.5008129359642991,3
2f10f682ed11029b,False,0.15110051792071227,True,1.0,False,1.957464823193663e-05,True,4.850485541262049,False,0.3833421419250377,True,0.10524387537724127,True,0.6248182843659388,4
fd901ac787df1f2d,False,0.2551264114368389,True,1.0,False,0.1819721247169429,True,3.1396028037383177,False,0.4374430116781799,True,0.09235687022900764,False,0.3853569532168355,3
f21bcd69efbaa656,False,0.32899214982200814,True,1.0,False,1.957464823193663e-05,True,71.03025756439109,False,0.3833421419250377,True,0.6916026096218711,False,0.49765461412359474,3
82fad9e9200b3eb3,False,0.09805950568904166,False,0.0,False,3.895139878651031e-05,True,4.950360397116824,False,0.08335086146278727,True,0.11168737795135808,True,0.6248182843659388,3
6aee6138df63cb31,False,0.1671051478001693,True,0.35185185185185186,False,2.0501998117759093e-05,True,4.177606901725432,False,0.30556478145470856,True,0.07935513935735844,False,0.49765461412359474,3
dc4f8558c415cdbb,False,0.22614283745463615,True,1.0,False,0.0013062247143504715,True,8.270896175926827,False,0.34820684874050534,True,0.2147834191372271,False,0.18118121620485803,3
1e286a6ec3257e77,False,0.16794902896847794,True,0.4358974358974359,False,2.0501998117759093e-05,True,3.0050434295320816,False,0.3307784566683838,True,0.06675971951003018,False,0.383402100119019,3
a1abef07e56658dd,False,0.11239509507302889,False,0.0,False,3.895139878651031e-05,True,7.736638106895144,False,0.08335086146278727,True,0.15893973016154803,False,0.49765461412359474,2
