class_id,selected_by,class_size,freq,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative
194ecc4e44bbffbe,4,4,0.0061068702290076335,4,0.011627906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Blocked,"Blocked(N6, N2 | N0, N3)"
3d2431620fa25545,4,5,0.007633587786259542,5,0.014534883720930232,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Blocked,"Blocked(N7, N3 | N1, N2)"
43ea865b5597b0c4,4,3,0.004580152671755725,3,0.00872093023255814,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N2, N5 | N3, N9)"
47962d0ab4bfc79b,4,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N7, N2 | N6, N8)"
f09d11d2f8a73d05,4,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,267,Blocked,"Blocked(N3, N2 | N5, N9)"
466ac4b66fdfdd8e,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,264,Blocked;Independent,"Blocked(N5, N0 | N1, N4) || Independent(N5, N0 | N1, N4)"
539fc6c7ee7aeecd,4,7,0.010687022900763359,6,0.01744186046511628,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,263,Blocked;Independent,"Blocked(N3, N4 | N1, N5) || Independent(N3, N4 | N1, N5)"
0dcdda9f4b7e0a4c,4,5,0.007633587786259542,4,0.011627906976744186,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,263,Blocked;Independent,"Blocked(N3, N0 | N4, N5) || Independent(N3, N0 | N4, N5)"
abcc8f9e38cd6cc0,4,4,0.0061068702290076335,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,263,Blocked;Independent,"Blocked(N5, N4 | N0, N2) || Independent(N5, N4 | N0, N2)"
f1aee13933f6286d,4,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Blocked,"Blocked(N7, N2 | N6, N9)"
0c3d1c6eccb6d4b6,4,31,0.04732824427480916,17,0.04941860465116279,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,263,Blocked;Independent,"Blocked(N0, N1 | N2, N3) || Independent(N0, N1 | N2, N3)"
448ced878bd1f848,4,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N5, N9 | N6, N7)"
96829b494043cd08,4,15,0.022900763358778626,15,0.0436046511627907,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N5, N1 | N0, N3) || Independent(N5, N1 | N0, N3)"
7988f92591152776,4,6,0.00916030534351145,4,0.011627906976744186,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,267,Blocked;Independent,"Blocked(N0, N3 | N2, N4) || Independent(N0, N3 | N2, N4)"
be28778c63ef4fe4,4,13,0.01984732824427481,12,0.03488372093023256,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N0, N4 | N1, N2) || Independent(N0, N4 | N1, N2)"
07049afd0ff6a873,4,22,0.03358778625954199,21,0.061046511627906974,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,257,Blocked;Independent,"Blocked(N0, N3 | N7) || Independent(N0, N3 | N7)"
d6e5cb9f6ecb7731,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,264,Blocked;Independent,"Blocked(N3, N1 | N0, N5) || Independent(N3, N1 | N0, N5)"
29d1f67a192c7480,4,2,0.0030534351145038168,2,0.005813953488372093,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N8, N2 | N5, N7)"
5c84a6ff86ef02e3,4,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N2, N1 | N7, N9)"
281e8d9a0a7c53da,4,4,0.0061068702290076335,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,273,Blocked;Independent,"Blocked(N5, N3 | N0, N4) || Independent(N5, N3 | N0, N4)"
4110bd5c718a84c1,4,4,0.0061068702290076335,4,0.011627906976744186,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N7, N0 | N2, N4) || Independent(N7, N0 | N2, N4)"
db2cc6cb66ee33c8,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,273,Blocked;Independent,"Blocked(N3, N4 | N1, N5) || Independent(N3, N4 | N1, N5)"
50822c6173307e9a,4,102,0.15572519083969466,56,0.16279069767441862,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N3, N1 | N0, N2) || Independent(N3, N1 | N0, N2)"
d5cb2f9188559fa8,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,268,Blocked;Independent,"Blocked(N7, N3 | N0, N5) || Independent(N7, N3 | N0, N5)"
a8b8a116cbf042a4,4,6,0.00916030534351145,6,0.01744186046511628,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,263,Blocked;Independent,"Blocked(N3, N0 | N2, N5) || Independent(N3, N0 | N2, N5)"
909f6bcca5fd7db0,4,4,0.0061068702290076335,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,267,Blocked;Independent,"Blocked(N5, N0 | N3, N4) || Independent(N5, N0 | N3, N4)"
