class_id,class_size,freq,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative,M1_original,M2_intervention,M3_reuse,M4_compression,M5_perturbation_centrality,M6_frequency_control,M7_random_matched
2198fe7030eb6d13,11,0.016793893129770993,11,0.03197674418604651,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,282,P_obs,P(N3 | N2),0.07134318001888368,0.0,3.895139878651031e-05,0.858027006751688,0.08335086146278727,0.02362617610509498,0.5008129359642991
4955c64e148a70f2,50,0.07633587786259542,50,0.14534883720930233,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,283,P_obs,P(N0 | N3),0.09675627029049738,0.0,3.895139878651031e-05,4.724369232864586,0.08335086146278727,0.10739170956861355,0.49895784952213906
333d4ad2334fa474,45,0.06870229007633588,45,0.1308139534883721,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,283,P_obs,P(N1 | N3),0.09349818179413664,0.0,3.895139878651031e-05,4.156168068371412,0.08335086146278727,0.09665253861175219,0.6216599625252344
d221d9b5e05b2607,51,0.07786259541984733,51,0.14825581395348839,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,284,P_obs,P(N2 | N3),0.09740788798976953,0.0,3.895139878651031e-05,4.833486332109343,0.08335086146278727,0.10953954375998581,0.49765461412359474
bc9c853b1e75c157,334,0.5099236641221374,334,0.9709302325581395,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N1 | do(N0)),0.3368115622132739,1.0,1.957464823193663e-05,75.46708105597828,0.3833421419250377,0.7173766199183385,0.537203677109158
a0b2c1117b29c0f8,333,0.5083969465648855,333,0.9680232558139535,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N2 | do(N0)),0.3361599445140018,1.0,1.957464823193663e-05,75.09243382274141,0.3833421419250377,0.7152287857269661,0.2342746450601302
a1e49f1c94433d63,339,0.517557251908397,339,0.9854651162790697,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N3 | do(N0)),0.34006965070963463,1.0,1.957464823193663e-05,77.3537134283571,0.3833421419250377,0.7281157908751997,0.5365520594098857
38b8e8007fa9161a,48,0.0732824427480916,48,0.13953488372093023,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,249,P_do,P(N0 | do(N1)),0.1504489002214401,1.0,1.957464823193663e-05,4.729996058336618,0.3833421419250377,0.103096041185869,0.6248182843659388
5e258fa8c2710ec8,344,0.5251908396946565,344,1.0,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N2 | do(N1)),0.3433277392059954,1.0,1.957464823193663e-05,79.26267281105991,0.3833421419250377,0.7388549618320611,0.6605574078115255
2f10f682ed11029b,49,0.07480916030534351,49,0.14244186046511628,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,249,P_do,P(N3 | do(N1)),0.15110051792071227,1.0,1.957464823193663e-05,4.850485541262049,0.3833421419250377,0.10524387537724127,0.6248182843659388
