mode,seed,split,setting,R,gamma,p,C,kappa,true_permanence_hold,failure,final_corr_sa,mean_corr_sa,mean_adversary_concealment,final_adversary_concealment,mean_adversary_fitness,adversary_extinct,mean_adversary_share,caught_events,false_positive_events,steps_run
strategic,4127,heldout,r07,2.0,0.0,0.25,0.5,0.1,0,1,-0.9999999999999999,-0.39682539682539675,1.0,1.0,1.145434023082406,0,0.9175035753493428,0,0,63
strategic,4128,heldout,r07,2.0,0.0,0.25,0.5,0.1,0,1,-1.0,-0.38235294117647056,1.0,1.0,1.143333774775935,0,0.9021056316843742,0,0,68
strategic,4129,heldout,r07,2.0,0.0,0.25,0.5,0.1,0,1,-1.0,-0.6666666666666666,1.0,1.0,1.149188393756613,0,0.9166067470575701,0,0,66
strategic,4100,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999999,-0.3725490196078431,0.9893710295224071,1.0,1.1341139672245173,0,0.7114156898775331,0,1,51
strategic,4101,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.6538461538461539,0.9968032945915761,0.9968032945915762,1.1466997507998407,0,0.9186581624594109,0,0,52
strategic,4102,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,0.9999999999999999,0.9999999999999999,0.5078344606326101,0.5078344606326101,0.5400728032150817,1,1.0407661794195329e-09,0,1,4
strategic,4103,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.40476190476190477,0.9960418594478965,1.0,1.1366372580677153,0,0.9037559350924861,0,0,84
strategic,4104,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999998,-0.5625,1.0,1.0,1.1379370488632639,0,0.8869293102024646,0,0,96
strategic,4105,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.09090909090909091,1.0,1.0,1.1339929181940402,0,0.8940490472833293,0,0,77
strategic,4106,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.3924050632911392,1.0,1.0,1.139486806414929,0,0.8974450735781302,0,0,79
strategic,4107,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.7,1.0,1.0,1.14078328554934,0,0.9156881170213486,0,0,60
strategic,4108,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.6428571428571429,1.0,1.0,1.1476127316082576,0,0.9203418367866795,0,0,56
strategic,4109,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.47540983606557374,1.0,1.0,1.1422643133693993,0,0.9141134671306759,0,0,61
strategic,4110,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.47368421052631576,1.0,1.0,1.1365752018960855,0,0.907950819872748,0,0,76
strategic,4111,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.543859649122807,1.0,1.0,1.1405103056526618,0,0.9144163372791791,0,0,57
strategic,4112,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.6285714285714286,1.0,1.0,1.1424553778998188,0,0.9066774794224406,0,0,70
strategic,4113,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999998,-0.5499999999999998,0.9955239793228527,0.9955239793228527,1.138265982312304,0,0.8058901579772307,0,1,40
strategic,4114,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999998,-0.543859649122807,1.0,1.0,1.132933104956384,0,0.8722914267909829,0,1,57
strategic,4115,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.7096774193548387,1.0,1.0,1.146933944122493,0,0.9115627394496061,0,0,62
strategic,4116,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.8666666666666667,1.0,1.0,1.0981980903944257,0,0.3536253504109652,0,3,120
strategic,4117,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.5342465753424658,1.0,1.0,1.1376044254727644,0,0.916184965649239,0,0,73
strategic,4118,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.46875,1.0,1.0,1.1412024068852116,0,0.8521731876631145,0,1,64
strategic,4119,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,1.0,1.0,0.6390816212819522,0.6390816212819522,0.5499349209356548,1,1.041491407921578e-09,0,1,4
strategic,4120,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999999,-0.47368421052631576,1.0,1.0,1.1450551041669474,0,0.9158378142901131,0,0,57
strategic,4121,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.525,1.0,1.0,1.142238869169647,0,0.8999021638739032,0,0,80
strategic,4122,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.7333333333333333,1.0,1.0,1.113961619647236,0,0.5049803561730518,0,1,120
strategic,4123,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.5238095238095238,1.0,1.0,1.1434620859288247,0,0.9143677194726308,0,0,63
strategic,4124,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.5189873417721519,1.0,1.0,1.1367533950084459,0,0.9171442643207375,0,0,79
strategic,4125,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,1.0,1.0,0.6525991869099034,0.6775991869099034,1.1071940312880444,0,0.9556440688007193,0,1,8
strategic,4126,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.75,1.0,1.0,1.119945251685292,0,0.8060477711015536,0,1,120
strategic,4127,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999999,-0.40624999999999994,1.0,1.0,1.1369931290799706,0,0.9114596667093742,0,0,64
strategic,4128,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-1.0,-0.53125,1.0,1.0,1.133907237535794,0,0.912300837475245,0,0,64
strategic,4129,heldout,r07,2.0,0.0,0.25,0.5,0.3,0,1,-0.9999999999999999,-0.6944444444444444,1.0,1.0,1.1419369197015707,0,0.9228115351716046,0,0,72
strategic,4100,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.55,1.0,1.0,1.1499963303490384,0,0.8974318899509338,0,0,80
strategic,4101,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.3684210526315789,0.9968032945915761,0.9968032945915762,1.1514034696141273,0,0.9123116891923296,0,0,57
strategic,4102,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999999,-0.6140350877192983,1.0,1.0,1.1537325803839253,0,0.916065842049803,0,0,57
strategic,4103,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.5342465753424658,1.0,1.0,1.1488067540763391,0,0.9165000746499294,0,0,73
strategic,4104,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999998,-0.42857142857142855,1.0,1.0,1.1487625500666288,0,0.8872091385662404,0,0,91
strategic,4105,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.423728813559322,1.0,1.0,1.152688450393619,0,0.9166317400856359,0,0,59
strategic,4106,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.425,1.0,1.0,1.1485603103923807,0,0.8900793232435333,0,0,80
strategic,4107,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.6727272727272727,1.0,1.0,1.1554793743032898,0,0.9186566232256088,0,0,55
strategic,4108,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999999,-0.5555555555555555,1.0,1.0,1.1510295495280232,0,0.9133363588147064,0,0,63
strategic,4109,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.7307692307692307,1.0,1.0,1.157578280777742,0,0.9211740326910911,0,0,52
strategic,4110,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.3142857142857143,1.0,1.0,1.1487775155546671,0,0.8965686536831798,0,0,70
strategic,4111,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.6078431372549019,1.0,1.0,1.1549998300476503,0,0.9223026789172608,0,0,51
strategic,4112,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.4794520547945205,1.0,1.0,1.1498593984926753,0,0.8996101101048983,0,0,73
strategic,4113,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999998,-0.6727272727272726,1.0,1.0,1.1526582484821495,0,0.9194340199783818,0,0,55
strategic,4114,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.43283582089552236,1.0,1.0,1.1506162853522721,0,0.902166006498929,0,0,67
strategic,4115,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.6949152542372882,1.0,1.0,1.1536763907115726,0,0.911698356428715,0,0,59
strategic,4116,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.6307692307692307,1.0,1.0,1.1513563245311331,0,0.9038952715229531,0,0,65
strategic,4117,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.4567901234567901,1.0,1.0,1.149313620463948,0,0.904240539474465,0,0,81
strategic,4118,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.43243243243243246,1.0,1.0,1.1493743797815505,0,0.9034935937970912,0,0,74
strategic,4119,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.582089552238806,1.0,1.0,1.151345328158822,0,0.9074328023934297,0,0,67
strategic,4120,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999999,-0.3125,1.0,1.0,1.1509743764365672,0,0.9039853427391911,0,0,64
strategic,4121,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999999,-0.4545454545454545,1.0,1.0,1.1508907876483168,0,0.8993213195687982,0,0,77
strategic,4122,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.45714285714285713,1.0,1.0,1.1500760992249093,0,0.914047203050842,0,0,70
strategic,4123,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.17142857142857146,0.9843282451324616,0.9843282451324616,1.1497403175383307,0,0.9054659580465876,0,0,70
strategic,4124,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999999,-0.5882352941176471,0.998310553379879,1.0,1.1515509819175,0,0.912097664473058,0,0,68
strategic,4125,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.43902439024390244,1.0,1.0,1.148472035348617,0,0.8868737754256051,0,0,82
strategic,4126,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.5862068965517241,1.0,1.0,1.1527118131047844,0,0.9132070719312414,0,0,58
strategic,4127,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-0.9999999999999999,-0.42857142857142855,0.9723165486472457,0.9723165486472455,1.1514797987053085,0,0.9172658327959172,0,0,56
strategic,4128,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.4153846153846154,1.0,1.0,1.148791305559198,0,0.9057767763770105,0,0,65
strategic,4129,heldout,r07,2.0,0.0,0.25,1.0,0.0,0,1,-1.0,-0.4925373134328358,1.0,1.0,1.152170624456119,0,0.9151502863513956,0,0,67
strategic,4100,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.5555555555555555,1.0,1.0,1.1478844466237337,0,0.8970161511239468,0,0,72
strategic,4101,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.6470588235294118,0.9968032945915762,0.9968032945915762,1.1520735927441836,0,0.9245151864242667,0,0,51
strategic,4102,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.4166666666666667,1.0,1.0,1.144979830961147,0,0.9055679290076782,0,0,72
strategic,4103,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.39759036144578314,0.9958439524202912,1.0,1.144218068432677,0,0.9053646357874323,0,0,83
strategic,4104,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999998,-0.5434782608695652,1.0,1.0,1.145488305195823,0,0.8789540169701466,0,0,92
strategic,4105,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.06666666666666667,1.0,1.0,1.1431702942179471,0,0.8961891312009729,0,0,75
strategic,4106,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.37662337662337664,1.0,1.0,1.1459928521004774,0,0.8949732644113687,0,0,77
strategic,4107,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.6842105263157895,1.0,1.0,1.1505521442587319,0,0.9179264299598807,0,0,57
strategic,4108,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.6491228070175439,1.0,1.0,1.1506302626849316,0,0.9211522900144994,0,0,57
strategic,4109,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.4576271186440678,1.0,1.0,1.1508628868545918,0,0.9189675832263001,0,0,59
strategic,4110,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.4520547945205479,1.0,1.0,1.144619822004417,0,0.9059971799233278,0,0,73
strategic,4111,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.5357142857142857,1.0,1.0,1.1490654342321116,0,0.917489310237999,0,0,56
strategic,4112,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.6176470588235294,1.0,1.0,1.147884962497731,0,0.9044567758985892,0,0,68
strategic,4113,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999998,-0.6727272727272726,1.0,1.0,1.1493665550580954,0,0.9260681667449547,0,0,55
strategic,4114,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999998,-0.5666666666666667,1.0,1.0,1.1469795915801744,0,0.9110437058158241,0,0,60
strategic,4115,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.7,1.0,1.0,1.15132909471914,0,0.9084385438910485,0,0,60
strategic,4116,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.6595744680851063,1.0,1.0,1.1506313124915493,0,0.8754739677686442,0,1,47
strategic,4117,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.5072463768115942,1.0,1.0,1.1475767365377991,0,0.9091796943113597,0,0,69
strategic,4118,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.5277777777777778,1.0,1.0,1.1473486149874659,0,0.9106957155833508,0,0,72
strategic,4119,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.45,1.0,1.0,1.1448732907071932,0,0.9070747379309477,0,0,80
strategic,4120,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.45454545454545453,1.0,1.0,1.151610094348815,0,0.9188802626355039,0,0,55
strategic,4121,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.5189873417721519,1.0,1.0,1.1474836033986615,0,0.9013744440505905,0,0,79
strategic,4122,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.5555555555555556,1.0,1.0,1.1453254640373478,0,0.9133672137972069,0,0,72
strategic,4123,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.5081967213114754,1.0,1.0,1.1495742209243422,0,0.9135548134032286,0,0,61
strategic,4124,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.5064935064935064,1.0,1.0,1.1450865933210617,0,0.9163683319647306,0,0,77
strategic,4125,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.41379310344827575,1.0,1.0,1.1421909404704398,0,0.7321835226616361,0,1,58
strategic,4126,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.4642857142857143,1.0,1.0,1.125638874804048,1,0.7786942818411974,0,1,56
strategic,4127,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-0.9999999999999999,-0.39682539682539675,1.0,1.0,1.145434023082406,0,0.9175035753493428,0,0,63
strategic,4128,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.38235294117647056,1.0,1.0,1.143333774775935,0,0.9021056316843742,0,0,68
strategic,4129,heldout,r07,2.0,0.0,0.25,1.0,0.1,0,1,-1.0,-0.6666666666666666,1.0,1.0,1.149188393756613,0,0.9166067470575701,0,0,66
strategic,4100,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999999,-0.346938775510204,0.9840565442836106,1.0,1.133915640762494,0,0.6595424604024377,0,1,49
strategic,4101,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.6538461538461539,0.9968032945915761,0.9968032945915762,1.1466997507998407,0,0.9186581624594109,0,0,52
strategic,4102,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,0.9999999999999999,0.9999999999999999,0.5078344606326101,0.5078344606326101,-0.0064137008382546545,1,9.999999996250161e-10,0,1,1
strategic,4103,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.40476190476190477,0.9960418594478965,1.0,1.1366372580677153,0,0.9037559350924861,0,0,84
strategic,4104,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999998,-0.5625,1.0,1.0,1.1379370488632639,0,0.8869293102024646,0,0,96
strategic,4105,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.09090909090909091,1.0,1.0,1.1339929181940402,0,0.8940490472833293,0,0,77
strategic,4106,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.3924050632911392,1.0,1.0,1.139486806414929,0,0.8974450735781302,0,0,79
strategic,4107,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.7,1.0,1.0,1.14078328554934,0,0.9156881170213486,0,0,60
strategic,4108,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.6428571428571429,1.0,1.0,1.1476127316082576,0,0.9203418367866795,0,0,56
strategic,4109,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.47540983606557374,1.0,1.0,1.1422643133693993,0,0.9141134671306759,0,0,61
strategic,4110,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.47368421052631576,1.0,1.0,1.1365752018960855,0,0.907950819872748,0,0,76
strategic,4111,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.543859649122807,1.0,1.0,1.1405103056526618,0,0.9144163372791791,0,0,57
strategic,4112,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.6285714285714286,1.0,1.0,1.1424553778998188,0,0.9066774794224406,0,0,70
strategic,4113,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999998,-0.5384615384615383,0.9955239793228527,0.9955239793228527,1.13761810149687,0,0.7948610306375838,0,1,39
strategic,4114,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999998,-0.543859649122807,1.0,1.0,1.132940190057091,0,0.872291426794031,0,1,57
strategic,4115,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.7096774193548387,1.0,1.0,1.146933944122493,0,0.9115627394496061,0,0,62
strategic,4116,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.30434782608695654,1.0,1.0,1.0904069689451068,1,0.46938163481102774,0,1,23
strategic,4117,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.5342465753424658,1.0,1.0,1.1376044254727644,0,0.916184965649239,0,0,73
strategic,4118,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.46875,1.0,1.0,1.1412092391894668,0,0.8521731876662673,0,1,64
strategic,4119,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,1.0,1.0,0.5390816212819521,0.5390816212819521,-0.005302233990653105,1,9.99999999600019e-10,0,1,1
strategic,4120,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999999,-0.47368421052631576,1.0,1.0,1.1450551041669474,0,0.9158378142901131,0,0,57
strategic,4121,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.525,1.0,1.0,1.142238869169647,0,0.8999021638739032,0,0,80
strategic,4122,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.49206349206349204,1.0,1.0,1.1150362708001065,1,0.7779126196720392,0,1,63
strategic,4123,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.5238095238095238,1.0,1.0,1.1434620859288247,0,0.9143677194726308,0,0,63
strategic,4124,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.5189873417721519,1.0,1.0,1.1367533950084459,0,0.9171442643207375,0,0,79
strategic,4125,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,1.0,1.0,0.5775991869099033,0.5775991869099033,1.1054944959183421,0,0.9999999989999999,0,1,4
strategic,4126,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.4642857142857143,1.0,1.0,1.1201908047295208,1,0.7835134554219062,0,1,56
strategic,4127,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999999,-0.40624999999999994,1.0,1.0,1.1369931290799706,0,0.9114596667093742,0,0,64
strategic,4128,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-1.0,-0.53125,1.0,1.0,1.133907237535794,0,0.912300837475245,0,0,64
strategic,4129,heldout,r07,2.0,0.0,0.25,1.0,0.3,0,1,-0.9999999999999999,-0.6944444444444444,1.0,1.0,1.1419369197015707,0,0.9228115351716046,0,0,72
strategic,4100,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.55,1.0,1.0,1.1499963303490384,0,0.8974318899509338,0,0,80
strategic,4101,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.3684210526315789,0.9968032945915761,0.9968032945915762,1.1514034696141273,0,0.9123116891923296,0,0,57
strategic,4102,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999999,-0.6140350877192983,1.0,1.0,1.1537325803839253,0,0.916065842049803,0,0,57
strategic,4103,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.5342465753424658,1.0,1.0,1.1488067540763391,0,0.9165000746499294,0,0,73
strategic,4104,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999998,-0.42857142857142855,1.0,1.0,1.1487625500666288,0,0.8872091385662404,0,0,91
strategic,4105,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.423728813559322,1.0,1.0,1.152688450393619,0,0.9166317400856359,0,0,59
strategic,4106,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.425,1.0,1.0,1.1485603103923807,0,0.8900793232435333,0,0,80
strategic,4107,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.6727272727272727,1.0,1.0,1.1554793743032898,0,0.9186566232256088,0,0,55
strategic,4108,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999999,-0.5555555555555555,1.0,1.0,1.1510295495280232,0,0.9133363588147064,0,0,63
strategic,4109,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.7307692307692307,1.0,1.0,1.157578280777742,0,0.9211740326910911,0,0,52
strategic,4110,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.3142857142857143,1.0,1.0,1.1487775155546671,0,0.8965686536831798,0,0,70
strategic,4111,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.6078431372549019,1.0,1.0,1.1549998300476503,0,0.9223026789172608,0,0,51
strategic,4112,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.4794520547945205,1.0,1.0,1.1498593984926753,0,0.8996101101048983,0,0,73
strategic,4113,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999998,-0.6727272727272726,1.0,1.0,1.1526582484821495,0,0.9194340199783818,0,0,55
strategic,4114,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.43283582089552236,1.0,1.0,1.1506162853522721,0,0.902166006498929,0,0,67
strategic,4115,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.6949152542372882,1.0,1.0,1.1536763907115726,0,0.911698356428715,0,0,59
strategic,4116,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.6307692307692307,1.0,1.0,1.1513563245311331,0,0.9038952715229531,0,0,65
strategic,4117,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.4567901234567901,1.0,1.0,1.149313620463948,0,0.904240539474465,0,0,81
strategic,4118,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.43243243243243246,1.0,1.0,1.1493743797815505,0,0.9034935937970912,0,0,74
strategic,4119,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.582089552238806,1.0,1.0,1.151345328158822,0,0.9074328023934297,0,0,67
strategic,4120,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999999,-0.3125,1.0,1.0,1.1509743764365672,0,0.9039853427391911,0,0,64
strategic,4121,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999999,-0.4545454545454545,1.0,1.0,1.1508907876483168,0,0.8993213195687982,0,0,77
strategic,4122,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.45714285714285713,1.0,1.0,1.1500760992249093,0,0.914047203050842,0,0,70
strategic,4123,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.17142857142857146,0.9843282451324616,0.9843282451324616,1.1497403175383307,0,0.9054659580465876,0,0,70
strategic,4124,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999999,-0.5882352941176471,0.998310553379879,1.0,1.1515509819175,0,0.912097664473058,0,0,68
strategic,4125,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.43902439024390244,1.0,1.0,1.148472035348617,0,0.8868737754256051,0,0,82
strategic,4126,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.5862068965517241,1.0,1.0,1.1527118131047844,0,0.9132070719312414,0,0,58
strategic,4127,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-0.9999999999999999,-0.42857142857142855,0.9723165486472457,0.9723165486472455,1.1514797987053085,0,0.9172658327959172,0,0,56
strategic,4128,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.4153846153846154,1.0,1.0,1.148791305559198,0,0.9057767763770105,0,0,65
strategic,4129,heldout,r07,2.0,0.0,0.5,0.0,0.0,0,1,-1.0,-0.4925373134328358,1.0,1.0,1.152170624456119,0,0.9151502863513956,0,0,67
strategic,4100,heldout,r07,2.0,0.0,0.5,0.0,0.1,0,1,-1.0,-0.5555555555555556,1.0,1.0,1.1424132652597394,0,0.8944003127593503,0,0,81
strategic,4101,heldout,r07,2.0,0.0,0.5,0.0,0.1,0,1,-1.0,-0.3898305084745763,0.9968032945915761,0.9968032945915762,1.1452626896239464,0,0.9167153262090982,0,0,59
strategic,4102,heldout,r07,2.0,0.0,0.5,0.0,0.1,0,1,-1.0,-0.6271186440677966,1.0,1.0,1.1471481888771449,0,0.9197162474069269,0,0,59
