class_id,k,persistence,class_size,analyzed
dc3251add59dfd31,0,,7,False
dc3251add59dfd31,1,,7,False
dc3251add59dfd31,2,,7,False
dc3251add59dfd31,3,,7,False
dc3251add59dfd31,4,,7,False
dcc5d7d81edefcfc,0,,7,False
dcc5d7d81edefcfc,1,,7,False
dcc5d7d81edefcfc,2,,7,False
dcc5d7d81edefcfc,3,,7,False
dcc5d7d81edefcfc,4,,7,False
dcf5b82f91631796,0,,7,False
dcf5b82f91631796,1,,7,False
dcf5b82f91631796,2,,7,False
dcf5b82f91631796,3,,7,False
dcf5b82f91631796,4,,7,False
dd1233fa2b6dc031,0,1.0,7,True
dd1233fa2b6dc031,1,1.0,7,True
dd1233fa2b6dc031,2,1.0,7,True
dd1233fa2b6dc031,3,1.0,7,True
dd1233fa2b6dc031,4,1.0,7,True
dd8d6bc81745096a,0,,7,False
dd8d6bc81745096a,1,,7,False
dd8d6bc81745096a,2,,7,False
dd8d6bc81745096a,3,,7,False
dd8d6bc81745096a,4,,7,False
dfba37de6c873f3d,0,,7,False
dfba37de6c873f3d,1,,7,False
dfba37de6c873f3d,2,,7,False
dfba37de6c873f3d,3,,7,False
dfba37de6c873f3d,4,,7,False
dff47a957379a293,0,,7,False
dff47a957379a293,1,,7,False
dff47a957379a293,2,,7,False
dff47a957379a293,3,,7,False
dff47a957379a293,4,,7,False
e0a60b2aa8992e15,0,,7,False
e0a60b2aa8992e15,1,,7,False
e0a60b2aa8992e15,2,,7,False
e0a60b2aa8992e15,3,,7,False
e0a60b2aa8992e15,4,,7,False
e0cd44a01d6a3e13,0,,7,False
e0cd44a01d6a3e13,1,,7,False
e0cd44a01d6a3e13,2,,7,False
e0cd44a01d6a3e13,3,,7,False
e0cd44a01d6a3e13,4,,7,False
e1773120d35770ad,0,,7,False
e1773120d35770ad,1,,7,False
e1773120d35770ad,2,,7,False
e1773120d35770ad,3,,7,False
e1773120d35770ad,4,,7,False
e2b36a9e407dded1,0,,7,False
e2b36a9e407dded1,1,,7,False
e2b36a9e407dded1,2,,7,False
e2b36a9e407dded1,3,,7,False
e2b36a9e407dded1,4,,7,False
e2d9a7ca522a5436,0,,7,False
e2d9a7ca522a5436,1,,7,False
e2d9a7ca522a5436,2,,7,False
e2d9a7ca522a5436,3,,7,False
e2d9a7ca522a5436,4,,7,False
e34fcbd4cb259cd8,0,,7,False
e34fcbd4cb259cd8,1,,7,False
e34fcbd4cb259cd8,2,,7,False
e34fcbd4cb259cd8,3,,7,False
e34fcbd4cb259cd8,4,,7,False
e369de0e9317ddf2,0,,7,False
e369de0e9317ddf2,1,,7,False
e369de0e9317ddf2,2,,7,False
e369de0e9317ddf2,3,,7,False
e369de0e9317ddf2,4,,7,False
e4744bd6264eab4a,0,1.0,7,True
e4744bd6264eab4a,1,1.0,7,True
e4744bd6264eab4a,2,1.0,7,True
e4744bd6264eab4a,3,1.0,7,True
e4744bd6264eab4a,4,1.0,7,True
e5095b9cef371bca,0,,7,False
e5095b9cef371bca,1,,7,False
e5095b9cef371bca,2,,7,False
e5095b9cef371bca,3,,7,False
e5095b9cef371bca,4,,7,False
e5296dc87992697f,0,,7,False
e5296dc87992697f,1,,7,False
e5296dc87992697f,2,,7,False
e5296dc87992697f,3,,7,False
e5296dc87992697f,4,,7,False
e53bac29ac825e96,0,,7,False
e53bac29ac825e96,1,,7,False
e53bac29ac825e96,2,,7,False
e53bac29ac825e96,3,,7,False
e53bac29ac825e96,4,,7,False
e57c44ae41426eff,0,1.0,7,True
e57c44ae41426eff,1,1.0,7,True
e57c44ae41426eff,2,1.0,7,True
e57c44ae41426eff,3,1.0,7,True
e57c44ae41426eff,4,1.0,7,True
e58d4e15980cc3e2,0,,7,False
e58d4e15980cc3e2,1,,7,False
e58d4e15980cc3e2,2,,7,False
e58d4e15980cc3e2,3,,7,False
e58d4e15980cc3e2,4,,7,False
e62764ac800c10d7,0,,7,False
e62764ac800c10d7,1,,7,False
e62764ac800c10d7,2,,7,False
e62764ac800c10d7,3,,7,False
e62764ac800c10d7,4,,7,False
e6ad0fc26f4d4fcc,0,1.0,7,True
e6ad0fc26f4d4fcc,1,1.0,7,True
e6ad0fc26f4d4fcc,2,1.0,7,True
e6ad0fc26f4d4fcc,3,1.0,7,True
e6ad0fc26f4d4fcc,4,1.0,7,True
e6dcbc251b65dcb2,0,1.0,7,True
e6dcbc251b65dcb2,1,1.0,7,True
e6dcbc251b65dcb2,2,1.0,7,True
e6dcbc251b65dcb2,3,1.0,7,True
e6dcbc251b65dcb2,4,1.0,7,True
e6f90f806eb716be,0,,7,False
e6f90f806eb716be,1,,7,False
e6f90f806eb716be,2,,7,False
e6f90f806eb716be,3,,7,False
e6f90f806eb716be,4,,7,False
e71e6b355b6f9e77,0,,7,False
e71e6b355b6f9e77,1,,7,False
e71e6b355b6f9e77,2,,7,False
e71e6b355b6f9e77,3,,7,False
e71e6b355b6f9e77,4,,7,False
e8587a83f1d2f126,0,1.0,7,True
e8587a83f1d2f126,1,1.0,7,True
e8587a83f1d2f126,2,1.0,7,True
e8587a83f1d2f126,3,1.0,7,True
e8587a83f1d2f126,4,1.0,7,True
ea6692e8490c2acf,0,,7,False
ea6692e8490c2acf,1,,7,False
ea6692e8490c2acf,2,,7,False
ea6692e8490c2acf,3,,7,False
ea6692e8490c2acf,4,,7,False
ea85bd9df363c37f,0,1.0,7,True
ea85bd9df363c37f,1,1.0,7,True
ea85bd9df363c37f,2,1.0,7,True
ea85bd9df363c37f,3,1.0,7,True
ea85bd9df363c37f,4,1.0,7,True
eb2c4c1a15d69fba,0,,7,False
eb2c4c1a15d69fba,1,,7,False
eb2c4c1a15d69fba,2,,7,False
eb2c4c1a15d69fba,3,,7,False
eb2c4c1a15d69fba,4,,7,False
eba47a2f32d42077,0,,7,False
eba47a2f32d42077,1,,7,False
eba47a2f32d42077,2,,7,False
eba47a2f32d42077,3,,7,False
eba47a2f32d42077,4,,7,False
ec0b45e737393f4d,0,,7,False
ec0b45e737393f4d,1,,7,False
ec0b45e737393f4d,2,,7,False
ec0b45e737393f4d,3,,7,False
ec0b45e737393f4d,4,,7,False
ecf8f1faffd4df80,0,,7,False
ecf8f1faffd4df80,1,,7,False
ecf8f1faffd4df80,2,,7,False
ecf8f1faffd4df80,3,,7,False
ecf8f1faffd4df80,4,,7,False
ed8aae0cc9a74802,0,,7,False
ed8aae0cc9a74802,1,,7,False
ed8aae0cc9a74802,2,,7,False
ed8aae0cc9a74802,3,,7,False
ed8aae0cc9a74802,4,,7,False
eea98efa6cf4dee4,0,1.0,7,True
eea98efa6cf4dee4,1,1.0,7,True
eea98efa6cf4dee4,2,1.0,7,True
eea98efa6cf4dee4,3,1.0,7,True
eea98efa6cf4dee4,4,1.0,7,True
efcbb7061eb5e7b6,0,,7,False
efcbb7061eb5e7b6,1,,7,False
efcbb7061eb5e7b6,2,,7,False
efcbb7061eb5e7b6,3,,7,False
efcbb7061eb5e7b6,4,,7,False
f0bd88b06b5b363b,0,,7,False
f0bd88b06b5b363b,1,,7,False
f0bd88b06b5b363b,2,,7,False
f0bd88b06b5b363b,3,,7,False
f0bd88b06b5b363b,4,,7,False
f268276a6201d3cf,0,1.0,7,True
f268276a6201d3cf,1,1.0,7,True
f268276a6201d3cf,2,1.0,7,True
f268276a6201d3cf,3,1.0,7,True
f268276a6201d3cf,4,1.0,7,True
f26c1d9aadc241f1,0,,7,False
f26c1d9aadc241f1,1,,7,False
f26c1d9aadc241f1,2,,7,False
f26c1d9aadc241f1,3,,7,False
f26c1d9aadc241f1,4,,7,False
f2d8655a5c69df19,0,,7,False
f2d8655a5c69df19,1,,7,False
f2d8655a5c69df19,2,,7,False
f2d8655a5c69df19,3,,7,False
f2d8655a5c69df19,4,,7,False
f350b15f3d7dcc9b,0,,7,False
f350b15f3d7dcc9b,1,,7,False
f350b15f3d7dcc9b,2,,7,False
f350b15f3d7dcc9b,3,,7,False
f350b15f3d7dcc9b,4,,7,False
f3ec0afffa942a5d,0,,7,False
f3ec0afffa942a5d,1,,7,False
f3ec0afffa942a5d,2,,7,False
f3ec0afffa942a5d,3,,7,False
f3ec0afffa942a5d,4,,7,False
f417cdbc632c4821,0,,7,False
f417cdbc632c4821,1,,7,False
f417cdbc632c4821,2,,7,False
f417cdbc632c4821,3,,7,False
f417cdbc632c4821,4,,7,False
f4c11aa5bc97f56c,0,,7,False
f4c11aa5bc97f56c,1,,7,False
f4c11aa5bc97f56c,2,,7,False
f4c11aa5bc97f56c,3,,7,False
f4c11aa5bc97f56c,4,,7,False
f52161fff233f627,0,,7,False
f52161fff233f627,1,,7,False
f52161fff233f627,2,,7,False
f52161fff233f627,3,,7,False
f52161fff233f627,4,,7,False
f53b0f032f11446e,0,1.0,7,True
f53b0f032f11446e,1,1.0,7,True
f53b0f032f11446e,2,1.0,7,True
f53b0f032f11446e,3,1.0,7,True
f53b0f032f11446e,4,1.0,7,True
f54e678a8b60e186,0,,7,False
f54e678a8b60e186,1,,7,False
f54e678a8b60e186,2,,7,False
f54e678a8b60e186,3,,7,False
f54e678a8b60e186,4,,7,False
f5fd065c9d8faff8,0,1.0,7,True
f5fd065c9d8faff8,1,1.0,7,True
f5fd065c9d8faff8,2,1.0,7,True
f5fd065c9d8faff8,3,1.0,7,True
f5fd065c9d8faff8,4,1.0,7,True
f649fdb4bf402570,0,,7,False
f649fdb4bf402570,1,,7,False
f649fdb4bf402570,2,,7,False
f649fdb4bf402570,3,,7,False
f649fdb4bf402570,4,,7,False
f6570840be49900b,0,1.0,7,True
f6570840be49900b,1,1.0,7,True
f6570840be49900b,2,1.0,7,True
f6570840be49900b,3,1.0,7,True
f6570840be49900b,4,1.0,7,True
f6c1b7e2598c34e3,0,,7,False
f6c1b7e2598c34e3,1,,7,False
f6c1b7e2598c34e3,2,,7,False
f6c1b7e2598c34e3,3,,7,False
f6c1b7e2598c34e3,4,,7,False
f6d052ebbe2f19d2,0,1.0,7,True
f6d052ebbe2f19d2,1,1.0,7,True
f6d052ebbe2f19d2,2,1.0,7,True
f6d052ebbe2f19d2,3,1.0,7,True
f6d052ebbe2f19d2,4,1.0,7,True
f777a7aa24508fe1,0,,7,False
f777a7aa24508fe1,1,,7,False
f777a7aa24508fe1,2,,7,False
f777a7aa24508fe1,3,,7,False
f777a7aa24508fe1,4,,7,False
f7fd34dbaad9e423,0,,7,False
f7fd34dbaad9e423,1,,7,False
f7fd34dbaad9e423,2,,7,False
f7fd34dbaad9e423,3,,7,False
f7fd34dbaad9e423,4,,7,False
f8f27918939cdd3d,0,1.0,7,True
f8f27918939cdd3d,1,1.0,7,True
f8f27918939cdd3d,2,1.0,7,True
f8f27918939cdd3d,3,1.0,7,True
f8f27918939cdd3d,4,1.0,7,True
f94cf96df438a7c8,0,,7,False
f94cf96df438a7c8,1,,7,False
f94cf96df438a7c8,2,,7,False
f94cf96df438a7c8,3,,7,False
f94cf96df438a7c8,4,,7,False
f98ad6e086a85e24,0,1.0,7,True
f98ad6e086a85e24,1,1.0,7,True
f98ad6e086a85e24,2,1.0,7,True
f98ad6e086a85e24,3,1.0,7,True
f98ad6e086a85e24,4,1.0,7,True
f9adfb396421c549,0,,7,False
f9adfb396421c549,1,,7,False
f9adfb396421c549,2,,7,False
f9adfb396421c549,3,,7,False
f9adfb396421c549,4,,7,False
f9c193dbb7c9e747,0,1.0,7,True
f9c193dbb7c9e747,1,1.0,7,True
f9c193dbb7c9e747,2,1.0,7,True
f9c193dbb7c9e747,3,1.0,7,True
f9c193dbb7c9e747,4,1.0,7,True
fa99afc3449fb3e2,0,,7,False
fa99afc3449fb3e2,1,,7,False
fa99afc3449fb3e2,2,,7,False
fa99afc3449fb3e2,3,,7,False
fa99afc3449fb3e2,4,,7,False
fac5ef20cc58bfe1,0,,7,False
fac5ef20cc58bfe1,1,,7,False
fac5ef20cc58bfe1,2,,7,False
fac5ef20cc58bfe1,3,,7,False
fac5ef20cc58bfe1,4,,7,False
fadb65e6ab4cc944,0,,7,False
fadb65e6ab4cc944,1,,7,False
fadb65e6ab4cc944,2,,7,False
fadb65e6ab4cc944,3,,7,False
fadb65e6ab4cc944,4,,7,False
fb2e0274b1cb3744,0,,7,False
fb2e0274b1cb3744,1,,7,False
fb2e0274b1cb3744,2,,7,False
fb2e0274b1cb3744,3,,7,False
fb2e0274b1cb3744,4,,7,False
fc79f84a97369011,0,1.0,7,True
fc79f84a97369011,1,1.0,7,True
fc79f84a97369011,2,1.0,7,True
fc79f84a97369011,3,1.0,7,True
fc79f84a97369011,4,1.0,7,True
fd6c9bbac1d4188d,0,,7,False
fd6c9bbac1d4188d,1,,7,False
fd6c9bbac1d4188d,2,,7,False
fd6c9bbac1d4188d,3,,7,False
fd6c9bbac1d4188d,4,,7,False
fdb9bd2f61c76b80,0,,7,False
fdb9bd2f61c76b80,1,,7,False
fdb9bd2f61c76b80,2,,7,False
fdb9bd2f61c76b80,3,,7,False
fdb9bd2f61c76b80,4,,7,False
fe22ce89177aedaa,0,,7,False
fe22ce89177aedaa,1,,7,False
fe22ce89177aedaa,2,,7,False
fe22ce89177aedaa,3,,7,False
fe22ce89177aedaa,4,,7,False
fe70cc032fdca0f0,0,1.0,7,True
fe70cc032fdca0f0,1,1.0,7,True
fe70cc032fdca0f0,2,1.0,7,True
fe70cc032fdca0f0,3,1.0,7,True
fe70cc032fdca0f0,4,1.0,7,True
fee61f5a6646fafc,0,,7,False
fee61f5a6646fafc,1,,7,False
fee61f5a6646fafc,2,,7,False
fee61f5a6646fafc,3,,7,False
fee61f5a6646fafc,4,,7,False
fff5e58289601e9a,0,1.0,7,True
fff5e58289601e9a,1,1.0,7,True
fff5e58289601e9a,2,1.0,7,True
fff5e58289601e9a,3,1.0,7,True
fff5e58289601e9a,4,1.0,7,True
00cbaf78cf33b9fa,0,,6,False
00cbaf78cf33b9fa,1,,6,False
00cbaf78cf33b9fa,2,,6,False
00cbaf78cf33b9fa,3,,6,False
00cbaf78cf33b9fa,4,,6,False
0199aa8ba7ae2612,0,1.0,6,True
0199aa8ba7ae2612,1,1.0,6,True
0199aa8ba7ae2612,2,1.0,6,True
0199aa8ba7ae2612,3,1.0,6,True
0199aa8ba7ae2612,4,1.0,6,True
01b7dc16f9668103,0,,6,False
01b7dc16f9668103,1,,6,False
01b7dc16f9668103,2,,6,False
01b7dc16f9668103,3,,6,False
01b7dc16f9668103,4,,6,False
021d8399de3d2d3a,0,1.0,6,True
021d8399de3d2d3a,1,1.0,6,True
021d8399de3d2d3a,2,1.0,6,True
021d8399de3d2d3a,3,1.0,6,True
021d8399de3d2d3a,4,1.0,6,True
025f126eaec6e18e,0,,6,False
025f126eaec6e18e,1,,6,False
025f126eaec6e18e,2,,6,False
025f126eaec6e18e,3,,6,False
025f126eaec6e18e,4,,6,False
0354d2b7b3bb88e8,0,,6,False
0354d2b7b3bb88e8,1,,6,False
0354d2b7b3bb88e8,2,,6,False
0354d2b7b3bb88e8,3,,6,False
0354d2b7b3bb88e8,4,,6,False
036c2ac09d0c48af,0,,6,False
036c2ac09d0c48af,1,,6,False
036c2ac09d0c48af,2,,6,False
036c2ac09d0c48af,3,,6,False
036c2ac09d0c48af,4,,6,False
0381d104da3fbc26,0,,6,False
0381d104da3fbc26,1,,6,False
0381d104da3fbc26,2,,6,False
0381d104da3fbc26,3,,6,False
0381d104da3fbc26,4,,6,False
03921c382d2b12bb,0,,6,False
03921c382d2b12bb,1,,6,False
03921c382d2b12bb,2,,6,False
03921c382d2b12bb,3,,6,False
03921c382d2b12bb,4,,6,False
03a54ec1219f53e1,0,,6,False
03a54ec1219f53e1,1,,6,False
03a54ec1219f53e1,2,,6,False
03a54ec1219f53e1,3,,6,False
03a54ec1219f53e1,4,,6,False
03c09133b644f4a7,0,1.0,6,True
03c09133b644f4a7,1,1.0,6,True
03c09133b644f4a7,2,1.0,6,True
03c09133b644f4a7,3,1.0,6,True
03c09133b644f4a7,4,1.0,6,True
04739c99ae5e2b3e,0,,6,False
04739c99ae5e2b3e,1,,6,False
04739c99ae5e2b3e,2,,6,False
04739c99ae5e2b3e,3,,6,False
04739c99ae5e2b3e,4,,6,False
04c7486413148176,0,1.0,6,True
04c7486413148176,1,1.0,6,True
04c7486413148176,2,1.0,6,True
04c7486413148176,3,1.0,6,True
04c7486413148176,4,1.0,6,True
05350b54ff262412,0,1.0,6,True
05350b54ff262412,1,1.0,6,True
05350b54ff262412,2,1.0,6,True
05350b54ff262412,3,1.0,6,True
05350b54ff262412,4,1.0,6,True
05a4aa1002dc823f,0,,6,False
05a4aa1002dc823f,1,,6,False
05a4aa1002dc823f,2,,6,False
05a4aa1002dc823f,3,,6,False
05a4aa1002dc823f,4,,6,False
05b226d4b6bc7307,0,,6,False
05b226d4b6bc7307,1,,6,False
05b226d4b6bc7307,2,,6,False
05b226d4b6bc7307,3,,6,False
05b226d4b6bc7307,4,,6,False
05d5b4e938bd684d,0,,6,False
05d5b4e938bd684d,1,,6,False
05d5b4e938bd684d,2,,6,False
05d5b4e938bd684d,3,,6,False
05d5b4e938bd684d,4,,6,False
063312843fae7fae,0,,6,False
063312843fae7fae,1,,6,False
063312843fae7fae,2,,6,False
063312843fae7fae,3,,6,False
063312843fae7fae,4,,6,False
07263debe15b1d5d,0,1.0,6,True
07263debe15b1d5d,1,1.0,6,True
07263debe15b1d5d,2,1.0,6,True
07263debe15b1d5d,3,1.0,6,True
07263debe15b1d5d,4,1.0,6,True
078f62264167699f,0,,6,False
078f62264167699f,1,,6,False
078f62264167699f,2,,6,False
078f62264167699f,3,,6,False
078f62264167699f,4,,6,False
0796b84fb60c6424,0,,6,False
0796b84fb60c6424,1,,6,False
0796b84fb60c6424,2,,6,False
0796b84fb60c6424,3,,6,False
0796b84fb60c6424,4,,6,False
07c02d78ed84b0be,0,,6,False
07c02d78ed84b0be,1,,6,False
07c02d78ed84b0be,2,,6,False
07c02d78ed84b0be,3,,6,False
07c02d78ed84b0be,4,,6,False
07dc31fd64d51903,0,,6,False
07dc31fd64d51903,1,,6,False
07dc31fd64d51903,2,,6,False
07dc31fd64d51903,3,,6,False
07dc31fd64d51903,4,,6,False
0853a5288fe35fc8,0,1.0,6,True
0853a5288fe35fc8,1,1.0,6,True
0853a5288fe35fc8,2,1.0,6,True
0853a5288fe35fc8,3,1.0,6,True
0853a5288fe35fc8,4,1.0,6,True
0908fdd6e1dd1339,0,,6,False
0908fdd6e1dd1339,1,,6,False
0908fdd6e1dd1339,2,,6,False
0908fdd6e1dd1339,3,,6,False
0908fdd6e1dd1339,4,,6,False
092b47c5402bc24b,0,,6,False
092b47c5402bc24b,1,,6,False
092b47c5402bc24b,2,,6,False
092b47c5402bc24b,3,,6,False
092b47c5402bc24b,4,,6,False
098e5515945b863e,0,1.0,6,True
098e5515945b863e,1,1.0,6,True
098e5515945b863e,2,1.0,6,True
098e5515945b863e,3,1.0,6,True
098e5515945b863e,4,1.0,6,True
0a56311f4ba24441,0,,6,False
0a56311f4ba24441,1,,6,False
0a56311f4ba24441,2,,6,False
0a56311f4ba24441,3,,6,False
0a56311f4ba24441,4,,6,False
0aa8c3c9afbe3699,0,1.0,6,True
0aa8c3c9afbe3699,1,1.0,6,True
0aa8c3c9afbe3699,2,1.0,6,True
0aa8c3c9afbe3699,3,1.0,6,True
0aa8c3c9afbe3699,4,1.0,6,True
0ab5b5305dbd3dbc,0,,6,False
0ab5b5305dbd3dbc,1,,6,False
0ab5b5305dbd3dbc,2,,6,False
0ab5b5305dbd3dbc,3,,6,False
0ab5b5305dbd3dbc,4,,6,False
0afbc1c08011e837,0,,6,False
0afbc1c08011e837,1,,6,False
0afbc1c08011e837,2,,6,False
0afbc1c08011e837,3,,6,False
0afbc1c08011e837,4,,6,False
0c1e3e2ecaabfe98,0,,6,False
0c1e3e2ecaabfe98,1,,6,False
0c1e3e2ecaabfe98,2,,6,False
0c1e3e2ecaabfe98,3,,6,False
0c1e3e2ecaabfe98,4,,6,False
0c9400e133ef6899,0,,6,False
0c9400e133ef6899,1,,6,False
0c9400e133ef6899,2,,6,False
0c9400e133ef6899,3,,6,False
0c9400e133ef6899,4,,6,False
0ce8cee96a962e1b,0,1.0,6,True
0ce8cee96a962e1b,1,1.0,6,True
0ce8cee96a962e1b,2,1.0,6,True
0ce8cee96a962e1b,3,1.0,6,True
0ce8cee96a962e1b,4,1.0,6,True
0cf6e795e8e369ba,0,,6,False
0cf6e795e8e369ba,1,,6,False
0cf6e795e8e369ba,2,,6,False
0cf6e795e8e369ba,3,,6,False
0cf6e795e8e369ba,4,,6,False
0d8d2f290365582d,0,1.0,6,True
0d8d2f290365582d,1,1.0,6,True
0d8d2f290365582d,2,1.0,6,True
0d8d2f290365582d,3,1.0,6,True
0d8d2f290365582d,4,1.0,6,True
0f0c07bc714856c5,0,,6,False
0f0c07bc714856c5,1,,6,False
0f0c07bc714856c5,2,,6,False
0f0c07bc714856c5,3,,6,False
0f0c07bc714856c5,4,,6,False
0f86cbc2f2ac7c24,0,1.0,6,True
0f86cbc2f2ac7c24,1,1.0,6,True
0f86cbc2f2ac7c24,2,1.0,6,True
0f86cbc2f2ac7c24,3,1.0,6,True
0f86cbc2f2ac7c24,4,1.0,6,True
10117f3b3c20c1c7,0,,6,False
10117f3b3c20c1c7,1,,6,False
10117f3b3c20c1c7,2,,6,False
10117f3b3c20c1c7,3,,6,False
10117f3b3c20c1c7,4,,6,False
1019f53f24afe34d,0,,6,False
1019f53f24afe34d,1,,6,False
1019f53f24afe34d,2,,6,False
1019f53f24afe34d,3,,6,False
1019f53f24afe34d,4,,6,False
1044ce49e8ba315a,0,1.0,6,True
1044ce49e8ba315a,1,1.0,6,True
1044ce49e8ba315a,2,1.0,6,True
1044ce49e8ba315a,3,1.0,6,True
1044ce49e8ba315a,4,1.0,6,True
104b3e1717f81c72,0,,6,False
104b3e1717f81c72,1,,6,False
104b3e1717f81c72,2,,6,False
104b3e1717f81c72,3,,6,False
104b3e1717f81c72,4,,6,False
10689a600b98abcf,0,,6,False
10689a600b98abcf,1,,6,False
10689a600b98abcf,2,,6,False
10689a600b98abcf,3,,6,False
10689a600b98abcf,4,,6,False
10f01c8e78668e75,0,,6,False
10f01c8e78668e75,1,,6,False
10f01c8e78668e75,2,,6,False
10f01c8e78668e75,3,,6,False
10f01c8e78668e75,4,,6,False
113a9f8d8814d907,0,,6,False
113a9f8d8814d907,1,,6,False
113a9f8d8814d907,2,,6,False
113a9f8d8814d907,3,,6,False
113a9f8d8814d907,4,,6,False
125a71e4bfb78d26,0,1.0,6,True
125a71e4bfb78d26,1,1.0,6,True
125a71e4bfb78d26,2,1.0,6,True
125a71e4bfb78d26,3,1.0,6,True
125a71e4bfb78d26,4,1.0,6,True
128e5122d4716ae0,0,,6,False
128e5122d4716ae0,1,,6,False
128e5122d4716ae0,2,,6,False
128e5122d4716ae0,3,,6,False
128e5122d4716ae0,4,,6,False
1345177a145da874,0,,6,False
1345177a145da874,1,,6,False
1345177a145da874,2,,6,False
1345177a145da874,3,,6,False
1345177a145da874,4,,6,False
141e39f0d4278c18,0,1.0,6,True
141e39f0d4278c18,1,1.0,6,True
141e39f0d4278c18,2,1.0,6,True
141e39f0d4278c18,3,1.0,6,True
141e39f0d4278c18,4,1.0,6,True
143812a0b0af267e,0,,6,False
143812a0b0af267e,1,,6,False
143812a0b0af267e,2,,6,False
143812a0b0af267e,3,,6,False
143812a0b0af267e,4,,6,False
1450a7195f3f48ca,0,,6,False
1450a7195f3f48ca,1,,6,False
1450a7195f3f48ca,2,,6,False
1450a7195f3f48ca,3,,6,False
1450a7195f3f48ca,4,,6,False
15104daf56b23c8f,0,,6,False
15104daf56b23c8f,1,,6,False
15104daf56b23c8f,2,,6,False
15104daf56b23c8f,3,,6,False
15104daf56b23c8f,4,,6,False
15802780e900dd17,0,,6,False
15802780e900dd17,1,,6,False
15802780e900dd17,2,,6,False
15802780e900dd17,3,,6,False
15802780e900dd17,4,,6,False
162ba1c2df6e5f5d,0,,6,False
162ba1c2df6e5f5d,1,,6,False
162ba1c2df6e5f5d,2,,6,False
162ba1c2df6e5f5d,3,,6,False
162ba1c2df6e5f5d,4,,6,False
1655a8fec2e5b41d,0,,6,False
1655a8fec2e5b41d,1,,6,False
1655a8fec2e5b41d,2,,6,False
1655a8fec2e5b41d,3,,6,False
1655a8fec2e5b41d,4,,6,False
17ccb18ba01bf773,0,1.0,6,True
17ccb18ba01bf773,1,1.0,6,True
17ccb18ba01bf773,2,1.0,6,True
17ccb18ba01bf773,3,1.0,6,True
17ccb18ba01bf773,4,1.0,6,True
184248461f530ec2,0,,6,False
184248461f530ec2,1,,6,False
184248461f530ec2,2,,6,False
184248461f530ec2,3,,6,False
184248461f530ec2,4,,6,False
197b15e63e974876,0,,6,False
197b15e63e974876,1,,6,False
197b15e63e974876,2,,6,False
197b15e63e974876,3,,6,False
197b15e63e974876,4,,6,False
1a34254c30b8ae0c,0,,6,False
1a34254c30b8ae0c,1,,6,False
1a34254c30b8ae0c,2,,6,False
1a34254c30b8ae0c,3,,6,False
1a34254c30b8ae0c,4,,6,False
1af34925181fda73,0,,6,False
1af34925181fda73,1,,6,False
1af34925181fda73,2,,6,False
1af34925181fda73,3,,6,False
1af34925181fda73,4,,6,False
1cb40e1dee441473,0,1.0,6,True
1cb40e1dee441473,1,1.0,6,True
1cb40e1dee441473,2,1.0,6,True
1cb40e1dee441473,3,1.0,6,True
1cb40e1dee441473,4,1.0,6,True
1dc7599b4590016e,0,1.0,6,True
1dc7599b4590016e,1,1.0,6,True
1dc7599b4590016e,2,1.0,6,True
1dc7599b4590016e,3,1.0,6,True
1dc7599b4590016e,4,1.0,6,True
1dd30c6666babb78,0,,6,False
1dd30c6666babb78,1,,6,False
1dd30c6666babb78,2,,6,False
1dd30c6666babb78,3,,6,False
1dd30c6666babb78,4,,6,False
1de9a1b7b86599e7,0,,6,False
1de9a1b7b86599e7,1,,6,False
1de9a1b7b86599e7,2,,6,False
1de9a1b7b86599e7,3,,6,False
1de9a1b7b86599e7,4,,6,False
1dede8b6efe30525,0,,6,False
1dede8b6efe30525,1,,6,False
1dede8b6efe30525,2,,6,False
1dede8b6efe30525,3,,6,False
1dede8b6efe30525,4,,6,False
1e3e3716eed07e45,0,,6,False
1e3e3716eed07e45,1,,6,False
1e3e3716eed07e45,2,,6,False
1e3e3716eed07e45,3,,6,False
1e3e3716eed07e45,4,,6,False
1f081f0500cac965,0,1.0,6,True
1f081f0500cac965,1,1.0,6,True
1f081f0500cac965,2,1.0,6,True
1f081f0500cac965,3,1.0,6,True
1f081f0500cac965,4,1.0,6,True
20198a36ba6bdee1,0,1.0,6,True
20198a36ba6bdee1,1,1.0,6,True
20198a36ba6bdee1,2,1.0,6,True
20198a36ba6bdee1,3,1.0,6,True
20198a36ba6bdee1,4,1.0,6,True
201f51ff0ef1230f,0,,6,False
201f51ff0ef1230f,1,,6,False
201f51ff0ef1230f,2,,6,False
201f51ff0ef1230f,3,,6,False
201f51ff0ef1230f,4,,6,False
2110f88985a2914f,0,1.0,6,True
2110f88985a2914f,1,1.0,6,True
2110f88985a2914f,2,1.0,6,True
2110f88985a2914f,3,1.0,6,True
2110f88985a2914f,4,1.0,6,True
21a16de0324a24a7,0,,6,False
21a16de0324a24a7,1,,6,False
21a16de0324a24a7,2,,6,False
21a16de0324a24a7,3,,6,False
21a16de0324a24a7,4,,6,False
21b8b98da390df94,0,,6,False
21b8b98da390df94,1,,6,False
21b8b98da390df94,2,,6,False
21b8b98da390df94,3,,6,False
21b8b98da390df94,4,,6,False
236a55b2ca320b89,0,1.0,6,True
236a55b2ca320b89,1,1.0,6,True
236a55b2ca320b89,2,1.0,6,True
236a55b2ca320b89,3,1.0,6,True
236a55b2ca320b89,4,1.0,6,True
