class_id,PC1,PC2,PC3,PC4,PC5
07bc49e1c055f3b2,-8.594640790354443,6.74220032638239,11.076553789871916,-3.156342140281103,6.302525760970402
59a8881b96fb5ada,-8.76277341891027,7.066255904153018,11.474137663617581,-3.4271480623813337,6.751101371160424
87c14dd4a70303a3,-8.97749480684632,7.466752698753926,12.05825431371896,-3.7862016654037616,7.1007042314574385
9ef5790eada8a129,-9.020413005078076,7.547351602744797,12.186028528304869,-3.8561400951088407,7.15401414350465
0effd4a1f26a3c0d,-10.57383419745415,8.116873360538092,15.054008783811083,-6.58092526569801,6.017090334642831
a91cd87936d8548d,-10.386608792358277,7.761737561627239,14.5359132990611,-6.263781329848683,5.680507720942027
0a60f33026596983,-10.571545468306761,8.118940437339186,15.009917768108236,-6.57375942028786,6.124523835176826
6820c5d670a6d1b8,-10.158827510724356,7.328442736763311,13.94792722524854,-5.87802499482554,5.187968428501999
b3993b8e57f8a169,-10.198124514781485,7.409265008102558,14.01783628315775,-5.940325324827624,5.3702942217748895
952059cd0404cb5f,-10.220708306039437,7.446527017025634,14.097614518617764,-5.983301473449156,5.342498677947186
6dc894a81cab6084,-6.203824581725506,-0.059469107909209215,4.08390174842195,-0.34746018292372083,-1.4873910014964051
0cc3159cf502db9a,-6.201541758037782,-0.057401374620282525,4.040064267990388,-0.3402821809263965,-1.3804581291012026
6b74b81c77ab30a8,-10.40755515481282,7.801187373516726,14.599702252562352,-6.298574849862826,5.7053167406579615
d5261fa8638ea9f5,-10.509298033872726,8.00051993083108,14.84432770157474,-6.467375003232939,5.997610891152154
db1d6204236a4c10,-6.139364901642773,-0.16558573876872532,3.9088977555879283,-0.29291430789699735,-1.44434211488264
e66c154964a6d9ce,-6.107649398209636,-0.22061606762643152,3.8424777393800307,-0.26959327510803827,-1.4759646415717949
3dbce805a0b141a8,-10.218868526705247,7.448644001896044,14.07279797419783,-5.9752114497611,5.411873005744747
036c2ac09d0c48af,-4.879787410804278,-2.2277843210455575,1.6542058105230264,0.08982208757682975,-2.277579590404692
6bd935553e3b5345,-6.234335372239217,-0.006244077604915174,4.148820857120832,-0.3714781322952295,-1.4553636297983348
386da6dfcf050dc7,-6.2035327656487,-0.059501548009552194,4.0713733979762345,-0.34806089612461666,-1.4626526495739436
d7b8205effcc4b7a,-5.036438026868485,-1.9717448197014285,1.8668914204877263,0.10005109750995131,-2.137414927663188
5e5220eb2a7fab00,-10.262556751001332,7.525339516348049,14.223106763692194,-6.052437698940626,5.395131110780445
d53de0fdf9ed6571,-10.46978903904922,7.91950668495109,14.76503558757413,-6.404423354477087,5.831599093799533
d201c023f52bc1c3,-10.262199507842006,7.525299802963982,14.207769474727947,-6.053173095989639,5.425415963808628
e9fa4024f8762230,-9.803765016815758,6.661721195953594,12.976810510941407,-5.284369261747858,4.587189657153209
3e20939de73aa357,-9.930205787469413,6.895570165300813,13.329651668512309,-5.498188052574464,4.763863617690662
ac3d178dae40cba0,-10.324783814096849,7.643536036230358,14.388091454106998,-6.157532835243029,5.52054308406285
ee1b864a704f7369,-10.137732233417527,7.289038027024643,13.87801249260892,-5.843966499697916,5.176130638489191
91ad7c8aa3ab5cba,4.273878341319558,1.3995984023215617,0.43408985119044746,0.02027669247733551,-0.8925962826168478
d92e8806b74ccd4a,-5.349825739528065,4.446952096343073,10.059294302983087,-1.0136475448838451,4.094693809053037
748743ab5794c55f,4.129921294422984,1.3639922465395058,0.4828602165692924,0.26598576001524427,-0.881504618276365
df9dfb656b51ec72,-5.5393788641093575,4.8000825016451,10.557590012564553,-1.2912399798121696,4.397280552633997
d902280dcc67d1b5,3.683211729146183,3.4956532017243376,1.799716835468283,1.5210495893409834,-2.8604353356455046
4888e4fe0cd53d6a,-5.347982843619878,4.449068734755624,10.03434395671217,-1.0055639367680975,4.164332340609251
5c97423916aedd95,4.273831564942267,1.3996036022762373,0.43609807107228893,0.020372983221959094,-0.8965616929388163
274a467d892ed0a3,-2.6397929341604467,-0.5069934636835526,3.735721187857275,2.0172998965937525,0.3481776678752791
eb9d64c31077274c,2.2412889123700612,5.13357157270821,3.750711599699052,1.9921291368077478,-2.3691101651716346
43218941d64aa8e0,-5.307563509283447,4.368191079405282,9.952275994913544,-0.9522106148474421,4.020248768458373
518bdb597cc0c868,4.27154283579488,1.3975365254751442,0.4801890867751348,0.013207137811809952,-1.0039951934728117
7ec0efab1b427b37,-2.7565698606297175,-0.31011264702498,3.9768328506442105,1.961253192344278,0.4038104772834252
071b291413a1ad01,4.127930286812066,1.3618920731502364,0.5141693465551385,0.2582070448170241,-0.9636991387491063
0db643e618097b88,-1.5299743210143069,-2.3011773278963923,1.8735870299245334,2.107833460668837,-0.0036155050444993445
1712e922cba71e91,2.1550930728177504,5.283207529765545,3.897858102938432,1.94625490698861,-2.209997718043077
1ee1728657df11e0,-2.8653677696474897,-0.12502824882966623,4.201367671045095,1.9007213048535476,0.4748235052498986
ea6e02a4adb26288,4.1299745053279375,1.363986331282489,0.48057574728274527,0.26587622357918944,-0.8769937287213889
8091905f5e8f4c63,-1.7657627922578931,-1.9313961925904304,2.231182939904901,2.150700581591194,0.0028047778272095544
1d01b02fdb8c0bc5,3.7933084493254565,3.329561873153108,1.5939143404054892,1.5128957908786944,-2.769686248926547
a36666a1fdfbd6fe,-5.007093563038673,3.815246255030014,9.176408173312701,-0.5186910742098164,3.572512787910798
b58f747f6c47ddcf,4.271836376875684,1.3975038936125672,0.46758667785104535,0.012602873632212594,-0.9791106064407249
939f964afacaca90,-4.985600853129565,3.7753170729267347,9.124737845774128,-0.4885217807952616,3.5316291778288704
14f638511ca49117,4.128081515088795,1.3618752616690957,0.5076767609892254,0.25789573632718826,-0.950878946073926
82627b49adb24fc2,-5.093010384350722,3.974575953204338,9.393541433238736,-0.6392928645609325,3.7152994512380126
3763d524e609c5a0,-18.020673896285373,23.019408723130926,23.343844281619273,-15.471012731129846,15.149874587023747
6d15cb5ce5ffde8b,-9.457886431164384,6.565754212803201,0.6885898678633497,-0.559518690428533,-2.3109895369669795
44cb71513a7afb4d,-17.76461133740787,22.509679100145853,22.604460107068814,-14.941543272565479,14.684359149516292
9661609533bdfcb4,-17.52100431648097,22.04840038612268,21.94885612901508,-14.476719237852583,14.006762459418649
1c190318372b2dbe,-17.089948010222894,21.176661286550505,20.789251683908166,-13.582716512492663,13.0328482594958
59aedb85463f5af4,-16.430047899232516,19.855194629517435,18.999086287517333,-12.236285644200386,11.585263557936454
d8730d74142d945a,-9.925071284386823,7.505642745291767,1.922331798960081,-1.2097353130829047,-1.4413508499779732
5961ca3dd5952899,-17.15163388894493,21.32524153265404,20.914417590479058,-13.75153589029692,13.179682921508459
3565b8aaa8bf8450,-17.561057348163846,22.08729785031092,22.078887056076912,-14.511677520483287,14.160067968784565
f06dc8aafaee6a0a,-17.883852527407,22.72692153352819,22.967417709531446,-15.174364352725808,14.881033558218293
57a8c160fd4fd10b,-16.63758276202516,20.298010773749624,19.516764496854385,-12.682479100007347,12.10289852341754
41546aa101ee86db,-17.754668764601995,22.491364551362434,22.59123604560851,-14.93367920995895,14.582496466560748
61de080f7a72632f,-12.17963230649536,12.907789063232189,11.673665845052541,-12.40905674909961,6.922373552127875
9ebc721b299fe059,-7.088934656384654,3.3332029832758745,-1.2256033533642259,-4.790079092058634,-2.161610423527393
0c5ca47a06964983,-12.113167171401665,12.775344141158783,11.515143124717497,-12.294235971873405,6.707354831153815
771831d01716c10e,-12.15691317984781,12.86433220812948,11.614986844461304,-12.367917503253128,6.868888362921611
a1d78b2c6c71c63e,-11.931570942048273,12.428713207190066,11.036143743614717,-11.968300724928282,6.305130239133495
1459edfd8986a239,-11.478928917741408,11.567329843775735,9.819699171767772,-11.169066672049475,5.372675873446903
db74624f15e9e298,-7.312305090814431,3.845682757242793,-0.6329479735162922,-5.124567458733074,-1.874595994575749
061d51f8a43f53d2,-11.818583325177089,12.212732148769593,10.749132225451225,-11.76570122861191,6.033512075517989
f45b62f7e22ed194,-12.273174253138203,13.079790595804146,11.965344466338081,-12.580684797474476,7.004777054169111
18238c7d4071f241,-12.158908367914394,12.86223249946581,11.646475451240061,-12.375687612842873,6.786339449419702
ea9ccc8c09fa75d7,-11.298623470975834,11.224690334514339,9.340100230386707,-10.85494424278596,4.999831896764904
47deeed507786d18,-12.158752959182001,12.862215223259069,11.639803388881239,-12.376007526941182,6.799514035124051
31af4dd77a013d5a,-8.18495431315793,1.145357347590301,1.391777874488882,-0.668726635972638,-0.40893358517217904
1305089c20abcf01,-15.329716609873326,14.629317113067744,19.88753299609525,-12.202931966888702,13.3034966474162
f21bcd69efbaa656,-15.03977112862539,14.073129806236617,19.07669949661485,-11.64876774768147,12.69055183851531
a59afeaf3d0749cb,-15.378161754365127,14.722421823157541,20.02013313223703,-12.296180581718081,13.41281231557678
53210ae1cecdcf64,-15.063971436810325,14.119329678692438,19.14890968105369,-11.694424597439443,12.731627010531495
d09f8b496df512b4,-15.305500108476984,14.582807859829236,19.820657490865745,-12.15641734555707,13.250205517588702
3b2aba26cd86dc2f,-4.688511670442505,10.193573774850016,6.540033432591102,-1.4633793244644502,4.630702744102928
2b7f0d4e6e6eae6e,-5.16026876738131,11.081215928617342,7.7479417822274534,-2.1899140938793025,5.498227799799221
c9a907d44b1a3581,-2.0822212592201503,5.500856470575026,0.4482125598640212,1.5614190536789834,0.8368997635771411
2ce083ea9d20e90c,-1.783764297642082,4.993432435024959,-0.17388118781093348,1.733422827455648,0.698574944663222
fcadfa2dbea901bf,-5.045537993216911,10.865001708997053,7.450902755633903,-2.010389033946911,5.287330309082864
9cf1065f26518c10,-4.974393377890391,10.729899307056927,7.270525399995926,-1.9010776611527687,5.157708367104907
27e26d2341e697ad,-4.6669053465564145,10.153425760941088,6.481096257502476,-1.430969484109113,4.599067071915105
6a2060297152f5d7,-4.948526675838853,10.684425028472546,7.181534422237332,-1.8601941496310357,5.1432321506748515
c6e35495b39515ad,-1.7898570766198156,4.248588719188454,-1.0901028676468973,2.0036220456475085,0.7453600376604701
c98e7ce7bea5dc46,-4.570036058594577,9.97321908867543,6.218073340684219,-1.2869900154587501,4.4591164375434085
