depth_cap,observation_depth,sample_budget,horizon,semantic_class_count,semantic_class_rate,trajectory_count,trajectory_rate,state_count,state_rate,normal_form_count,normal_form_rate,label_quotient_count,label_quotient_rate,syntactic_semantic_gap,generated_terms,sample_limited_semantic,sample_limited_trajectory,sample_limited,semantic_saturation_horizon,semantic_axis_verdict,semantic_still_growing_at_max_horizon,observation_limited
16,8,20000,256,11623,0.58115,20000,1.0,220469,0.27491442786690024,11623,0.58115,20000,1.0,0.41884999999999994,801955,False,True,True,64,saturating,False,False
16,10,20000,256,11623,0.58115,20000,1.0,220469,0.27491442786690024,11623,0.58115,20000,1.0,0.41884999999999994,801955,False,True,True,64,saturating,False,False
16,12,20000,256,11623,0.58115,20000,1.0,220469,0.27491442786690024,11623,0.58115,20000,1.0,0.41884999999999994,801955,False,True,True,64,saturating,False,False
16,4,50000,16,595,0.0119,49866,0.99732,52734,0.06204,0,0.0,48052,0.96104,0.98542,850000,False,True,True,64,saturating,False,False
16,6,50000,16,4353,0.08706,49866,0.99732,52734,0.06204,0,0.0,48052,0.96104,0.91026,850000,False,True,True,64,saturating,False,False
16,8,50000,16,10406,0.20812,49866,0.99732,52734,0.06204,0,0.0,48052,0.96104,0.7892,850000,False,True,True,64,saturating,False,False
16,10,50000,16,14548,0.29096,49866,0.99732,52734,0.06204,0,0.0,48052,0.96104,0.70636,850000,False,True,True,64,saturating,False,False
16,12,50000,16,15137,0.30274,49866,0.99732,52734,0.06204,0,0.0,48052,0.96104,0.69458,850000,False,True,True,64,saturating,False,False
16,4,50000,32,6382,0.12764,50000,1.0,291415,0.17764257155170785,5789,0.11578,50000,1.0,0.87236,1640457,False,True,True,64,saturating,False,True
16,6,50000,32,9505,0.1901,50000,1.0,291415,0.17764257155170785,5789,0.11578,50000,1.0,0.8099000000000001,1640457,False,True,True,64,saturating,False,True
16,8,50000,32,14007,0.28014,50000,1.0,291415,0.17764257155170785,5789,0.11578,50000,1.0,0.7198599999999999,1640457,False,True,True,64,saturating,False,True
16,10,50000,32,18964,0.37928,50000,1.0,291415,0.17764257155170785,5789,0.11578,50000,1.0,0.6207199999999999,1640457,False,True,True,64,saturating,False,True
16,12,50000,32,26987,0.53974,50000,1.0,291415,0.17764257155170785,5789,0.11578,50000,1.0,0.46026,1640457,False,True,True,64,saturating,False,True
16,4,50000,64,15652,0.31304,50000,1.0,414961,0.2073657230722795,15606,0.31212,50000,1.0,0.68696,2001107,False,True,True,64,saturating,False,False
16,6,50000,64,15689,0.31378,50000,1.0,414961,0.2073657230722795,15606,0.31212,50000,1.0,0.68622,2001107,False,True,True,64,saturating,False,False
16,8,50000,64,15716,0.31432,50000,1.0,414961,0.2073657230722795,15606,0.31212,50000,1.0,0.6856800000000001,2001107,False,True,True,64,saturating,False,False
16,10,50000,64,15730,0.3146,50000,1.0,414961,0.2073657230722795,15606,0.31212,50000,1.0,0.6854,2001107,False,True,True,64,saturating,False,False
16,12,50000,64,15731,0.31462,50000,1.0,414961,0.2073657230722795,15606,0.31212,50000,1.0,0.68538,2001107,False,True,True,64,saturating,False,False
16,4,50000,128,15616,0.31232,50000,1.0,417277,0.20835877834007843,15616,0.31232,50000,1.0,0.6876800000000001,2002685,False,True,True,64,saturating,False,False
16,6,50000,128,15616,0.31232,50000,1.0,417277,0.20835877834007843,15616,0.31232,50000,1.0,0.6876800000000001,2002685,False,True,True,64,saturating,False,False
16,8,50000,128,15616,0.31232,50000,1.0,417277,0.20835877834007843,15616,0.31232,50000,1.0,0.6876800000000001,2002685,False,True,True,64,saturating,False,False
16,10,50000,128,15616,0.31232,50000,1.0,417277,0.20835877834007843,15616,0.31232,50000,1.0,0.6876800000000001,2002685,False,True,True,64,saturating,False,False
16,12,50000,128,15616,0.31232,50000,1.0,417277,0.20835877834007843,15616,0.31232,50000,1.0,0.6876800000000001,2002685,False,True,True,64,saturating,False,False
16,4,50000,256,15653,0.31306,50000,1.0,416890,0.20817239824449882,15653,0.31306,50000,1.0,0.68694,2002619,False,True,True,64,saturating,False,False
16,6,50000,256,15653,0.31306,50000,1.0,416890,0.20817239824449882,15653,0.31306,50000,1.0,0.68694,2002619,False,True,True,64,saturating,False,False
16,8,50000,256,15653,0.31306,50000,1.0,416890,0.20817239824449882,15653,0.31306,50000,1.0,0.68694,2002619,False,True,True,64,saturating,False,False
16,10,50000,256,15653,0.31306,50000,1.0,416890,0.20817239824449882,15653,0.31306,50000,1.0,0.68694,2002619,False,True,True,64,saturating,False,False
16,12,50000,256,15653,0.31306,50000,1.0,416890,0.20817239824449882,15653,0.31306,50000,1.0,0.68694,2002619,False,True,True,64,saturating,False,False
16,4,100000,16,736,0.00736,99479,0.99479,83118,0.04889294117647059,0,0.0,92832,0.92832,0.9874299999999999,1700000,False,True,True,64,saturating,False,False
16,6,100000,16,6755,0.06755,99479,0.99479,83118,0.04889294117647059,0,0.0,92832,0.92832,0.92724,1700000,False,True,True,64,saturating,False,False
16,8,100000,16,17122,0.17122,99479,0.99479,83118,0.04889294117647059,0,0.0,92832,0.92832,0.8235699999999999,1700000,False,True,True,64,saturating,False,False
16,10,100000,16,23885,0.23885,99479,0.99479,83118,0.04889294117647059,0,0.0,92832,0.92832,0.75594,1700000,False,True,True,64,saturating,False,False
16,12,100000,16,24775,0.24775,99479,0.99479,83118,0.04889294117647059,0,0.0,92832,0.92832,0.7470399999999999,1700000,False,True,True,64,saturating,False,False
16,4,100000,32,10263,0.10263,100000,1.0,476383,0.1452062251922893,9543,0.09543,100000,1.0,0.89737,3280734,False,True,True,64,saturating,False,True
16,6,100000,32,15217,0.15217,100000,1.0,476383,0.1452062251922893,9543,0.09543,100000,1.0,0.84783,3280734,False,True,True,64,saturating,False,True
16,8,100000,32,22910,0.2291,100000,1.0,476383,0.1452062251922893,9543,0.09543,100000,1.0,0.7709,3280734,False,True,True,64,saturating,False,True
16,10,100000,32,31383,0.31383,100000,1.0,476383,0.1452062251922893,9543,0.09543,100000,1.0,0.68617,3280734,False,True,True,64,saturating,False,True
16,12,100000,32,44253,0.44253,100000,1.0,476383,0.1452062251922893,9543,0.09543,100000,1.0,0.55747,3280734,False,True,True,64,saturating,False,True
16,4,100000,64,16416,0.16416,100000,1.0,673974,0.16833959552479147,16348,0.16348,100000,1.0,0.83584,4003657,False,True,True,64,saturating,False,False
16,6,100000,64,16495,0.16495,100000,1.0,673974,0.16833959552479147,16348,0.16348,100000,1.0,0.83505,4003657,False,True,True,64,saturating,False,False
16,8,100000,64,16559,0.16559,100000,1.0,673974,0.16833959552479147,16348,0.16348,100000,1.0,0.83441,4003657,False,True,True,64,saturating,False,False
16,10,100000,64,16595,0.16595,100000,1.0,673974,0.16833959552479147,16348,0.16348,100000,1.0,0.83405,4003657,False,True,True,64,saturating,False,False
16,12,100000,64,16607,0.16607,100000,1.0,673974,0.16833959552479147,16348,0.16348,100000,1.0,0.8339300000000001,4003657,False,True,True,64,saturating,False,False
16,4,100000,128,16353,0.16353,100000,1.0,674569,0.1684858530069463,16353,0.16353,100000,1.0,0.83647,4003713,False,True,True,64,saturating,False,False
16,6,100000,128,16353,0.16353,100000,1.0,674569,0.1684858530069463,16353,0.16353,100000,1.0,0.83647,4003713,False,True,True,64,saturating,False,False
16,8,100000,128,16353,0.16353,100000,1.0,674569,0.1684858530069463,16353,0.16353,100000,1.0,0.83647,4003713,False,True,True,64,saturating,False,False
16,10,100000,128,16353,0.16353,100000,1.0,674569,0.1684858530069463,16353,0.16353,100000,1.0,0.83647,4003713,False,True,True,64,saturating,False,False
16,12,100000,128,16353,0.16353,100000,1.0,674569,0.1684858530069463,16353,0.16353,100000,1.0,0.83647,4003713,False,True,True,64,saturating,False,False
16,4,100000,256,16346,0.16346,100000,1.0,674251,0.16837265726994224,16346,0.16346,100000,1.0,0.8365400000000001,4004516,False,True,True,64,saturating,False,False
16,6,100000,256,16346,0.16346,100000,1.0,674251,0.16837265726994224,16346,0.16346,100000,1.0,0.8365400000000001,4004516,False,True,True,64,saturating,False,False
16,8,100000,256,16346,0.16346,100000,1.0,674251,0.16837265726994224,16346,0.16346,100000,1.0,0.8365400000000001,4004516,False,True,True,64,saturating,False,False
16,10,100000,256,16346,0.16346,100000,1.0,674251,0.16837265726994224,16346,0.16346,100000,1.0,0.8365400000000001,4004516,False,True,True,64,saturating,False,False
16,12,100000,256,16346,0.16346,100000,1.0,674251,0.16837265726994224,16346,0.16346,100000,1.0,0.8365400000000001,4004516,False,True,True,64,saturating,False,False
20,4,20000,16,436,0.0218,19980,0.999,29424,0.08654117647058823,0,0.0,19661,0.98305,0.9772,340000,False,True,True,64,open,False,False
20,6,20000,16,2424,0.1212,19980,0.999,29424,0.08654117647058823,0,0.0,19661,0.98305,0.8778,340000,False,True,True,64,open,False,False
20,8,20000,16,5400,0.27,19980,0.999,29424,0.08654117647058823,0,0.0,19661,0.98305,0.729,340000,False,True,True,64,open,False,False
20,10,20000,16,7605,0.38025,19980,0.999,29424,0.08654117647058823,0,0.0,19661,0.98305,0.61875,340000,False,True,True,64,open,False,False
20,12,20000,16,7959,0.39795,19980,0.999,29424,0.08654117647058823,0,0.0,19661,0.98305,0.60105,340000,False,True,True,64,open,False,False
20,4,20000,32,448,0.0224,20000,1.0,153438,0.23248181818181818,0,0.0,20000,1.0,0.9776,660000,False,True,True,64,open,False,True
20,6,20000,32,2259,0.11295,20000,1.0,153438,0.23248181818181818,0,0.0,20000,1.0,0.88705,660000,False,True,True,64,open,False,True
20,8,20000,32,4687,0.23435,20000,1.0,153438,0.23248181818181818,0,0.0,20000,1.0,0.7656499999999999,660000,False,True,True,64,open,False,True
20,10,20000,32,7466,0.3733,20000,1.0,153438,0.23248181818181818,0,0.0,20000,1.0,0.6267,660000,False,True,True,64,open,False,True
20,12,20000,32,11974,0.5987,20000,1.0,153438,0.23248181818181818,0,0.0,20000,1.0,0.4013,660000,False,True,True,64,open,False,True
20,4,20000,64,18358,0.9179,20000,1.0,437817,0.42471373194212164,18222,0.9111,20000,1.0,0.08209999999999995,1030852,True,True,True,64,open,False,False
20,6,20000,64,18603,0.93015,20000,1.0,437817,0.42471373194212164,18222,0.9111,20000,1.0,0.06984999999999997,1030852,True,True,True,64,open,False,False
20,8,20000,64,18858,0.9429,20000,1.0,437817,0.42471373194212164,18222,0.9111,20000,1.0,0.05710000000000004,1030852,True,True,True,64,open,False,False
20,10,20000,64,19070,0.9535,20000,1.0,437817,0.42471373194212164,18222,0.9111,20000,1.0,0.046499999999999986,1030852,True,True,True,64,open,False,False
20,12,20000,64,19226,0.9613,20000,1.0,437817,0.42471373194212164,18222,0.9111,20000,1.0,0.03869999999999996,1030852,True,True,True,64,open,False,False
20,4,20000,128,19238,0.9619,20000,1.0,443196,0.4275646634682638,19238,0.9619,20000,1.0,0.03810000000000002,1036559,True,True,True,64,open,False,False
20,6,20000,128,19238,0.9619,20000,1.0,443196,0.4275646634682638,19238,0.9619,20000,1.0,0.03810000000000002,1036559,True,True,True,64,open,False,False
20,8,20000,128,19238,0.9619,20000,1.0,443196,0.4275646634682638,19238,0.9619,20000,1.0,0.03810000000000002,1036559,True,True,True,64,open,False,False
20,10,20000,128,19238,0.9619,20000,1.0,443196,0.4275646634682638,19238,0.9619,20000,1.0,0.03810000000000002,1036559,True,True,True,64,open,False,False
20,12,20000,128,19238,0.9619,20000,1.0,443196,0.4275646634682638,19238,0.9619,20000,1.0,0.03810000000000002,1036559,True,True,True,64,open,False,False
20,4,20000,256,19273,0.96365,20000,1.0,443224,0.42754589213539507,19273,0.96365,20000,1.0,0.03634999999999999,1036670,True,True,True,64,open,False,False
20,6,20000,256,19273,0.96365,20000,1.0,443224,0.42754589213539507,19273,0.96365,20000,1.0,0.03634999999999999,1036670,True,True,True,64,open,False,False
20,8,20000,256,19273,0.96365,20000,1.0,443224,0.42754589213539507,19273,0.96365,20000,1.0,0.03634999999999999,1036670,True,True,True,64,open,False,False
20,10,20000,256,19273,0.96365,20000,1.0,443224,0.42754589213539507,19273,0.96365,20000,1.0,0.03634999999999999,1036670,True,True,True,64,open,False,False
20,12,20000,256,19273,0.96365,20000,1.0,443224,0.42754589213539507,19273,0.96365,20000,1.0,0.03634999999999999,1036670,True,True,True,64,open,False,False
20,4,50000,16,582,0.01164,49882,0.99764,53046,0.06240705882352941,0,0.0,48073,0.96146,0.986,850000,False,True,True,64,open,False,False
20,6,50000,16,4293,0.08586,49882,0.99764,53046,0.06240705882352941,0,0.0,48073,0.96146,0.9117799999999999,850000,False,True,True,64,open,False,False
20,8,50000,16,10354,0.20708,49882,0.99764,53046,0.06240705882352941,0,0.0,48073,0.96146,0.7905599999999999,850000,False,True,True,64,open,False,False
20,10,50000,16,14509,0.29018,49882,0.99764,53046,0.06240705882352941,0,0.0,48073,0.96146,0.70746,850000,False,True,True,64,open,False,False
20,12,50000,16,15104,0.30208,49882,0.99764,53046,0.06240705882352941,0,0.0,48073,0.96146,0.69556,850000,False,True,True,64,open,False,False
20,4,50000,32,583,0.01166,50000,1.0,302027,0.18304666666666666,0,0.0,50000,1.0,0.98834,1650000,False,True,True,64,open,False,True
20,6,50000,32,4054,0.08108,50000,1.0,302027,0.18304666666666666,0,0.0,50000,1.0,0.91892,1650000,False,True,True,64,open,False,True
20,8,50000,32,9065,0.1813,50000,1.0,302027,0.18304666666666666,0,0.0,50000,1.0,0.8187,1650000,False,True,True,64,open,False,True
20,10,50000,32,14592,0.29184,50000,1.0,302027,0.18304666666666666,0,0.0,50000,1.0,0.70816,1650000,False,True,True,64,open,False,True
20,12,50000,32,23396,0.46792,50000,1.0,302027,0.18304666666666666,0,0.0,50000,1.0,0.53208,1650000,False,True,True,64,open,False,True
20,4,50000,64,43410,0.8682,50000,1.0,920091,0.3570636899813957,43189,0.86378,50000,1.0,0.13180000000000003,2576826,False,True,True,64,open,False,False
20,6,50000,64,43870,0.8774,50000,1.0,920091,0.3570636899813957,43189,0.86378,50000,1.0,0.12260000000000004,2576826,False,True,True,64,open,False,False
20,8,50000,64,44400,0.888,50000,1.0,920091,0.3570636899813957,43189,0.86378,50000,1.0,0.11199999999999999,2576826,False,True,True,64,open,False,False
20,10,50000,64,44961,0.89922,50000,1.0,920091,0.3570636899813957,43189,0.86378,50000,1.0,0.10077999999999998,2576826,False,True,True,64,open,False,False
20,12,50000,64,45474,0.90948,50000,1.0,920091,0.3570636899813957,43189,0.86378,50000,1.0,0.09052000000000004,2576826,True,True,True,64,open,False,False
20,4,50000,128,45550,0.911,50000,1.0,932760,0.35998207731070125,45550,0.911,50000,1.0,0.08899999999999997,2591129,True,True,True,64,open,False,False
20,6,50000,128,45550,0.911,50000,1.0,932760,0.35998207731070125,45550,0.911,50000,1.0,0.08899999999999997,2591129,True,True,True,64,open,False,False
20,8,50000,128,45550,0.911,50000,1.0,932760,0.35998207731070125,45550,0.911,50000,1.0,0.08899999999999997,2591129,True,True,True,64,open,False,False
20,10,50000,128,45550,0.911,50000,1.0,932760,0.35998207731070125,45550,0.911,50000,1.0,0.08899999999999997,2591129,True,True,True,64,open,False,False
20,12,50000,128,45550,0.911,50000,1.0,932760,0.35998207731070125,45550,0.911,50000,1.0,0.08899999999999997,2591129,True,True,True,64,open,False,False
20,4,50000,256,45459,0.90918,50000,1.0,933061,0.35983355411708673,45459,0.90918,50000,1.0,0.09082000000000001,2593035,True,True,True,64,open,False,False
20,6,50000,256,45459,0.90918,50000,1.0,933061,0.35983355411708673,45459,0.90918,50000,1.0,0.09082000000000001,2593035,True,True,True,64,open,False,False
20,8,50000,256,45459,0.90918,50000,1.0,933061,0.35983355411708673,45459,0.90918,50000,1.0,0.09082000000000001,2593035,True,True,True,64,open,False,False
20,10,50000,256,45459,0.90918,50000,1.0,933061,0.35983355411708673,45459,0.90918,50000,1.0,0.09082000000000001,2593035,True,True,True,64,open,False,False
20,12,50000,256,45459,0.90918,50000,1.0,933061,0.35983355411708673,45459,0.90918,50000,1.0,0.09082000000000001,2593035,True,True,True,64,open,False,False
20,4,100000,16,698,0.00698,99504,0.99504,82850,0.04873529411764706,0,0.0,92773,0.92773,0.98806,1700000,False,True,True,64,saturating,False,False
20,6,100000,16,6599,0.06599,99504,0.99504,82850,0.04873529411764706,0,0.0,92773,0.92773,0.92905,1700000,False,True,True,64,saturating,False,False
20,8,100000,16,16836,0.16836,99504,0.99504,82850,0.04873529411764706,0,0.0,92773,0.92773,0.8266800000000001,1700000,False,True,True,64,saturating,False,False
20,10,100000,16,23695,0.23695,99504,0.99504,82850,0.04873529411764706,0,0.0,92773,0.92773,0.75809,1700000,False,True,True,64,saturating,False,False
20,12,100000,16,24587,0.24587,99504,0.99504,82850,0.04873529411764706,0,0.0,92773,0.92773,0.74917,1700000,False,True,True,64,saturating,False,False
20,4,100000,32,705,0.00705,100000,1.0,501767,0.15205060606060605,0,0.0,100000,1.0,0.99295,3300000,False,True,True,64,saturating,False,True
20,6,100000,32,6283,0.06283,100000,1.0,501767,0.15205060606060605,0,0.0,100000,1.0,0.9371700000000001,3300000,False,True,True,64,saturating,False,True
20,8,100000,32,14933,0.14933,100000,1.0,501767,0.15205060606060605,0,0.0,100000,1.0,0.85067,3300000,False,True,True,64,saturating,False,True
20,10,100000,32,24511,0.24511,100000,1.0,501767,0.15205060606060605,0,0.0,100000,1.0,0.7548900000000001,3300000,False,True,True,64,saturating,False,True
20,12,100000,32,38591,0.38591,100000,1.0,501767,0.15205060606060605,0,0.0,100000,1.0,0.61409,3300000,False,True,True,64,saturating,False,True
20,4,100000,64,79656,0.79656,100000,1.0,1578300,0.306309355564552,79345,0.79345,100000,1.0,0.20343999999999995,5152634,False,True,True,64,saturating,False,False
20,6,100000,64,80404,0.80404,100000,1.0,1578300,0.306309355564552,79345,0.79345,100000,1.0,0.19596000000000002,5152634,False,True,True,64,saturating,False,False
20,8,100000,64,81295,0.81295,100000,1.0,1578300,0.306309355564552,79345,0.79345,100000,1.0,0.18705000000000005,5152634,False,True,True,64,saturating,False,False
20,10,100000,64,82287,0.82287,100000,1.0,1578300,0.306309355564552,79345,0.79345,100000,1.0,0.17713,5152634,False,True,True,64,saturating,False,False
20,12,100000,64,83389,0.83389,100000,1.0,1578300,0.306309355564552,79345,0.79345,100000,1.0,0.16610999999999998,5152634,False,True,True,64,saturating,False,False
20,4,100000,128,83186,0.83186,100000,1.0,1601185,0.3089822594047308,83186,0.83186,100000,1.0,0.16813999999999996,5182126,False,True,True,64,saturating,False,False
20,6,100000,128,83186,0.83186,100000,1.0,1601185,0.3089822594047308,83186,0.83186,100000,1.0,0.16813999999999996,5182126,False,True,True,64,saturating,False,False
20,8,100000,128,83186,0.83186,100000,1.0,1601185,0.3089822594047308,83186,0.83186,100000,1.0,0.16813999999999996,5182126,False,True,True,64,saturating,False,False
20,10,100000,128,83186,0.83186,100000,1.0,1601185,0.3089822594047308,83186,0.83186,100000,1.0,0.16813999999999996,5182126,False,True,True,64,saturating,False,False
20,12,100000,128,83186,0.83186,100000,1.0,1601185,0.3089822594047308,83186,0.83186,100000,1.0,0.16813999999999996,5182126,False,True,True,64,saturating,False,False
20,4,100000,256,83206,0.83206,100000,1.0,1601571,0.3089021796552523,83206,0.83206,100000,1.0,0.16793999999999998,5184719,False,True,True,64,saturating,False,False
20,6,100000,256,83206,0.83206,100000,1.0,1601571,0.3089021796552523,83206,0.83206,100000,1.0,0.16793999999999998,5184719,False,True,True,64,saturating,False,False
20,8,100000,256,83206,0.83206,100000,1.0,1601571,0.3089021796552523,83206,0.83206,100000,1.0,0.16793999999999998,5184719,False,True,True,64,saturating,False,False
20,10,100000,256,83206,0.83206,100000,1.0,1601571,0.3089021796552523,83206,0.83206,100000,1.0,0.16793999999999998,5184719,False,True,True,64,saturating,False,False
20,12,100000,256,83206,0.83206,100000,1.0,1601571,0.3089021796552523,83206,0.83206,100000,1.0,0.16793999999999998,5184719,False,True,True,64,saturating,False,False
24,4,20000,16,437,0.02185,19980,0.999,29289,0.08614411764705883,0,0.0,19705,0.98525,0.97715,340000,False,True,True,128,open,True,False
24,6,20000,16,2470,0.1235,19980,0.999,29289,0.08614411764705883,0,0.0,19705,0.98525,0.8755,340000,False,True,True,128,open,True,False
24,8,20000,16,5327,0.26635,19980,0.999,29289,0.08614411764705883,0,0.0,19705,0.98525,0.73265,340000,False,True,True,128,open,True,False
24,10,20000,16,7492,0.3746,19980,0.999,29289,0.08614411764705883,0,0.0,19705,0.98525,0.6244000000000001,340000,False,True,True,128,open,True,False
24,12,20000,16,7813,0.39065,19980,0.999,29289,0.08614411764705883,0,0.0,19705,0.98525,0.60835,340000,False,True,True,128,open,True,False
24,4,20000,32,446,0.0223,20000,1.0,154198,0.23363333333333333,0,0.0,20000,1.0,0.9777,660000,False,True,True,128,open,True,True
24,6,20000,32,2283,0.11415,20000,1.0,154198,0.23363333333333333,0,0.0,20000,1.0,0.88585,660000,False,True,True,128,open,True,True
24,8,20000,32,4697,0.23485,20000,1.0,154198,0.23363333333333333,0,0.0,20000,1.0,0.76515,660000,False,True,True,128,open,True,True
24,10,20000,32,7529,0.37645,20000,1.0,154198,0.23363333333333333,0,0.0,20000,1.0,0.62355,660000,False,True,True,128,open,True,True
24,12,20000,32,12060,0.603,20000,1.0,154198,0.23363333333333333,0,0.0,20000,1.0,0.397,660000,False,True,True,128,open,True,True
24,4,20000,64,12967,0.64835,20000,1.0,623658,0.5125499784265785,12640,0.632,20000,1.0,0.35165,1216775,False,True,True,128,open,True,True
24,6,20000,64,13825,0.69125,20000,1.0,623658,0.5125499784265785,12640,0.632,20000,1.0,0.30874999999999997,1216775,False,True,True,128,open,True,True
24,8,20000,64,14886,0.7443,20000,1.0,623658,0.5125499784265785,12640,0.632,20000,1.0,0.25570000000000004,1216775,False,True,True,128,open,True,True
24,10,20000,64,16119,0.80595,20000,1.0,623658,0.5125499784265785,12640,0.632,20000,1.0,0.19404999999999994,1216775,False,True,True,128,open,True,True
24,12,20000,64,17677,0.88385,20000,1.0,623658,0.5125499784265785,12640,0.632,20000,1.0,0.11614999999999998,1216775,False,True,True,128,open,True,True
24,4,20000,128,19955,0.99775,20000,1.0,677615,0.5330057444728229,19955,0.99775,20000,1.0,0.0022499999999999742,1271309,True,True,True,128,open,True,False
24,6,20000,128,19955,0.99775,20000,1.0,677615,0.5330057444728229,19955,0.99775,20000,1.0,0.0022499999999999742,1271309,True,True,True,128,open,True,False
24,8,20000,128,19955,0.99775,20000,1.0,677615,0.5330057444728229,19955,0.99775,20000,1.0,0.0022499999999999742,1271309,True,True,True,128,open,True,False
24,10,20000,128,19955,0.99775,20000,1.0,677615,0.5330057444728229,19955,0.99775,20000,1.0,0.0022499999999999742,1271309,True,True,True,128,open,True,False
24,12,20000,128,19955,0.99775,20000,1.0,677615,0.5330057444728229,19955,0.99775,20000,1.0,0.0022499999999999742,1271309,True,True,True,128,open,True,False
24,4,20000,256,19949,0.99745,20000,1.0,677942,0.5330897790554854,19949,0.99745,20000,1.0,0.0025500000000000522,1271722,True,True,True,128,open,True,False
24,6,20000,256,19949,0.99745,20000,1.0,677942,0.5330897790554854,19949,0.99745,20000,1.0,0.0025500000000000522,1271722,True,True,True,128,open,True,False
24,8,20000,256,19949,0.99745,20000,1.0,677942,0.5330897790554854,19949,0.99745,20000,1.0,0.0025500000000000522,1271722,True,True,True,128,open,True,False
24,10,20000,256,19949,0.99745,20000,1.0,677942,0.5330897790554854,19949,0.99745,20000,1.0,0.0025500000000000522,1271722,True,True,True,128,open,True,False
24,12,20000,256,19949,0.99745,20000,1.0,677942,0.5330897790554854,19949,0.99745,20000,1.0,0.0025500000000000522,1271722,True,True,True,128,open,True,False
24,4,50000,16,590,0.0118,49859,0.99718,53307,0.06271411764705882,0,0.0,48114,0.96228,0.9853799999999999,850000,False,True,True,128,open,True,False
24,6,50000,16,4345,0.0869,49859,0.99718,53307,0.06271411764705882,0,0.0,48114,0.96228,0.91028,850000,False,True,True,128,open,True,False
24,8,50000,16,10410,0.2082,49859,0.99718,53307,0.06271411764705882,0,0.0,48114,0.96228,0.78898,850000,False,True,True,128,open,True,False
24,10,50000,16,14556,0.29112,49859,0.99718,53307,0.06271411764705882,0,0.0,48114,0.96228,0.7060599999999999,850000,False,True,True,128,open,True,False
24,12,50000,16,15152,0.30304,49859,0.99718,53307,0.06271411764705882,0,0.0,48114,0.96228,0.69414,850000,False,True,True,128,open,True,False
24,4,50000,32,594,0.01188,50000,1.0,302523,0.18334727272727272,0,0.0,50000,1.0,0.98812,1650000,False,True,True,128,open,True,True
24,6,50000,32,4071,0.08142,50000,1.0,302523,0.18334727272727272,0,0.0,50000,1.0,0.91858,1650000,False,True,True,128,open,True,True
24,8,50000,32,9058,0.18116,50000,1.0,302523,0.18334727272727272,0,0.0,50000,1.0,0.81884,1650000,False,True,True,128,open,True,True
24,10,50000,32,14606,0.29212,50000,1.0,302523,0.18334727272727272,0,0.0,50000,1.0,0.7078800000000001,1650000,False,True,True,128,open,True,True
24,12,50000,32,23471,0.46942,50000,1.0,302523,0.18334727272727272,0,0.0,50000,1.0,0.53058,1650000,False,True,True,128,open,True,True
24,4,50000,64,32009,0.64018,50000,1.0,1383666,0.455052249911615,31538,0.63076,50000,1.0,0.35982000000000003,3040675,False,True,True,128,open,True,True
24,6,50000,64,33705,0.6741,50000,1.0,1383666,0.455052249911615,31538,0.63076,50000,1.0,0.32589999999999997,3040675,False,True,True,128,open,True,True
24,8,50000,64,36048,0.72096,50000,1.0,1383666,0.455052249911615,31538,0.63076,50000,1.0,0.27903999999999995,3040675,False,True,True,128,open,True,True
24,10,50000,64,38374,0.76748,50000,1.0,1383666,0.455052249911615,31538,0.63076,50000,1.0,0.23251999999999995,3040675,False,True,True,128,open,True,True
24,12,50000,64,41688,0.83376,50000,1.0,1383666,0.455052249911615,31538,0.63076,50000,1.0,0.16624000000000005,3040675,False,True,True,128,open,True,True
24,4,50000,128,49696,0.99392,50000,1.0,1515044,0.47659993727309075,49696,0.99392,50000,1.0,0.006079999999999974,3178859,True,True,True,128,open,True,False
24,6,50000,128,49696,0.99392,50000,1.0,1515044,0.47659993727309075,49696,0.99392,50000,1.0,0.006079999999999974,3178859,True,True,True,128,open,True,False
24,8,50000,128,49696,0.99392,50000,1.0,1515044,0.47659993727309075,49696,0.99392,50000,1.0,0.006079999999999974,3178859,True,True,True,128,open,True,False
24,10,50000,128,49696,0.99392,50000,1.0,1515044,0.47659993727309075,49696,0.99392,50000,1.0,0.006079999999999974,3178859,True,True,True,128,open,True,False
24,12,50000,128,49696,0.99392,50000,1.0,1515044,0.47659993727309075,49696,0.99392,50000,1.0,0.006079999999999974,3178859,True,True,True,128,open,True,False
24,4,50000,256,49675,0.9935,50000,1.0,1518130,0.47723323987530125,49675,0.9935,50000,1.0,0.00649999999999995,3181107,True,True,True,128,open,True,False
24,6,50000,256,49675,0.9935,50000,1.0,1518130,0.47723323987530125,49675,0.9935,50000,1.0,0.00649999999999995,3181107,True,True,True,128,open,True,False
24,8,50000,256,49675,0.9935,50000,1.0,1518130,0.47723323987530125,49675,0.9935,50000,1.0,0.00649999999999995,3181107,True,True,True,128,open,True,False
24,10,50000,256,49675,0.9935,50000,1.0,1518130,0.47723323987530125,49675,0.9935,50000,1.0,0.00649999999999995,3181107,True,True,True,128,open,True,False
24,12,50000,256,49675,0.9935,50000,1.0,1518130,0.47723323987530125,49675,0.9935,50000,1.0,0.00649999999999995,3181107,True,True,True,128,open,True,False
24,4,100000,16,724,0.00724,99501,0.99501,83093,0.048878235294117646,0,0.0,92793,0.92793,0.9877699999999999,1700000,False,True,True,128,open,True,False
24,6,100000,16,6609,0.06609,99501,0.99501,83093,0.048878235294117646,0,0.0,92793,0.92793,0.92892,1700000,False,True,True,128,open,True,False
