gamma,p,C,kappa,audit_on,n,successes,permanence_rate,wilson_lo,wilson_hi,mean_final_corr,mean_corr,mean_adversary_fitness,mean_adversary_deceptive_gap,mean_capture_events,mean_caught_events,mean_false_positive_events,mean_steps_run
0.0,0.1,1.0,0.1,True,30,12,0.4,0.24590394326083403,0.5767994750172616,-0.2,0.20531568426697872,1.1296761398805968,0.005368482807118483,0.0,0.0,0.03333333333333333,116.06666666666666
0.0,0.1,1.0,0.2,True,30,12,0.4,0.24590394326083403,0.5767994750172616,-0.2,0.17809346204475646,1.1279346725401842,0.005456594580089313,0.0,0.0,0.13333333333333333,116.06666666666666
0.0,0.1,1.0,0.4,True,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,-0.26666666666666666,0.15777406384522505,1.1243533267745782,0.005540450362501384,0.0,0.0,0.36666666666666664,116.03333333333333
0.0,0.25,0.0,0.0,False,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.25,0.0,0.05,False,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,-0.13333333333333333,0.12368686868686868,1.1296004354309181,0.004733813160277624,0.0,0.0,0.0,117.26666666666667
0.0,0.25,0.0,0.1,False,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,-0.2,0.14738446411012782,1.1279337683341717,0.0048087113112109964,0.0,0.0,0.0,117.73333333333333
0.0,0.25,0.0,0.2,False,30,12,0.4,0.24590394326083403,0.5767994750172616,-0.06666666666666667,0.15368686868686868,1.124420499025429,0.005006213636666465,0.0,0.0,0.0,117.0
0.0,0.25,0.0,0.4,False,30,21,0.7,0.5212387898833981,0.8333543735604105,-0.06666666666666667,0.07944444444444444,1.1182496454646063,0.005180457377190221,0.0,0.0,0.0,120.0
0.0,0.25,0.25,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.25,0.25,0.05,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666667,0.05701506591337097,1.130231042322788,0.005397215555209901,0.0,0.0,0.03333333333333333,117.96666666666667
0.0,0.25,0.25,0.1,True,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,-0.2,0.04190476190476191,1.128557754089537,0.0054470925485877435,0.0,0.0,0.1,118.1
0.0,0.25,0.25,0.2,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.06666666666666661,0.02167694041227546,1.1247880865264634,0.005670207584779601,0.0,0.0,0.3,117.13333333333334
0.0,0.25,0.25,0.4,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.26666666666666666,0.01084541062801933,1.1182545491736158,0.006020786776155851,0.0,0.0,0.7333333333333333,119.83333333333333
0.0,0.25,0.5,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.25,0.5,0.05,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666667,0.05701506591337097,1.1302355503520796,0.005397215555209901,0.0,0.0,0.03333333333333333,117.96666666666667
0.0,0.25,0.5,0.1,True,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,-0.2,0.05134920634920637,1.1284847612095477,0.0054470925485877435,0.0,0.0,0.1,118.1
0.0,0.25,0.5,0.2,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.06666666666666661,0.02667694041227547,1.124623338149653,0.005670207584779601,0.0,0.0,0.3,117.13333333333334
0.0,0.25,0.5,0.4,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.2,0.008067632850241544,1.1179305790641505,0.006020807931468818,0.0,0.0,0.7333333333333333,119.83333333333333
0.0,0.25,0.75,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.25,0.75,0.05,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666667,0.05701506591337097,1.1302314233596538,0.005397215555209901,0.0,0.0,0.03333333333333333,117.96666666666667
0.0,0.25,0.75,0.1,True,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,-0.2,0.054126984126984135,1.1284270925695938,0.0054470925485877435,0.0,0.0,0.1,118.1
0.0,0.25,0.75,0.2,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666661,0.015010273745608807,1.1243993046118481,0.005670207584779601,0.0,0.0,0.3,117.13333333333334
0.0,0.25,0.75,0.4,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.3333333333333333,0.009734299516908216,1.1175794274674824,0.0060208293222409216,0.0,0.0,0.7333333333333333,119.83333333333333
0.0,0.25,1.0,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.25,1.0,0.05,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666667,0.05534839924670431,1.1302106347500342,0.005397215555209901,0.0,0.0,0.03333333333333333,117.96666666666667
0.0,0.25,1.0,0.1,True,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,-0.2,0.054126984126984135,1.1283234716018524,0.0054470925485877435,0.0,0.0,0.1,118.1
0.0,0.25,1.0,0.2,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666661,0.027232495967831023,1.1241809493393007,0.005670207584779601,0.0,0.0,0.3,117.13333333333334
0.0,0.25,1.0,0.4,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.26666666666666666,-0.0030434782608695643,1.117226295391892,0.006020850951838405,0.0,0.0,0.7333333333333333,119.83333333333333
0.0,0.5,0.0,0.0,False,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.5,0.0,0.05,False,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,-0.13333333333333333,0.15035353535353532,1.127867115657477,0.004727370484633283,0.0,0.0,0.0,117.26666666666667
0.0,0.5,0.0,0.1,False,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,-0.13333333333333333,0.1753535353535354,1.1244676049489537,0.004818890200595486,0.0,0.0,0.0,117.26666666666667
0.0,0.5,0.0,0.2,False,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.26666666666666666,0.16810717797443464,1.1178829185838433,0.00491189905368339,0.0,0.0,0.0,117.73333333333333
