world,intervention,oracle_non_blind,delay,t_irrev,intervention_strength,intervention_duration,density_cap,resource_cap_share,R,n,permanence_wilson_lo,permanence_wilson_hi,permanence_probability,capture_probability,collapse_probability,fraction_irreversible_zones,irreversible_zone_failures,mean_welfare,adversarial_share,hawk_population,scavenger_population,dove_population,mutant_population,hawk_reproduction_contribution,scavenger_reproduction_contribution,dove_reproduction_contribution,hawk_migration_contribution,scavenger_migration_contribution,dove_migration_contribution,aid_interception_volume,resource_concentration_hhi,neighbor_damage,intervention_event_count,intervention_cost,intervention_cost_share,collateral_dove_loss,oracle_kill_volume,oracle_freeze_volume,strict_zero_capture,delta_capture,delta_adversarial_share,delta_hawk_pop,delta_welfare,delta_dove_pop
PURE_CATASTROPHE,type_blind_freeze_all_reproduction_in_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.026100248188291778,13.611915123629041,3.402983741839625,578.6567107748499,56.23498832348384,0.0,0.0,374.4304664481763,4.851060954636986,1.2127032270046905,131.35921346415094,65.92501828579536,0.11410468043529454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PURE_CATASTROPHE,type_blind_resource_cap_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.026100248188291778,13.611915123629041,3.402983741839625,578.6567107748499,56.23498832348384,0.0,0.0,374.4304664481763,4.851060954636986,1.2127032270046905,131.35921346415094,65.92501828579536,0.11410468043529454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PURE_CATASTROPHE,type_blind_no_outgoing_migration_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.026100248188291778,13.611915123629041,3.402983741839625,578.6567107748499,56.23498832348384,0.0,0.0,374.4304664481763,4.851060954636986,1.2127032270046905,131.35921346415094,65.92501828579536,0.11410468043529454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.026100248188291778,13.611915123629041,3.402983741839625,578.6567107748499,56.23498832348384,0.0,0.0,374.4304664481763,4.851060954636986,1.2127032270046905,131.35921346415094,65.92501828579536,0.11410468043529454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PURE_CATASTROPHE,type_blind_edge_cut_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.026100248188291778,13.611915123629041,3.402983741839625,578.6567107748499,56.23498832348384,0.0,0.0,374.4304664481763,4.851060954636986,1.2127032270046905,131.35921346415094,65.92501828579536,0.11410468043529454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PURE_CATASTROPHE,global_density_cap,0,2,7,0.75,6,38.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.025537210569390054,6.991079930849591,1.7398739897674356,301.2571303208726,31.903364549562358,0.0,0.0,105.13967869794884,3.878204335717698,0.9669805537153086,100.09332533118328,65.90231401768904,0.11111187232611552,0.0,573.2,10.818874241457097,0.16437342834098229,187.70040303689981,0.0,0.0,1.0,0.0,-0.0005630376189017239,-6.62083519277945,0.0,-277.3995804539773
PURE_CATASTROPHE,combined_type_blind_maximal,0,2,7,0.75,6,38.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.025537210569390054,6.991079930849591,1.7398739897674356,301.2571303208726,31.903364549562358,0.0,0.0,105.13967869794884,3.878204335717698,0.9669805537153087,100.09332533118328,65.90231401768904,0.11111187232611552,0.0,573.2,10.818874241457097,0.1643734283409823,187.70040303689981,0.0,0.0,1.0,0.0,-0.0005630376189017239,-6.62083519277945,0.0,-277.3995804539773
PURE_CAPTURE,type_blind_freeze_all_reproduction_in_bad_zones,0,2,7,0.35,6,42.0,0.13,3.5,25,0.0,0.13319649395317873,0.0,1.0,1.0,1.0,9.0,0.0009333315254391685,0.6108198351352532,256.959193650488,7.417714303969459,146.65612118517942,21.670984720865373,179.44789995607962,0.0,22.652011883853685,6.1088288198959155,1.028571200381768,48.82239972817722,46.85961135217494,0.1479848848937536,0.0,163.76,55.380339416784494,0.5016524629549813,13.488695258119803,0.0,0.0,0.0,0.0,-0.18075958395121516,-428.95454612184864,-4.284399022676678e-06,-13.684090467009128
MIXED_CAPTURE_CATASTROPHE,type_blind_freeze_all_reproduction_in_bad_zones,0,2,7,0.35,6,42.0,0.13,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7363698134590819,0.641700595990548,511.61098622194237,7.406821644114074,259.391885011958,30.41018312076887,452.09357677191815,0.0,111.06088490866378,4.979391632422516,1.1647294485740842,72.09958704208807,64.05959514686074,0.21999018897255493,0.0,18.88,22.89613775999624,0.29381297522457245,20.506865949232385,0.0,0.0,0.0,0.0,0.012412051559325232,-0.06534601314143629,-0.00016664907769370352,-15.410649328172099
PURE_CAPTURE,type_blind_resource_cap_bad_zones,0,2,7,0.35,6,42.0,0.13,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.33333333333333326,3.0,0.42855345316845633,0.7507930517703991,742.8616795072371,7.413933520952533,224.80861428425771,24.195443756899905,665.4031542594381,0.0,106.76326608100304,6.634610392503057,1.0758309880933483,63.35611206889111,59.747468752067,0.19788841023736684,0.0,181.56,9.527347471547426,0.1884625674057721,0.0,0.0,0.0,0.0,0.0,-0.040786367316069216,56.9479397349005,0.4276158372439945,64.46840263206917
