seed,world,intervention,oracle_non_blind,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,intervention_strength,intervention_duration,density_cap,resource_cap_share,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss,intervention_event_count,intervention_cost,intervention_cost_share,collateral_dove_loss,hawk_population,scavenger_population,dove_population,mutant_population,hawk_reproduction_contribution,scavenger_reproduction_contribution,dove_reproduction_contribution,hawk_migration_contribution,scavenger_migration_contribution,dove_migration_contribution,aid_interception_volume,resource_concentration_hhi,neighbor_damage,oracle_kill_volume,oracle_freeze_volume
9517,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.7341316096418556,0.008525629772375136,0.6392638171385531,0.3241717746243236,0.3701583239921494,0.55981667755933,0.640784043234493,2,6,0.2222222222222222,1.0,1.0,0.9720981748628921,0.8093529578381664,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.99006444523803,0,0.0,0,70.99006444523803,0.0,0.2504375164057226,0.33964252825446767,0,0,2.1914091972976384,2.192655312859867,0.0,0,0.0,0.0,0.0,511.70396981030467,28.02247829002724,273.69620460537664,30.871101499862476,452.2120617676053,0.0,125.96539604319416,5.01216915016602,5.969021374659413,74.56904051843009,70.99006444523803,0.21093726346345554,0.0,0.0,0.0
9518,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.7340811582631701,0.008527326979894053,0.6379318039615839,0.3255440830826351,0.37028328603858435,0.5583397723872293,0.6411519018715405,2,6,0.2222222222222222,1.0,1.0,0.972020233600146,0.8146109385607972,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.81914605538925,0,0.0,0,70.81914605538925,0.0,0.2503406733802978,0.33955536890613275,0,0,2.192320990524267,2.1935391733845457,0.0,0,0.0,0.0,0.0,511.7566205418529,28.02272953591426,275.45573444804984,30.90449767572295,452.2505511218731,0.0,126.70620006433907,4.958490232623371,5.965880801071807,73.86375950911436,70.81914605538925,0.2098747819985312,0.0,0.0,0.0
9519,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.7341207687204089,0.008534510655154929,0.6389586618869167,0.3244845293439804,0.371033023831115,0.5608916600682806,0.6404610716864466,2,6,0.2222222222222222,1.0,1.0,0.9722983663109727,0.8334635494742964,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.95304227615,0,0.0,0,70.95304227615,0.0,0.2503370130297447,0.3395460975942295,0,0,2.1921774065937405,2.1934072201249264,0.0,0,0.0,0.0,0.0,511.6912632160057,28.019306428596202,274.08303638286765,30.878517283507986,452.18574203302717,0.0,126.1104639838011,5.025937412010739,6.00866964254757,74.93099845615347,70.95304227615,0.21092465220240483,0.0,0.0,0.0
9520,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.7341821178020915,0.008526279294637635,0.6390364987860091,0.32433993558000707,0.3702209192237508,0.5615399125166651,0.6389303111722914,2,6,0.2222222222222222,1.0,1.0,0.9701046528574413,0.8371108247596883,0.0,0.0,0.0,0,0.0,0.0,0.0,0,71.07836628220373,0,0.0,0,71.07836628220373,0.0,0.2505823357398357,0.3397649255458066,0,0,2.191365577505007,2.1925818995634745,0.0,0,0.0,0.0,0.0,511.6885084407202,28.023978402890997,273.92850572248847,30.931246841626344,452.20745268443864,0.0,126.62082372870479,4.968716114552853,5.950269963862413,73.90065018976128,71.07836628220373,0.2112566034679829,0.0,0.0,0.0
9521,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.7341389502536319,0.008530092851330747,0.6389766742968982,0.3244554971721143,0.3703259221358136,0.5601740563596116,0.6419528566307412,2,6,0.2222222222222222,1.0,1.0,0.971205042233152,0.7941574044042825,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.84668571439623,0,0.0,0,70.84668571439623,0.0,0.2504641437995399,0.339660125498466,0,0,2.1911769883847994,2.1924049294868366,0.0,0,0.0,0.0,0.0,511.72477801025457,28.02152462454723,274.06893242368113,30.888999611860775,452.22491864925007,0.0,126.16719442577792,5.011205960553684,5.980942193159702,74.57684559505218,70.84668571439623,0.21072982921957328,0.0,0.0,0.0
9522,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.734251163244382,0.008521850987068662,0.6416300422467276,0.3216600074567602,0.37260471045796795,0.5636510207295573,0.641680825808606,2,6,0.2222222222222222,1.0,1.0,0.9712207513023129,0.8053494221450737,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.49835768744526,0,0.0,0,70.49835768744526,0.0,0.2506404400810449,0.3398314420887157,0,0,2.189219070741953,2.1905288281082482,0.0,0,0.0,0.0,0.0,511.51881668717397,28.023120021351343,270.4815110857354,30.86912453391014,452.08666945521355,0.0,125.51296592590654,5.086435026503523,5.960999733108251,75.52804612312063,70.49835768744526,0.2133995624594482,0.0,0.0,0.0
9523,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.734162628344568,0.008525356677669666,0.6393038140650078,0.3241032062611729,0.37147189765784094,0.5627804976499571,0.6413083861932413,2,6,0.2222222222222222,1.0,1.0,0.9717349032345812,0.8412560309525209,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.88892654948404,0,0.0,0,70.88892654948404,0.0,0.250529820944779,0.33972400247275725,0,0,2.1915031492172856,2.1927281064999873,0.0,0,0.0,0.0,0.0,511.661817010994,28.021028910650102,273.5990883820589,30.890795543528967,452.20325844210583,0.0,126.47275144387767,5.014022323702464,5.987138616873668,74.70044137131099,70.88892654948404,0.21132044802232813,0.0,0.0,0.0
9524,SCAVENGER_CATASTROPHE,no_intervention,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,0.0,0.0,1.0,0.7341459884679414,0.008531778075644881,0.6389534605850484,0.32444228819633003,0.3702257388252844,0.5612115948663396,0.6404350656880451,2,6,0.2222222222222222,1.0,1.0,0.971444739387912,0.875815572111008,0.0,0.0,0.0,0,0.0,0.0,0.0,0,70.8120255472324,0,0.0,0,70.8120255472324,0.0,0.25044068503629385,0.3396320452929933,0,0,2.190433664602492,2.191675344088153,0.0,0,0.0,0.0,0.0,511.69498279176105,28.020048767267955,274.05185293563045,30.919097899438345,452.2329175303039,0.0,126.56349913179503,5.051717713721108,5.999390409150603,75.16238051147688,70.8120255472324,0.21097582457351716,0.0,0.0,0.0
9500,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.944446290910158e-221,0.9185134159716057,0.25893194587476126,0.5178638917495225,0.0,1,34,0.1111111111111111,1.0,1.0,0.956760793058498,0.3419694227538112,0.0,0.0,0.0,0,1.0,0.0,0.0,0,49.13310688808521,0,0.0,0,49.13310688808521,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9238780335276529,0.923966186265656,0.0,1620,0.0,0.0,0.0,2.5768318437493455e-218,3.236064530633996e-219,448.16478397560553,39.75926392805763,0.09806384050229919,0.0,302.3478646754507,0.006144526941473422,0.0031121224392420513,101.26286803958973,49.13310688808521,0.1414160702079333,0.0,88.59732330855182,0.0
9501,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.533981686201506e-221,0.9187929287483485,0.2566318710994475,0.513263742198895,0.0,2,31,0.2222222222222222,1.0,1.0,0.9467345086471941,0.31855001735844357,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.43031339160402,0,0.0,0,46.43031339160402,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0305447353921406,1.0306347114561016,0.0,1620,0.0,0.0,0.0,2.3923632524092665e-218,3.23607041867756e-219,450.9256521925965,39.85484696292475,0.10114317296965766,0.0,304.4418331768907,0.006041870624434133,0.0031085464637440044,101.59457010741991,46.43031339160402,0.14161459625153527,0.0,88.6004111396026,0.0
9502,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.5490694270191e-221,0.9185118426943476,0.2596321938817892,0.5192643877635784,0.0,2,38,0.2222222222222222,1.0,1.0,0.9448948934204963,0.34594446810521684,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.55579003773552,0,0.0,0,46.55579003773552,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0261002568998019,1.026193232007199,0.0,1620,0.0,0.0,0.0,2.3908021145723786e-218,3.2360093139865325e-219,449.302604042085,39.86104432546307,0.10622543376736629,0.0,302.9198188716461,0.006195961327512642,0.0031856110016268866,101.61585643676491,46.55579003773552,0.14156991646609962,0.0,88.60547490798103,0.0
9503,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.936654274049682e-221,0.9185424740433188,0.2582846099698771,0.5165692199397542,0.0,1,34,0.1111111111111111,1.0,1.0,0.9491502646318664,0.35799886976986883,0.0,0.0,0.0,0,1.0,0.0,0.0,0,49.1455831657919,0,0.0,0,49.1455831657919,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9238780505938448,0.9239691911521889,0.0,1620,0.0,0.0,0.0,2.5757714422613077e-218,3.23603750594382e-219,448.60272131171143,39.78266530638919,0.10313788541371932,0.0,302.8125819220475,0.006067120738720829,0.003126951935059108,101.21101162908647,49.1455831657919,0.14128836349275326,0.0,88.60240235959981,0.0
9504,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.929690248198044e-221,0.9186271632099879,0.25780432111898094,0.5156086422379619,0.0,1,39,0.1111111111111111,1.0,1.0,0.9542825381752144,0.36614620062682873,0.0,0.0,0.0,0,1.0,0.0,0.0,0,49.425763907300194,0,0.0,0,49.425763907300194,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9127669401467853,0.9128582237821828,0.0,1620,0.0,0.0,0.0,2.5781960134547085e-218,3.2359931423468876e-219,449.5459119304537,39.82118925417987,0.10338535867893153,0.0,303.442517769905,0.006137408962155464,0.0031479235694154024,101.54443729387299,49.425763907300194,0.14143501313612195,0.0,88.6026425320764,0.0
9505,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.519107757220903e-221,0.9186118611012813,0.25671758311268456,0.5134351662253691,0.0,2,32,0.2222222222222222,1.0,1.0,0.9471044664528331,0.30332681124342065,0.0,0.0,0.0,0,1.0,0.0,0.0,0,45.98791299460653,0,0.0,0,45.98791299460653,0.0,0.11111111111111112,0.11111111111111112,0,0,1.048322496328479,1.048414036775223,0.0,1620,0.0,0.0,0.0,2.376731823470946e-218,3.236074242791607e-219,449.4501232984849,39.82085428147072,0.1038027640817841,0.0,303.5201004539692,0.005963324122678939,0.003107079078195986,101.31709802335794,45.98791299460653,0.141223530827973,0.0,88.60307713182571,0.0
9506,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.483677461147569e-221,0.9185475630970616,0.2599149739156647,0.5198299478313294,0.0,2,33,0.2222222222222222,1.0,1.0,0.9505727062617464,0.3743856832416127,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.03921346561441,0,0.0,0,46.03921346561441,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0461002914727333,1.0461905868958359,0.0,1620,0.0,0.0,0.0,2.357006114251058e-218,3.2360871821413756e-219,449.01842593919883,39.816822204432825,0.10167731256125052,0.0,303.1259634685876,0.006091582848371662,0.0031287161235185558,101.42799139534793,46.03921346561441,0.14154353400428607,0.0,88.60093968864349,0.0
9507,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.62215828521874e-221,0.9186195961917367,0.25777176278854813,0.5155435255770963,0.0,2,35,0.2222222222222222,1.0,1.0,0.9441288346397995,0.3380153911339565,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.77608930890442,0,0.0,0,46.77608930890442,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0172113897795347,1.0173030257955569,0.0,1620,0.0,0.0,0.0,2.426448167481415e-218,3.2360934717077877e-219,449.33930982620154,39.80691750019182,0.1039852343951462,0.0,302.82845694625684,0.005954673708457512,0.0031087771031623784,100.98315592616069,46.77608930890442,0.14116553445495963,0.0,88.60326015833022,0.0
9508,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.526532021099863e-221,0.9185907195735571,0.25846390504422706,0.5169278100884541,0.0,2,35,0.2222222222222222,1.0,1.0,0.9491174489370195,0.35799886976986883,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.27810848746,0,0.0,0,46.27810848746,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0372113989000982,1.0373047879695017,0.0,1620,0.0,0.0,0.0,2.380182254560371e-218,3.236052907082171e-219,449.40916605564246,39.8284851404809,0.1069597277804882,0.0,303.59892534858744,0.006065535994939297,0.003162256229805271,101.49113074774212,46.27810848746,0.14129188026661266,0.0,88.6062215044025,0.0
9509,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.696292665894513e-221,0.9184339916930884,0.2577972673165427,0.5155945346330854,0.0,2,44,0.2222222222222222,1.0,1.0,0.947298387626931,0.34594446810521684,0.0,0.0,0.0,0,1.0,0.0,0.0,0,47.39107353756032,0,0.0,0,47.39107353756032,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9927669165024999,0.9928577555776313,0.0,1620,0.0,0.0,0.0,2.4581177396562623e-218,3.236037993872756e-219,448.5070846480467,39.83185827405409,0.10261550091254854,0.0,302.37322781618485,0.0061308021436186355,0.003140890324979446,101.36530620364123,47.39107353756032,0.14138103909535457,0.0,88.60187376551505,0.0
9510,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.669594383044266e-221,0.9185944210653835,0.2580633177820839,0.5161266355641678,0.0,2,34,0.2222222222222222,1.0,1.0,0.9463372288722068,0.33408206764770215,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.94918350832212,0,0.0,0,46.94918350832212,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0105447687693003,1.0106372875468232,0.0,1620,0.0,0.0,0.0,2.4517116768658745e-218,3.2360753128472165e-219,449.6605169687376,39.84878839619578,0.10549578021258234,0.0,303.77321225107926,0.00595633608512041,0.0031167668522313337,101.20575340455432,46.94918350832212,0.14136490872068855,0.0,88.60476993197759,0.0
9511,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.681917463452444e-221,0.918270055779182,0.25605243531054095,0.5121048706210819,0.0,2,40,0.2222222222222222,1.0,1.0,0.9504650183609851,0.33016915471580194,0.0,0.0,0.0,0,1.0,0.0,0.0,0,47.3417641861833,0,0.0,0,47.3417641861833,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9949891674072928,0.995081704168479,0.0,1620,0.0,0.0,0.0,2.444318706772306e-218,3.236053385028292e-219,447.3316945901129,39.81442519664106,0.10550998693115221,0.0,302.02233584193687,0.006067343211945872,0.003144962529958922,101.115556255993,47.3417641861833,0.1402167924368457,0.0,88.6047730024718,0.0
9512,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.552846703427208e-221,0.9183405477952196,0.25682457485517063,0.5136491497103413,0.0,2,30,0.2222222222222222,1.0,1.0,0.948014111588799,0.3743856832416127,0.0,0.0,0.0,0,1.0,0.0,0.0,0,45.938412561482416,0,0.0,0,45.938412561482416,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0505447084869735,1.0506379109171762,0.0,1620,0.0,0.0,0.0,2.3854516511471e-218,3.23600921789379e-219,448.02836395628367,39.83898006005722,0.10665857753989044,0.0,302.14061962715164,0.006073652917166498,0.0031526591727230368,101.16868809728196,45.938412561482416,0.14033464244013186,0.0,88.60592047257269,0.0
9513,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,6.120838573992281e-221,0.9180214509891691,0.2581499167182672,0.5162998334365344,0.0,1,53,0.1111111111111111,1.0,1.0,0.9490729780475027,0.32240340845455917,0.0,0.0,0.0,0,1.0,0.0,0.0,0,50.21752272095323,0,0.0,0,50.21752272095323,0.0,0.11111111111111112,0.11111111111111112,0,0,0.8816558277515374,0.8817474052200941,0.0,1620,0.0,0.0,0.0,2.6413776727160205e-218,3.2360405504631994e-219,444.69671842716195,39.711045625718015,0.10389469646759807,0.0,299.74573643583983,0.006043588098303459,0.0031289079888147412,100.48813146545504,50.21752272095323,0.1404620113476619,0.0,88.60316089678061,0.0
9514,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.979272174062551e-221,0.9184639995100119,0.2595494118141983,0.5190988236283967,0.0,1,43,0.1111111111111111,1.0,1.0,0.9528353291105088,0.33408206764770215,0.0,0.0,0.0,0,1.0,0.0,0.0,0,49.64103305633506,0,0.0,0,49.64103305633506,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9038780376823632,0.903966797119273,0.0,1620,0.0,0.0,0.0,2.5955905412226e-218,3.236094611364294e-219,448.4124541389813,39.80750263372274,0.09908540930992292,0.0,302.5813508311506,0.0060185445311806895,0.0030878611128593732,101.1378398150878,49.64103305633506,0.1415091384981959,0.0,88.59835689685839,0.0
9515,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.392575538241439e-221,0.9190815534473402,0.257487901761984,0.514975803523968,0.0,2,28,0.2222222222222222,1.0,1.0,0.947568774596057,0.3869243515361748,0.0,0.0,0.0,0,1.0,0.0,0.0,0,45.60188019484707,0,0.0,0,45.60188019484707,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0638780471531073,1.063971780409408,0.0,1620,0.0,0.0,0.0,2.3387026052826014e-218,3.236075835932247e-219,453.74982080429464,39.949371722665056,0.10753110792108361,0.0,305.553274011542,0.006022262845317539,0.003151593561941925,101.86688529992827,45.60188019484707,0.14151029401608642,0.0,88.6067971994085,0.0
9516,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,6.007781677982724e-221,0.918293505629639,0.25717787390163976,0.5143557478032795,0.0,1,40,0.1111111111111111,1.0,1.0,0.9530082342581192,0.35799886976986883,0.0,0.0,0.0,0,1.0,0.0,0.0,0,49.48016368136751,0,0.0,0,49.48016368136751,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9105447105122693,0.9106355022967184,0.0,1620,0.0,0.0,0.0,2.600951530998674e-218,3.236027541167834e-219,447.0201067267509,39.77426128887383,0.10255445377298472,0.0,301.3660843875402,0.006097858338184084,0.003134465278253477,101.06853752870262,49.48016368136751,0.14104832767248246,0.0,88.60181586788366,0.0
9517,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.643325037609552e-221,0.9185788683176604,0.2598316776006151,0.5196633552012302,0.0,2,35,0.2222222222222222,1.0,1.0,0.9508568614564026,0.34594446810521684,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.886815830948144,0,0.0,0,46.886815830948144,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0127669429405195,1.0128580573717496,0.0,1620,0.0,0.0,0.0,2.4359190956690437e-218,3.236033510181091e-219,449.17473108173044,39.81401726979325,0.10309620509840348,0.0,302.6109595409487,0.006099181561394526,0.0031341251782766857,101.26753708305907,46.886815830948144,0.14185149095170405,0.0,88.60235754055921,0.0
9518,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.624120472994409e-221,0.9188781830473142,0.26065418531270884,0.5213083706254177,0.0,2,39,0.2222222222222222,1.0,1.0,0.9510911307225485,0.3911533763765186,0.0,0.0,0.0,0,1.0,0.0,0.0,0,47.04465005120268,0,0.0,0,47.04465005120268,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0061002638986805,1.0061892851838832,0.0,1620,0.0,0.0,0.0,2.4391220270684205e-218,3.2361157894186425e-219,451.3800243654574,39.84942551396846,0.09952699821375778,0.0,303.85827668292063,0.005973256181871332,0.0030784715539150798,101.27952324371813,47.04465005120268,0.14235275955838528,0.0,88.59880285999488,0.0
9519,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.82364181306778e-221,0.9186625849286919,0.25916547547779145,0.5183309509555829,0.0,2,54,0.2222222222222222,1.0,1.0,0.9536008736127758,0.3499408411303011,0.0,0.0,0.0,0,1.0,0.0,0.0,0,48.52494526867605,0,0.0,0,48.52494526867605,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9483224706613094,0.9484143997655667,0.0,1620,0.0,0.0,0.0,2.5275118690409644e-218,3.236010788381455e-219,449.7547882744075,39.82081396740965,0.10447419951006306,0.0,302.92970590984737,0.006096206184245424,0.003147688921782577,101.32926910960137,48.52494526867605,0.14182630140439775,0.0,88.60373468790158,0.0
9520,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.532643504480003e-221,0.918532550450522,0.2582072866575376,0.5164145733150752,0.0,2,32,0.2222222222222222,1.0,1.0,0.9472650100168787,0.37854091847304194,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.38912303014319,0,0.0,0,46.38912303014319,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0327669717912293,1.0328605941374054,0.0,1620,0.0,0.0,0.0,2.382781864160931e-218,3.236048807395524e-219,449.3158319862811,39.8511896559918,0.10733408414768758,0.0,303.30612657615575,0.00603397789724994,0.00315011934976398,101.41008977074479,46.38912303014319,0.1409188658439665,0.0,88.60659935636792,0.0
9521,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.5662513982975e-221,0.9186318478286002,0.25971516226710417,0.5194303245342083,0.0,2,34,0.2222222222222222,1.0,1.0,0.9504590440157927,0.39968821008718664,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.66497166812419,0,0.0,0,46.66497166812419,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0216558571649674,1.0217479300790564,0.0,1620,0.0,0.0,0.0,2.403009068412205e-218,3.236064773244243e-219,449.98971441791764,39.858003664853264,0.10470664694990119,0.0,303.2686675061809,0.006012239817642719,0.0031301854723703227,101.32266580588694,46.66497166812419,0.14170439277275806,0.0,88.6039752529267,0.0
9522,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,6.022984762104819e-221,0.9178753347974427,0.25576804931595254,0.5115360986319051,0.0,1,43,0.1111111111111111,1.0,1.0,0.9500379686755898,0.3419694227538112,0.0,0.0,0.0,0,1.0,0.0,0.0,0,49.638903554760525,0,0.0,0,49.638903554760525,0.0,0.11111111111111112,0.11111111111111112,0,0,0.9038780593749405,0.9039663082092125,0.0,1620,0.0,0.0,0.0,2.591315181081991e-218,3.236052648932577e-219,444.22054611382396,39.7455539349773,0.09820929353107327,0.0,300.2543733680372,0.006220226855366118,0.0031347557561008793,101.09301243491934,49.638903554760525,0.13983036784534517,0.0,88.59746089492215,0.0
9523,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.619294144469726e-221,0.9185330475246434,0.2582673216951323,0.5165346433902646,0.0,2,33,0.2222222222222222,1.0,1.0,0.9493158640176861,0.36614620062682873,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.885778682370805,0,0.0,0,46.885778682370805,0.0,0.11111111111111112,0.11111111111111112,0,0,1.0127669614871535,1.0128578103639725,0.0,1620,0.0,0.0,0.0,2.4241618471685926e-218,3.2360503841740706e-219,449.1515529203144,39.836354624019805,0.10264941112879969,0.0,303.2400078286002,0.006054614115578099,0.00312695501257007,101.43232485545528,46.885778682370805,0.14141438906738116,0.0,88.60191488559855,0.0
9524,SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,5.549423024775634e-221,0.9184682855932654,0.2586552861120761,0.5173105722241522,0.0,2,36,0.2222222222222222,1.0,1.0,0.9504153459184543,0.35799886976986883,0.0,0.0,0.0,0,1.0,0.0,0.0,0,46.330232065818485,0,0.0,0,46.330232065818485,0.0,0.11111111111111112,0.11111111111111112,0,0,1.034989189341578,1.0350815618991167,0.0,1620,0.0,0.0,0.0,2.3881498081709535e-218,3.2360209233454703e-219,448.8138871179792,39.8408592210942,0.10522749112693686,0.0,302.47792108490694,0.0060878113568118885,0.0031514523521140713,101.30271525572543,46.330232065818485,0.14071755360829083,0.0,88.60448835003022,0.0
