split,seed,governor,step,population,gini,fertile,reserve,allocation_to_feeding
train,6017,incomplete_preference,147,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,148,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,149,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,150,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,151,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,152,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,153,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,154,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,155,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,156,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,157,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,158,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,159,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,160,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,161,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,162,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,163,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,164,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,165,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,166,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,167,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,168,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,169,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,170,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,171,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,172,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,173,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,174,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,175,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,176,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,177,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,178,0,0.0,0,14.472776369745548,0.5
train,6017,incomplete_preference,179,0,0.0,0,14.472776369745548,0.5
train,6018,arithmetic_mean,0,123,0.12606755208760734,79,2.5972500000000025,0.8
train,6018,arithmetic_mean,1,123,0.12406183132532789,80,3.0327375000000023,0.8
train,6018,arithmetic_mean,2,123,0.123792833034583,83,3.457337812500002,0.8
train,6018,arithmetic_mean,3,123,0.12588474513770875,87,3.8713231171875013,0.8
train,6018,arithmetic_mean,4,123,0.1341285308327187,89,4.274958789257814,0.8
train,6018,arithmetic_mean,5,124,0.14180493622149437,91,0.16850356952636858,0.8
train,6018,arithmetic_mean,6,124,0.14837743716814522,98,0.6657659802882092,0.8
train,6018,arithmetic_mean,7,124,0.15379349513811902,103,1.1505968307810037,0.8
train,6018,arithmetic_mean,8,124,0.15763151378608709,106,1.6233069100114783,0.8
train,6018,arithmetic_mean,9,124,0.16481475917051558,108,2.0841992372611915,0.8
train,6018,arithmetic_mean,10,124,0.16938110365198034,109,2.5335692563296615,0.8
train,6018,arithmetic_mean,11,124,0.1742700872319516,113,2.9717050249214196,0.8
train,6018,arithmetic_mean,12,124,0.18092875201781244,110,3.398887399298384,0.8
train,6018,arithmetic_mean,13,124,0.18833897598425464,111,3.815390214315924,0.8
train,6018,arithmetic_mean,14,124,0.19322222209230944,108,4.221480458958026,0.8
train,6018,arithmetic_mean,15,125,0.20275567116775006,105,0.11741844748407537,0.8
train,6018,arithmetic_mean,16,125,0.2068087935497649,102,0.6170142362969734,0.8
train,6018,arithmetic_mean,17,125,0.20975507717170605,103,1.104120130389549,0.8
train,6018,arithmetic_mean,18,125,0.21354387520797347,101,1.5790483771298098,0.8
train,6018,arithmetic_mean,19,125,0.21812714336524608,101,2.0421034177015644,0.8
train,6018,arithmetic_mean,20,125,0.21982773451796955,96,2.493582082259025,0.8
train,6018,arithmetic_mean,21,125,0.22278863980514085,92,2.9337737802025488,0.8
train,6018,arithmetic_mean,22,125,0.22579301880621805,90,3.3629606856974847,0.8
train,6018,arithmetic_mean,23,125,0.2293192030635156,88,3.7814179185550474,0.8
train,6018,arithmetic_mean,24,125,0.2320312314942472,86,4.189413720591172,0.8
train,6018,arithmetic_mean,25,126,0.24014727535562086,78,0.08720962757639228,0.8
train,6018,arithmetic_mean,26,126,0.24283938211094092,75,0.5886168868869823,0.8
train,6018,arithmetic_mean,27,125,0.23900573808964354,70,1.0774889647148076,0.8
train,6018,arithmetic_mean,28,125,0.24147568197256564,68,1.5530829905969374,0.8
train,6018,arithmetic_mean,29,125,0.24279915811944952,62,2.016787165832014,0.8
train,6018,arithmetic_mean,30,125,0.24314441853480973,58,2.468898736686213,0.8
train,6018,arithmetic_mean,31,125,0.24652508862359146,52,2.9097075182690575,0.8
train,6018,arithmetic_mean,32,123,0.24840196936831593,51,3.3394960803123306,0.8
train,6018,arithmetic_mean,33,123,0.2506405666800422,50,3.756427428304522,0.8
train,6018,arithmetic_mean,34,119,0.24662044026105945,44,4.162935492596909,0.8
train,6018,arithmetic_mean,35,119,0.24625289892272728,42,0.055055855281986865,0.8
train,6018,arithmetic_mean,36,118,0.24794114374249077,40,0.5498732088999371,0.8
train,6018,arithmetic_mean,37,115,0.25141476053283185,39,1.0312638786774386,0.8
train,6018,arithmetic_mean,38,113,0.25536429406127503,36,1.4974510317105028,0.8
train,6018,arithmetic_mean,39,112,0.25360521888038634,32,1.94987100591774,0.8
train,6018,arithmetic_mean,40,110,0.255024757279497,29,2.3899242307697963,0.8
train,6018,arithmetic_mean,41,110,0.25594897582889775,27,2.8168636250005514,0.8
train,6018,arithmetic_mean,42,107,0.2535036283453229,21,3.2331295343755375,0.8
train,6018,arithmetic_mean,43,105,0.2551571242583863,17,3.635820046016149,0.8
train,6018,arithmetic_mean,44,104,0.2559795429899876,12,4.0263307948657445,0.8
train,6018,arithmetic_mean,45,102,0.2602340790716098,11,4.1022125249941,0.8
train,6018,arithmetic_mean,46,101,0.2606087387681191,10,4.174084711869248,0.8
train,6018,arithmetic_mean,47,96,0.26182707066910993,10,4.243103844072516,0.8
train,6018,arithmetic_mean,48,92,0.25138427423962617,7,4.3051162479707035,0.8
train,6018,arithmetic_mean,49,90,0.2595996913736751,7,4.361353341771435,0.8
train,6018,arithmetic_mean,50,89,0.26819595426994014,6,4.414072008227149,0.8
train,6018,arithmetic_mean,51,86,0.27858736091969183,6,4.4644164580214705,0.8
train,6018,arithmetic_mean,52,83,0.2789910294962923,6,0.01033354657093355,0.8
train,6018,arithmetic_mean,53,80,0.28921747505806716,5,0.16443395790666018,0.8
train,6018,arithmetic_mean,54,79,0.2890363686130035,4,0.31151310895899365,0.8
train,6018,arithmetic_mean,55,76,0.30163258092205947,4,0.4538590312350187,0.8
train,6018,arithmetic_mean,56,72,0.3027258683121119,2,0.5894775554541432,0.8
train,6018,arithmetic_mean,57,66,0.31112092837771765,2,0.7174806165677895,0.8
train,6018,arithmetic_mean,58,61,0.3157715121874327,2,0.8359461011535948,0.8
train,6018,arithmetic_mean,59,57,0.2841500986153338,2,0.9461686986247548,0.8
train,6018,arithmetic_mean,60,56,0.2913898575485556,2,1.0494107311591359,0.8
train,6018,arithmetic_mean,61,54,0.28840086603889814,2,1.1490154628801574,0.8
train,6018,arithmetic_mean,62,51,0.277678870662609,2,1.2440175763081536,0.8
train,6018,arithmetic_mean,63,47,0.2883808039590774,1,1.3334758869004497,0.8
train,6018,arithmetic_mean,64,45,0.29973900088656036,1,1.4164727397279382,0.8
train,6018,arithmetic_mean,65,41,0.2984619078796398,2,1.4952821712347397,0.8
train,6018,arithmetic_mean,66,39,0.2908628537122666,2,1.567896366953871,0.8
train,6018,arithmetic_mean,67,36,0.29281952212063334,2,1.6365827077800241,0.8
train,6018,arithmetic_mean,68,31,0.2896498787342179,2,1.7003831400855234,0.8
train,6018,arithmetic_mean,69,28,0.28753743528532416,2,1.7573073115833853,0.8
train,6018,arithmetic_mean,70,26,0.3058519360931127,2,1.8096396287938006,0.8
train,6018,arithmetic_mean,71,26,0.3109903742078337,2,1.8585511380739554,0.8
train,6018,arithmetic_mean,72,25,0.3065086305011282,2,1.9062398596221066,0.8
train,6018,arithmetic_mean,73,22,0.3205800904402878,2,1.9516801131315538,0.8
train,6018,arithmetic_mean,74,21,0.32670412273376237,2,1.9928156103032648,0.8
train,6018,arithmetic_mean,75,21,0.32995847837541525,2,2.031866470045683,0.8
train,6018,arithmetic_mean,76,18,0.31206775966122957,2,2.069941058294541,0.8
train,6018,arithmetic_mean,77,18,0.313471370957094,2,2.103895031837177,0.8
train,6018,arithmetic_mean,78,17,0.2975304337305509,2,2.1370001560412475,0.8
train,6018,arithmetic_mean,79,16,0.31109154839723296,2,2.168221402140216,0.8
train,6018,arithmetic_mean,80,13,0.2911317533100688,2,2.1976058670867107,0.8
train,6018,arithmetic_mean,81,12,0.30415690686807073,2,2.223086970409543,0.8
train,6018,arithmetic_mean,82,9,0.2819734097284463,2,2.2468747961493043,0.8
train,6018,arithmetic_mean,83,9,0.2791142906670372,2,2.2668991762455715,0.8
train,6018,arithmetic_mean,84,8,0.29300610263318005,2,2.286422946839432,0.8
train,6018,arithmetic_mean,85,5,0.2856380002898067,2,2.3044023731684464,0.8
train,6018,arithmetic_mean,86,5,0.27879302526163907,1,2.3727420013392355,0.65
train,6018,arithmetic_mean,87,5,0.2702685299362999,1,2.4393731388057547,0.65
train,6018,arithmetic_mean,88,3,0.20374319025610466,1,2.504338497835611,0.65
train,6018,arithmetic_mean,89,3,0.1937083674832658,1,2.6163769103897208,0.5
train,6018,arithmetic_mean,90,3,0.1832250492412748,1,2.725614362629978,0.5
train,6018,arithmetic_mean,91,3,0.17210565565458036,1,2.8321208785642282,0.5
train,6018,arithmetic_mean,92,3,0.1627343902224887,1,2.9359647316001225,0.5
train,6018,arithmetic_mean,93,3,0.15281460058971308,1,3.0372124883101193,0.5
train,6018,arithmetic_mean,94,3,0.1444261602957253,1,3.1359290511023663,0.5
train,6018,arithmetic_mean,95,3,0.13671137543965606,1,3.232177699824807,0.5
train,6018,arithmetic_mean,96,3,0.13090875204467745,1,3.326020132329187,0.5
train,6018,arithmetic_mean,97,2,0.11211965115580158,1,3.417516504020957,0.5
train,6018,arithmetic_mean,98,2,0.1068194568436347,1,3.504084841420433,0.5
train,6018,arithmetic_mean,99,2,0.10263725677144286,1,3.5884889703849225,0.5
train,6018,arithmetic_mean,100,2,0.09847262868074358,1,3.670782996125299,0.5
train,6018,arithmetic_mean,101,2,0.09501507494166117,1,3.7510196712221666,0.5
train,6018,arithmetic_mean,102,2,0.0933290196446106,1,3.8292504294416125,0.5
train,6018,arithmetic_mean,103,2,0.09191181792411274,1,3.9055254187055723,0.5
train,6018,arithmetic_mean,104,2,0.09013079889382758,1,3.9798935332379326,0.5
train,6018,arithmetic_mean,105,2,0.08841511180344397,0,4.052402444906984,0.5
train,6018,arithmetic_mean,106,2,0.08615217907356354,0,4.123098633784309,0.5
train,6018,arithmetic_mean,107,2,0.08363756423313595,0,4.192027417939701,0.5
train,6018,arithmetic_mean,108,2,0.08050589834385224,0,4.259232982491208,0.5
train,6018,arithmetic_mean,109,2,0.07616954207721949,0,4.324758407928928,0.5
train,6018,arithmetic_mean,110,2,0.07241582375368916,0,4.388645697730705,0.5
train,6018,arithmetic_mean,111,2,0.06929776591092085,0,4.450935805287437,0.5
train,6018,arithmetic_mean,112,2,0.06677976215018844,0,4.511668660155251,0.5
train,6018,arithmetic_mean,113,2,0.06397734858434578,0,4.570883193651369,0.5
train,6018,arithmetic_mean,114,2,0.06138678941059461,0,4.6286173638100845,0.5
train,6018,arithmetic_mean,115,2,0.05898491064411604,0,4.684908179714832,0.5
train,6018,arithmetic_mean,116,2,0.05695201760714075,0,4.739791725221961,0.5
train,6018,arithmetic_mean,117,2,0.055165388320395525,0,4.793303182091412,0.5
train,6018,arithmetic_mean,118,1,0.0,0,4.845476852539126,0.5
train,6018,arithmetic_mean,119,1,0.0,0,4.8937055562256475,0.5
train,6018,arithmetic_mean,120,1,0.0,0,4.940728542320006,0.5
train,6018,arithmetic_mean,121,1,0.0,0,4.986575953762005,0.5
train,6018,arithmetic_mean,122,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,123,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,124,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,125,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,126,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,127,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,128,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,129,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,130,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,131,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,132,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,133,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,134,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,135,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,136,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,137,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,138,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,139,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,140,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,141,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,142,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,143,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,144,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,145,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,146,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,147,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,148,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,149,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,150,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,151,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,152,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,153,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,154,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,155,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,156,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,157,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,158,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,159,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,160,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,161,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,162,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,163,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,164,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,165,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,166,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,167,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,168,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,169,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,170,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,171,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,172,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,173,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,174,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,175,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,176,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,177,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,178,0,0.0,0,5.031277179917954,0.5
train,6018,arithmetic_mean,179,0,0.0,0,5.031277179917954,0.5
train,6018,geometric_mean,0,123,0.12613781522314804,79,2.970187499999998,0.65
train,6018,geometric_mean,1,123,0.12429681449639363,80,3.771665624999998,0.65
train,6018,geometric_mean,2,124,0.12539005750422083,83,0.05310679687499764,0.65
train,6018,geometric_mean,3,124,0.12833128913695413,87,0.9293603769531227,0.65
train,6018,geometric_mean,4,124,0.13236106173944107,89,1.7837076175292945,0.65
train,6018,geometric_mean,5,124,0.1379510863402087,91,2.616696177091062,0.65
train,6018,geometric_mean,6,124,0.142802783041319,98,3.4288600226637853,0.65
train,6018,geometric_mean,7,124,0.14785480806261675,103,4.2207197720971905,0.65
train,6018,geometric_mean,8,125,0.15614170204976907,106,0.49278302779476046,0.65
train,6018,geometric_mean,9,125,0.16188214261294243,108,1.3598931395998912,0.65
train,6018,geometric_mean,10,125,0.16849261493322176,109,2.2053254986098936,0.65
train,6018,geometric_mean,11,125,0.17422419012379442,113,3.029622048644646,0.65
train,6018,geometric_mean,12,125,0.18013000593076822,110,3.8333111849285295,0.65
train,6018,geometric_mean,13,126,0.19243800259591737,111,0.11690809280531678,0.65
train,6018,geometric_mean,14,126,0.19710911740131531,108,0.9952635154851838,0.65
train,6018,geometric_mean,15,126,0.20206079154532386,105,1.851660052598054,0.65
train,6018,geometric_mean,16,125,0.20022392305524628,101,2.6866466762831025,0.65
train,6018,geometric_mean,17,125,0.20460682839004551,102,3.498910196876025,0.65
train,6018,geometric_mean,18,125,0.20974181996235397,101,4.290867129454124,0.65
train,6018,geometric_mean,19,126,0.21817672271586375,101,0.5630251387177712,0.65
train,6018,geometric_mean,20,126,0.2206107161793054,97,1.4302276352498269,0.65
train,6018,geometric_mean,21,126,0.22382997349953504,92,2.275750069368581,0.65
train,6018,geometric_mean,22,126,0.22686885268295143,90,3.100134442634366,0.65
train,6018,geometric_mean,23,126,0.23003667030767283,88,3.9039092065685073,0.65
train,6018,geometric_mean,24,127,0.23723594721337626,86,0.18758960140429437,0.65
train,6018,geometric_mean,25,127,0.23961048002663032,78,1.066026423869187,0.65
train,6018,geometric_mean,26,127,0.24213459784495606,75,1.9225023257724572,0.65
train,6018,geometric_mean,27,127,0.24474384320034548,71,2.757566330128146,0.65
train,6018,geometric_mean,28,127,0.2469844821289333,69,3.5717537343749424,0.65
train,6018,geometric_mean,29,127,0.24917091729149932,63,4.365586453515569,0.65
train,6018,geometric_mean,30,128,0.25599282715092575,60,0.6395733546776796,0.65
train,6018,geometric_mean,31,128,0.25854124844589776,55,1.5085590208107376,0.65
train,6018,geometric_mean,32,126,0.26045763838975544,53,2.355820045290469,0.65
train,6018,geometric_mean,33,126,0.2624096982713062,52,3.1782026691582073,0.65
train,6018,geometric_mean,34,123,0.2623438142912833,48,3.980025727429252,0.65
train,6018,geometric_mean,35,124,0.2679377624694934,46,0.25625789674352095,0.65
train,6018,geometric_mean,36,122,0.264515362890678,42,1.1274326993249328,0.65
train,6018,geometric_mean,37,119,0.2697915983227115,41,1.9731312568418093,0.65
train,6018,geometric_mean,38,117,0.27383774045206577,38,2.792142037920764,0.65
train,6018,geometric_mean,39,115,0.2651992407362056,34,3.586980674472745,0.65
train,6018,geometric_mean,40,112,0.2592080813089064,31,4.358251470110926,0.65
train,6018,geometric_mean,41,113,0.26499977641870864,29,0.6046951833581531,0.65
train,6018,geometric_mean,42,110,0.26165540763700124,23,1.446826241274199,0.65
train,6018,geometric_mean,43,108,0.2620899477526184,20,2.262358710242344,0.65
train,6018,geometric_mean,44,107,0.2652485751305034,15,3.0538059924862853,0.65
train,6018,geometric_mean,45,105,0.2696080086044339,14,3.291951155174128,0.65
train,6018,geometric_mean,46,104,0.27056219908723933,13,3.5204458137947747,0.65
train,6018,geometric_mean,47,99,0.2707653528544889,13,3.741379668449905,0.65
train,6018,geometric_mean,48,96,0.2667068377445867,10,3.947547989238658,0.65
train,6018,geometric_mean,49,93,0.26772123354104926,10,4.1430167895076915,0.65
train,6018,geometric_mean,50,92,0.27641727260657856,10,4.328053557269999,0.65
train,6018,geometric_mean,51,90,0.29337931896387137,9,0.006615968338248734,0.65
train,6018,geometric_mean,52,86,0.2896325170852425,8,0.41083181912979244,0.5
train,6018,geometric_mean,53,83,0.3023679803576871,6,0.7943797736515475,0.5
train,6018,geometric_mean,54,83,0.3133544436888467,6,1.1604171543102588,0.5
train,6018,geometric_mean,55,79,0.3205105669413777,6,1.5173036004525022,0.5
train,6018,geometric_mean,56,75,0.32501715524922914,5,1.8547053854411897,0.5
train,6018,geometric_mean,57,68,0.3236665907816174,4,2.17310962580516,0.5
train,6018,geometric_mean,58,62,0.31511097534673005,4,2.4650693851600307,0.5
train,6018,geometric_mean,59,60,0.3045249749276968,5,2.63475327553103,0.65
train,6018,geometric_mean,60,59,0.3145277638161681,5,2.796498193642754,0.65
train,6018,geometric_mean,61,58,0.32683552115828673,5,2.9523510513016853,0.65
train,6018,geometric_mean,62,55,0.3180553324946127,4,3.1024591500191434,0.65
train,6018,geometric_mean,63,50,0.313849231664457,4,3.243269233768665,0.65
train,6018,geometric_mean,64,48,0.3285955011665398,4,3.371316877924448,0.65
train,6018,geometric_mean,65,44,0.33096649073245543,4,3.492466455976337,0.65
train,6018,geometric_mean,66,41,0.3106431986079923,4,3.6031935445769285,0.65
train,6018,geometric_mean,67,39,0.31498880396154205,3,3.7056071434625055,0.65
train,6018,geometric_mean,68,34,0.31256303781170636,3,3.8017635273759427,0.65
train,6018,geometric_mean,69,31,0.3140988458846947,3,3.886273814191544,0.65
train,6018,geometric_mean,70,28,0.308119604376218,3,3.9631260313367553,0.65
train,6018,geometric_mean,71,28,0.31395907644303445,3,4.032511630553336,0.65
train,6018,geometric_mean,72,26,0.28279942351352716,3,4.100162589789503,0.65
train,6018,geometric_mean,73,23,0.28976212129948054,3,4.162425400044765,0.65
train,6018,geometric_mean,74,22,0.28702498969695744,3,4.217586327543645,0.65
train,6018,geometric_mean,75,22,0.28933469001772116,3,4.269519794355054,0.65
train,6018,geometric_mean,76,20,0.3042066391189948,2,4.320154924496177,0.65
train,6018,geometric_mean,77,20,0.30482339297395256,2,4.3658273013837725,0.65
train,6018,geometric_mean,78,18,0.29122049797841143,2,4.410357868849178,0.65
train,6018,geometric_mean,79,17,0.30237031008572934,2,4.4500782971279484,0.65
train,6018,geometric_mean,80,15,0.3097203969815918,2,4.486957277199749,0.65
train,6018,geometric_mean,81,14,0.3240448193334948,1,4.519217407769755,0.65
train,6018,geometric_mean,82,11,0.28822982802374364,1,4.548822597575511,0.65
train,6018,geometric_mean,83,11,0.2865640772214968,1,4.513410782636123,0.8
train,6018,geometric_mean,84,10,0.2988136323347479,1,4.537615825570221,0.65
train,6018,geometric_mean,85,7,0.3013367324684073,1,4.501427929930966,0.8
train,6018,geometric_mean,86,7,0.2983289693105151,1,4.462975981682692,0.8
train,6018,geometric_mean,87,7,0.2937372620242453,1,4.4254853321406245,0.8
train,6018,geometric_mean,88,5,0.28866283717953967,1,4.388931948837109,0.8
train,6018,geometric_mean,89,5,0.28134581501803235,1,4.459136775116181,0.5
train,6018,geometric_mean,90,6,0.3795860315868034,1,0.027586480738277075,0.5
train,6018,geometric_mean,91,5,0.4063201729481558,1,0.15469494371982012,0.65
train,6018,geometric_mean,92,5,0.39006133048536484,1,0.3307556951268246,0.5
train,6018,geometric_mean,93,5,0.37376854692883166,1,0.502414927748654,0.5
train,6018,geometric_mean,94,5,0.35994989880625083,1,0.6697826795549376,0.5
train,6018,geometric_mean,95,5,0.3466155927114336,1,0.8329662375660642,0.5
train,6018,geometric_mean,96,4,0.35472061248126296,1,0.9920702066269126,0.5
train,6018,geometric_mean,97,4,0.3391201156370147,1,1.1977422014612398,0.35
train,6018,geometric_mean,98,4,0.32391230279502614,1,1.3982723964247088,0.35
train,6018,geometric_mean,99,4,0.3107283775605254,1,1.5937893365140912,0.35
train,6018,geometric_mean,100,4,0.29683262361955776,0,1.784418353101239,0.35
train,6018,geometric_mean,101,4,0.2838783613698199,0,1.970281644273708,0.35
train,6018,geometric_mean,102,3,0.0834451561438565,1,2.151498353166865,0.35
train,6018,geometric_mean,103,3,0.0765547037021701,1,2.2723577693376935,0.5
train,6018,geometric_mean,104,3,0.06887407114130784,1,2.3901957001042513,0.5
train,6018,geometric_mean,105,3,0.06341570440244082,1,2.505087682601645,0.5
train,6018,geometric_mean,106,3,0.05869731460864136,1,2.617107365536604,0.5
train,6018,geometric_mean,107,3,0.05389065818461769,1,2.7263265563981887,0.5
train,6018,geometric_mean,108,3,0.04919117089173497,1,2.832815267488234,0.5
train,6018,geometric_mean,109,3,0.045493926400920204,1,2.936641760801028,0.5
train,6018,geometric_mean,110,3,0.04210347712336637,1,3.037872591781002,0.5
train,6018,geometric_mean,111,3,0.039021533738039516,1,3.136572651986477,0.5
train,6018,geometric_mean,112,3,0.03665438319263292,1,3.232805210686815,0.5
train,6018,geometric_mean,113,3,0.03460195914817543,1,3.3266319554196446,0.5
train,6018,geometric_mean,114,3,0.03263497727707043,1,3.4181130315341535,0.5
train,6018,geometric_mean,115,3,0.03142193002907323,1,3.5073070807457993,0.5
train,6018,geometric_mean,116,3,0.02978852930086906,1,3.5942712787271542,0.5
train,6018,geometric_mean,117,3,0.028425865647069504,1,3.679061371758975,0.5
train,6018,geometric_mean,118,3,0.027132216059828185,1,3.7617317124650005,0.5
train,6018,geometric_mean,119,3,0.02612033811183756,1,3.8423352946533753,0.5
train,6018,geometric_mean,120,3,0.024757719237121556,1,3.92092378728704,0.5
train,6018,geometric_mean,121,3,0.02368404522509171,1,3.997547567604864,0.5
train,6018,geometric_mean,122,3,0.022455230130898673,1,4.072255753414742,0.5
train,6018,geometric_mean,123,3,0.020933048674896426,1,4.145096234579373,0.5
train,6018,geometric_mean,124,2,0.011497324895877403,1,4.216115703714889,0.5
train,6018,geometric_mean,125,2,0.01082917015674556,1,4.282719061122017,0.5
train,6018,geometric_mean,126,1,0.0,1,4.347657334593967,0.5
train,6018,geometric_mean,127,1,0.0,1,4.408331526229117,0.5
train,6018,geometric_mean,128,1,0.0,1,4.467488863073388,0.5
train,6018,geometric_mean,129,2,0.4437949324783499,1,0.02516726649655343,0.5
train,6018,geometric_mean,130,2,0.4180144732518396,1,0.19654433483413958,0.5
train,6018,geometric_mean,131,2,0.3951052441816323,1,0.3636369764632861,0.5
train,6018,geometric_mean,132,2,0.37461288348956456,1,0.5265523020517039,0.5
train,6018,geometric_mean,133,2,0.35617409399208766,1,0.6853947445004113,0.5
train,6018,geometric_mean,134,2,0.339494917374507,1,0.840266125887901,0.5
train,6018,geometric_mean,135,2,0.3243349450561124,1,1.7507907227407034,0.5
train,6018,geometric_mean,136,2,0.31049565553489744,1,2.6385522046721857,0.5
train,6018,geometric_mean,137,2,0.2978116725343267,1,3.504119649555381,0.5
train,6018,geometric_mean,138,2,0.28614412474407436,1,4.348047908316496,0.5
train,6018,geometric_mean,139,2,0.27537554042068524,0,5.170877960608583,0.5
train,6018,geometric_mean,140,2,0.2654058782982891,0,5.973137261593368,0.5
train,6018,geometric_mean,141,3,0.4783280748957075,1,2.255340080053533,0.5
train,6018,geometric_mean,142,3,0.4528927194540464,1,3.1331284530521946,0.5
train,6018,geometric_mean,143,3,0.42995802555689,1,3.98897211672589,0.5
