class_id,class_key,class_size,object_diversity,operator_diversity,depth_min,depth_max,reuse_count,role_score,action_effect_score,redundancy_score,signature_len,representative,operator_family,frequency,object_diversity_score,depth_score,reuse_rate,complexity,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M1_original_score,M6_frequency_control_score,M7_random_matched_score,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
19e0a8dd22840217,"('Rejects', 3, '44', 1, 3)",73,73,1,3,3,292.0,0.6000000000000001,0.65,0.23636660143509455,26,Rejects(aba),Rejects,0.07749469214437367,0.21987951807228914,0.75,0.14570858283433133,5.40625,0.65,0.2879101796407186,8.37016505327669,0.46119688622754496,0.3832129839405527,0.13160092599698153,0.2686825609253419,True,False,1.0,0.4002097210760851
d2cd40b5980c75e1,"('Accepts', 3, 'a3', 1, 3)",14,14,1,3,3,56.0,0.5999999999999999,0.6500000000000001,0.25306122448979596,26,Accepts(bab),Accepts,0.014861995753715499,0.04216867469879518,0.75,0.027944111776447105,5.40625,0.6500000000000001,0.2031197604790419,1.1450379552893655,0.4204974850299401,0.3068083202077772,0.02523853375284578,0.28627796028293606,True,True,,0.5078944922547333
c79348e41317f683,"('Accepts', 4, 'dd', 1, 3)",29,29,1,4,4,145.0,0.6499999999999998,0.6499999999999998,0.26330049261083743,26,Accepts(abba),Accepts,0.03078556263269639,0.08734939759036145,1.0,0.07235528942115768,6.40625,0.6499999999999998,0.2690958083832335,2.2061475168968556,0.467165988023952,0.381832793997547,0.05227981991660911,0.17797982522189038,True,False,2.0,0.44687120897382626
cd95297dd04aa61b,"('Accepts', 4, '08', 1, 3)",20,20,1,4,4,100.0,0.6500000000000001,0.6500000000000001,0.275952380952381,26,Accepts(baab),Accepts,0.021231422505307854,0.060240963855421686,1.0,0.0499001996007984,6.40625,0.6500000000000001,0.2529281437125749,1.436849838377902,0.459405508982036,0.36841621655003254,0.03605504821835111,0.27269316058248916,True,False,2.0,0.4473269277108433
62223508b14e6fb5,"('ReachableState', 1, 1, 0)",259,201,1,1,1,518.0,1.0,0.5,0.5019305019305019,27,ReachableState(q1),ReachableState,0.2749469214437367,0.6054216867469879,0.25,0.25848303393213573,3.421875,0.5,0.3911077844311377,76.09986246355284,0.5977317365269461,0.4975972077050718,0.4005273322589722,0.2751655815343319,True,True,,0.6005393194399218
3659e83d52d25812,"('Accepts', 0, '12', 3, 2)",14,14,1,1,1,14.0,0.45000000000000007,0.6500000000000001,0.761904761904762,26,Accepts(),Accepts,0.014861995753715499,0.04216867469879518,0.25,0.006986027944111776,3.40625,0.6500000000000001,0.11102994011976047,1.8173538189455067,0.33129437125748507,0.18743778607604067,0.02523853375284578,0.3378993019184058,True,True,,0.5134373493975903
defe483d24bb53d7,"('Rejects', 1, 'ac', 3, 2)",4,4,1,1,1,8.0,0.5,0.65,0.6666666666666666,26,Rejects(a),Rejects,0.004246284501061571,0.012048192771084338,0.25,0.003992015968063872,3.40625,0.65,0.11787425149700598,0.4838731071073284,0.34957964071856285,0.1924460849866532,0.007211009643670222,0.20330651608898417,True,True,,0.49569638554216866
ce398cb862950f88,"('Accepts', 1, 'c1', 3, 2)",15,15,1,1,1,30.0,0.5,0.6500000000000001,0.7663492063492063,26,Accepts(b),Accepts,0.01592356687898089,0.045180722891566265,0.25,0.014970059880239521,3.40625,0.6500000000000001,0.12577844311377245,1.9604288714490994,0.35337365269461085,0.2023848186999495,0.027041286163763334,0.3322950777500187,True,False,1.0,0.4017381124497991
055fdb28a108f9e4,"('Accepts', 2, 'd3', 3, 2)",15,15,1,2,2,45.0,0.55,0.6500000000000001,0.7611111111111112,26,Accepts(aa),Accepts,0.01592356687898089,0.045180722891566265,0.5,0.02245508982035928,4.40625,0.6500000000000001,0.1651676646706587,1.5155088438861832,0.3872804790419162,0.2552440666041412,0.027041286163763334,0.19426860247015287,True,False,2.0,0.4530281124497992
206a9a8b86e63fec,"('Accepts', 2, '78', 3, 2)",14,14,1,2,2,42.0,0.5499999999999999,0.6500000000000001,0.7675170068027211,26,Accepts(ab),Accepts,0.014861995753715499,0.04216867469879518,0.5,0.020958083832335328,4.40625,0.6500000000000001,0.16408982035928144,1.4049047252841151,0.3867631137724551,0.2541448088305317,0.02523853375284578,0.20174798160484544,True,False,2.0,0.45423377796901887
5b5ee807ea033e29,"('Rejects', 2, '6f', 3, 2)",6,6,1,2,2,18.0,0.5499999999999999,0.65,0.6646825396825397,26,Rejects(ba),Rejects,0.006369426751592357,0.018072289156626505,0.5,0.008982035928143712,4.40625,0.65,0.15546706586826348,0.5692899256600872,0.3826241916167665,0.24535074664165643,0.010816514465505333,0.2962549282766064,True,False,2.0,0.42828624497991963
74776a0ad659bb71,"('Accepts', 2, '60', 3, 2)",15,15,1,2,2,45.0,0.55,0.6500000000000001,0.7663492063492063,26,Accepts(bb),Accepts,0.01592356687898089,0.045180722891566265,0.5,0.02245508982035928,4.40625,0.6500000000000001,0.1651676646706587,1.5155088438861832,0.3872804790419162,0.2552440666041412,0.027041286163763334,0.3136061922634904,True,True,,0.5742381124497992
98a7221cbd06e128,"('Rejects', 3, '44', 3, 2)",6,6,1,3,3,24.0,0.6000000000000001,0.65,0.6646825396825397,26,Rejects(aba),Rejects,0.006369426751592357,0.018072289156626505,0.75,0.011976047904191617,5.40625,0.65,0.19162275449101798,0.46398774287903055,0.41497892215568866,0.2964483658033331,0.010816514465505333,0.6010681247786753,True,True,,0.6007862449799197
d3fc93275ba693b2,"('Accepts', 3, 'a3', 3, 2)",15,15,1,3,3,60.0,0.5999999999999999,0.6500000000000001,0.7663492063492063,26,Accepts(bab),Accepts,0.01592356687898089,0.045180722891566265,0.75,0.029940119760479042,5.40625,0.6500000000000001,0.2045568862275449,1.2351835086008776,0.42118730538922156,0.30810331450833267,0.027041286163763334,0.3011292154650045,True,False,2.0,0.5067381124497992
36faa40bd48467fd,"('Rejects', 4, 'dd', 3, 2)",5,5,1,4,4,25.0,0.65,0.65,0.6476190476190476,26,Rejects(abba),Rejects,0.005307855626326964,0.015060240963855422,1.0,0.0124750499001996,6.40625,0.65,0.2259820359281437,0.3239494563620335,0.446471377245509,0.34605525413750815,0.009013762054587777,0.18281216393338684,True,True,,0.6490704819277109
87a4c5811e4bfbf4,"('Accepts', 4, '08', 3, 2)",15,15,1,4,4,75.0,0.6500000000000001,0.6500000000000001,0.7663492063492063,26,Accepts(baab),Accepts,0.01592356687898089,0.045180722891566265,1.0,0.0374251497005988,6.40625,0.6500000000000001,0.24394610778443115,1.0423743755509847,0.455094131736527,0.3609625624125244,0.027041286163763334,0.5045541195705607,True,True,,0.6792381124497991
4cc92b074695d302,"('ReachableState', 0, 0, 0)",119,110,1,1,1,119.0,0.19999999999999998,0.5,0.4929971988795519,27,ReachableState(q1),ReachableState,0.12632696390658174,0.3313253012048193,0.25,0.0593812375249501,3.421875,0.5,0.10375449101796408,25.43275568025527,0.21980215568862277,0.1920507479114061,0.204226332079912,0.33463447439314753,True,True,,0.46153295535081507
14f66aebadf7e134,"('MinimalStateClass', 1, 0, 0)",103,101,1,2,2,103.0,0.3333333333333335,0.5499999999999997,0.3333333333333335,30,MinimalStateClass(q1),MinimalStateClass,0.10934182590233546,0.3042168674698795,0.5,0.05139720558882235,4.46875,0.5499999999999997,0.14700598802395212,16.231460106158902,0.291562874251497,0.2559323964119953,0.18339434169800223,0.19424124764008657,True,True,,0.48005040160642576
6b6c6984e0260a31,"('TransitionEffect', 'a', 0, 0, 1, 0)",108,87,1,2,2,382.0,0.25,0.8499999999999995,0.3333333333333334,37,"TransitionEffect(q1,a,q3)",TransitionEffect,0.11464968152866242,0.2620481927710843,0.5,0.1906187624750499,4.578125,0.8499999999999995,0.23224550898203594,15.61801060898886,0.37347784431137715,0.3016955460644975,0.17066111580078275,0.19977036115671623,True,True,,0.42674638554216876
87d932d86271c5a6,"('TransitionEffect', 'b', 1, 0, 1, 0)",83,75,1,2,2,335.0,0.25,0.8499999999999996,0.3333333333333333,37,"TransitionEffect(q1,b,q2)",TransitionEffect,0.0881104033970276,0.22590361445783133,0.5,0.16716566866267465,4.578125,0.8499999999999996,0.21535928143712574,11.347440273037543,0.3653724550898203,0.28635135098477743,0.140471823600133,0.21473432967800277,True,False,1.0,0.3034572289156626
178519ea31da0807,"('ReachableState', 0, 2, 1)",40,35,1,1,1,120.0,0.2,0.5,0.525,27,ReachableState(q2),ReachableState,0.04246284501061571,0.10542168674698796,0.25,0.059880239520958084,3.421875,0.5,0.10411377245508982,5.908125653298124,0.2199746107784431,0.15384286998052088,0.06638720487043716,0.27894827780218595,True,False,1.0,0.32836837349397585
759068be6a1ada2b,"('TransitionEffect', 'a', 1, 0, 1, 1)",82,69,1,2,2,304.0,0.25,0.8499999999999996,0.3333333333333333,37,"TransitionEffect(q4,a,q4)",TransitionEffect,0.0870488322717622,0.20783132530120482,0.5,0.15169660678642716,4.578125,0.8499999999999996,0.20422155688622756,10.887026604712366,0.3600263473053892,0.27721122949282156,0.1329461796229504,0.5218701857958989,True,True,,0.4218126506024097
eae82162a518f6a0,"('DistinguishingWordBucket', 0, 1, 0, 2)",352,134,1,1,1,352.0,0.29999999999999993,0.7000000000000001,0.19999999999999998,40,"DistinguishingWordBucket(q0,q1)",DistinguishingWordBucket,0.37367303609341823,0.4036144578313253,0.25,0.17564870259481039,3.625,0.7000000000000001,0.20546706586826347,78.03373493975903,0.3426241916167665,0.2839929153163553,0.3850507763538229,0.26444125992957873,True,False,1.0,0.2692289156626506
a0f21f6c262c26a8,"('DistinguishingWordBucket', 2, 1, 1, 2)",35,31,1,2,2,105.0,0.5399999999999999,0.6999999999999998,0.20000000000000004,40,"DistinguishingWordBucket(q0,q2)",DistinguishingWordBucket,0.037154989384288746,0.09337349397590361,0.5,0.05239520958083832,4.625,0.6999999999999998,0.1849245508982036,3.733637251709541,0.40476378443113764,0.27578038930524496,0.0585180211291024,0.30432121545849433,True,True,,0.44009698795180724
2dd12e2b5a9a556a,"('DistinguishingWordBucket', 1, 0, 0, 2)",216,111,1,1,1,432.0,0.42,0.7,0.2,40,"DistinguishingWordBucket(q1,q3)",DistinguishingWordBucket,0.22929936305732485,0.33433734939759036,0.25,0.2155688622754491,3.625,0.7,0.25580958083832334,43.75637723307022,0.40278859880239515,0.31500240903830895,0.26921379786662575,0.2176159615797099,True,False,1.0,0.2797246987951807
528eb611ee12cf54,"('Rejects', 0, '12', 2, 1)",3,3,1,1,1,3.0,0.45,0.65,0.6666666666666666,26,Rejects(),Rejects,0.0031847133757961785,0.009036144578313253,0.25,0.0014970059880239522,3.40625,0.65,0.10707784431137726,0.3602520172432851,0.3293973652694611,0.1796521541591516,0.005408257232752667,0.36323919029569063,True,True,,0.48842228915662655
107b5b694495a42f,"('Rejects', 1, 'ac', 2, 1)",3,3,1,1,1,6.0,0.5,0.65,0.6666666666666666,26,Rejects(a),Rejects,0.0031847133757961785,0.009036144578313253,0.25,0.0029940119760479044,3.40625,0.65,0.1171556886227545,0.3602520172432851,0.3492347305389222,0.1915425637399899,0.005408257232752667,0.2645939818580349,True,False,1.0,0.3754222891566265
c87f5b543ee74fbf,"('Rejects', 1, 'c1', 2, 1)",3,3,1,1,1,6.0,0.5,0.65,0.6666666666666666,26,Rejects(b),Rejects,0.0031847133757961785,0.009036144578313253,0.25,0.0029940119760479044,3.40625,0.65,0.1171556886227545,0.3602520172432851,0.3492347305389222,0.1915425637399899,0.005408257232752667,0.33332945235469064,True,False,1.0,0.3754222891566265
b6dce578bc0eea51,"('Rejects', 2, 'd3', 2, 1)",3,3,1,2,2,9.0,0.55,0.65,0.6666666666666666,26,Rejects(aa),Rejects,0.0031847133757961785,0.009036144578313253,0.5,0.004491017964071856,4.40625,0.65,0.15223353293413175,0.27849269418097927,0.38107209580838325,0.24205297332082823,0.005408257232752667,0.33192953839635153,True,True,,0.5479222891566264
bd6a58f1719dff6e,"('Rejects', 2, '78', 2, 1)",3,3,1,2,2,9.0,0.55,0.65,0.6666666666666666,26,Rejects(ab),Rejects,0.0031847133757961785,0.009036144578313253,0.5,0.004491017964071856,4.40625,0.65,0.15223353293413175,0.27849269418097927,0.38107209580838325,0.24205297332082823,0.005408257232752667,0.17931353050220655,True,False,2.0,0.42792228915662645
6b66a1bdd07db7ca,"('Rejects', 2, '6f', 2, 1)",3,3,1,2,2,9.0,0.55,0.65,0.6666666666666666,26,Rejects(ba),Rejects,0.0031847133757961785,0.009036144578313253,0.5,0.004491017964071856,4.40625,0.65,0.15223353293413175,0.27849269418097927,0.38107209580838325,0.24205297332082823,0.005408257232752667,0.16073700743478972,True,True,,0.5479222891566264
46681635cf33ea9f,"('Rejects', 2, '60', 2, 1)",3,3,1,2,2,9.0,0.55,0.65,0.6666666666666666,26,Rejects(bb),Rejects,0.0031847133757961785,0.009036144578313253,0.5,0.004491017964071856,4.40625,0.65,0.15223353293413175,0.27849269418097927,0.38107209580838325,0.24205297332082823,0.005408257232752667,0.24008099883314168,True,False,2.0,0.42792228915662645
56bdd4f69affde14,"('Rejects', 3, '44', 2, 1)",3,3,1,3,3,12.0,0.6000000000000001,0.65,0.6666666666666666,26,Rejects(aba),Rejects,0.0031847133757961785,0.009036144578313253,0.75,0.005988023952095809,5.40625,0.65,0.187311377245509,0.22697959467929524,0.4129094610778444,0.2925633829016666,0.005408257232752667,0.2783336674523426,True,False,2.0,0.4804222891566265
90f21388f7b316f9,"('Rejects', 3, 'a3', 2, 1)",3,3,1,3,3,12.0,0.6000000000000001,0.65,0.6666666666666666,26,Rejects(bab),Rejects,0.0031847133757961785,0.009036144578313253,0.75,0.005988023952095809,5.40625,0.65,0.187311377245509,0.22697959467929524,0.4129094610778444,0.2925633829016666,0.005408257232752667,0.2946166062065767,True,True,,0.6004222891566264
2708ad8a4ac53a21,"('Rejects', 4, 'dd', 2, 1)",3,3,1,4,4,15.0,0.65,0.65,0.6666666666666666,26,Rejects(abba),Rejects,0.0031847133757961785,0.009036144578313253,1.0,0.0074850299401197605,6.40625,0.65,0.22238922155688623,0.19154863355862475,0.4447468263473054,0.3430737924825048,0.005408257232752667,0.2862024235067556,True,True,,0.6529222891566265
