class_id,M1_original_score,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M6_frequency_control_score,M7_random_matched_score
e849088e731b6272,0.2560929038886084,0.6500000000000005,0.14588023952095813,23.929965734497628,0.3480225149700601,0.20010551761184867,0.34455831159200656
b1a7f90062c0d62d,0.2602101784864007,0.6499999999999999,0.17176646706586826,14.795799712611917,0.3754479041916168,0.1424174404624869,0.1873625880306627
bb9a3157cd3959d3,0.2963510283529327,0.6500000000000005,0.20050898203592812,26.496473969271584,0.3892443113772456,0.21452753689918913,0.29631273489802684
934f181845b305c0,0.3222987907943149,0.65,0.2309161676646706,10.84768008203025,0.41883976047904187,0.1370091832297342,0.34956039248358095
14709c68f0d380bb,0.36187207064425364,0.6500000000000001,0.26971856287425144,18.742271212509614,0.43746491017964073,0.20190827002276623,0.2311076619107693
004357f29d430e75,0.35637578177620655,0.6500000000000002,0.26432934131736524,17.539844484320263,0.4348780838323353,0.19289450796817847,0.26268177534894904
3f6e1c07dc447ae0,0.3025121508693456,0.6499999999999999,0.21151497005988024,7.564829530889517,0.40952718562874246,0.10455963983321823,0.18885634973437257
1a2603046273b010,0.3845079782411082,0.65,0.2893473053892216,8.52605334633331,0.4618867065868264,0.1334036784078991,0.24429528658252891
dc5948d5ef1f9f14,0.4220628129572182,0.6500000000000004,0.3310239520958084,13.531527265129883,0.48189149700598816,0.18568349832450826,0.30297783759583313
8bbc978c8f8a648a,0.43997129627011033,0.6499999999999999,0.33915568862275447,6.41993535116074,0.5007947305389221,0.12258716394239377,0.19061807153294588
cd8d3acfe382968e,0.5159985684726933,0.6500000000000005,0.4307724550898204,14.088369086100501,0.5447707784431141,0.21452753689918913,0.27315775459979524
35439fef3fe46b50,0.6032699383882837,0.5,0.5455988023952095,104.53016449359082,0.6718874251497006,0.48611554498247767,0.3228685234302048
b6f0c35cf5291e0b,0.34027776860736353,0.5499999999999998,0.20125748502994012,58.34574100598198,0.31760359281437117,0.40524850996342054,0.3176682691134861
9ac23d7ae5113c02,0.334398175081163,0.8500000000000001,0.23635928143712576,4.609136888852338,0.5104524550898204,0.06655897475251324,0.23670396097288568
b2621cf5c83bc658,0.6274520217011761,0.8499999999999999,0.6107305389221557,71.3018791891114,0.6901506586826347,0.44737165221395137,0.371648426734323
2149a74c903a6202,0.47242077252723474,0.5,0.3580538922155689,59.95920118831491,0.5818658682634731,0.35422722738086104,0.35362781379199665
c87028894b8057c6,0.327357573239064,0.5499999999999998,0.18976047904191617,49.0498609823911,0.3120850299401197,0.369307420765866,0.23040319417447244
bbce00646967516c,0.36618423842435616,0.8499999999999998,0.28342514970059884,9.528549693655169,0.5330440718562874,0.10596270432046659,0.15850306969066033
fb4a7cae8d0cb6e1,0.3464148492027993,0.8500000000000001,0.24713772455089827,6.234730046465727,0.5156261077844313,0.08753382958585937,0.36737454050818064
4bdc74bbdc9903c5,0.8555400000000001,0.5,0.9249999999999999,182.8821917808219,0.854,0.674203821656051,0.23097061955020323
1c7d68a2043bab49,0.3048860412187673,0.5499999999999999,0.21023952095808385,6.748875221164378,0.4219149700598802,0.089508351878853,0.22402404239885923
b0e608d251061764,0.3653558785657601,0.8499999999999999,0.28378443113772456,8.724042929396768,0.5332165269461078,0.09972450310797329,0.2500022671710335
7d90a094419908be,0.3278934559411298,0.8500000000000002,0.22629940119760478,4.011743903943419,0.5056237125748503,0.060978947637684494,0.212588197901813
9e63738b9d266201,0.3041030951109828,0.55,0.20880239520958077,6.507843963265651,0.4212251497005987,0.08819200368352391,0.6961866699620193
1bd52b0d85f0e69a,0.6401608175456317,0.5,0.5973353293413174,125.8550475876107,0.6967209580838324,0.5371657329956769,0.374947469001819
5d7ff61c921734c2,0.29545935569824205,0.55,0.20233532934131737,5.119892156036735,0.4181209580838323,0.0708226536720129,0.2637555140256407
294957c52512e19d,0.6493197712141981,0.8499999999999998,0.6085748502994013,82.23969735597682,0.6891159281437126,0.5028267208963242,0.3237576215170788
fab41381a120c46e,0.17570903490368658,0.5,0.11417365269461077,13.014424822577983,0.22480335329341317,0.12539163021512803,0.21233883092661598
a16771125d6e869c,0.2889843841954645,0.5500000000000002,0.19514970059880238,3.8641840087623223,0.4146718562874252,0.0585180211291024,0.30328925207141805
da7503e23f2fc227,0.1974038834138951,0.85,0.11224550898203593,1.135309840042765,0.3158778443113772,0.020488450617757656,0.36148923713668757
e9e7d75b30c9b2b5,0.21069988572253084,0.85,0.1291317365269461,2.4968131913318805,0.3239832335329341,0.03820134039342082,0.24498339833895288
a0d476385c65cbc1,0.4454848586393478,0.45000000000000007,0.3469101796407185,162.21706897275513,0.3855168862275449,0.7015952983910163,0.31097950126747614
d585a54b3426b128,0.4392841913051007,0.7,0.45197724550898205,112.87428334025758,0.4969490778443114,0.4878109891796485,0.40933469334420514
629794e641b97adc,0.34465220442969485,0.4500000000000001,0.2642754491017964,73.62431468032408,0.3458522155688623,0.425456219783593,0.266122109147016
87d78dfd1ec4ef03,0.4169043554721882,0.7,0.4005568862275449,237.08018280016617,0.43626730538922154,0.8019573836748267,0.1765498227488539
23bde3428ddb31b1,0.26443455000360727,0.4500000000000002,0.20068263473053893,27.624835229419418,0.3153276646706587,0.2070919346174507,0.18686429515785896
84eba7873e3d82ec,0.35921590189452424,0.7000000000000001,0.28731976047904195,18.439596222728753,0.45391348502994017,0.1828517893228967,0.36482620907384306
b34d31d4ab44d495,0.36627563448524636,0.4500000000000002,0.2879880239520958,91.17037907728475,0.357234251497006,0.4883535415547541,0.4588705321476806
9ac9df5b7ef8ccbf,0.4215566183680831,0.7,0.4109760479041916,243.22658911508103,0.441268502994012,0.8187552758805925,0.18448199574519838
cb20230d19f54a3d,0.5580201142774692,0.45000000000000007,0.570868263473054,100.921103228244,0.5980167664670659,0.5216925024940526,0.19579513365485798
