class_id,M1_original_score,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M6_frequency_control_score,M7_random_matched_score
31ffa258872fabbe,0.2820430220162351,0.5,0.18770652093092421,45.9706247241131,0.2750991300468436,0.40289818545876566,0.37323411017144065
fbb990e930c24acb,0.38737300492229904,0.49000000000000016,0.2699675812328054,179.5982222222222,0.2973844389917466,0.7992203898050974,0.30382787448367476
25a217eb292565e5,0.369560204922299,0.4749999999999999,0.2564675812328054,180.4,0.26510443899174657,0.7992203898050974,0.18534485302137227
9b014b20c220c8f0,0.261862054068662,0.5,0.18176407167819167,29.115691554467567,0.272246754405532,0.30367510596861036,0.19152076830641365
eb47ed3e5a7c45a6,0.34698472073532866,0.5499999999999999,0.24343073834485834,23.708491694352162,0.38784675440553196,0.30367510596861036,0.08011898106109822
cf8f92eddd82e2aa,0.22598250670713946,0.6000000000000001,0.11485463603241874,21.28438769722296,0.287130225295561,0.24322881748494524,0.3910069145144703
10699d544e7f0b55,0.21080872275106474,0.5499999999999997,0.10987582719904829,14.95891204635069,0.27374039705554315,0.19295143126111364,0.22093921428558563
d7dec5359c973779,0.2153428212657192,0.5499999999999999,0.11405160234961706,19.11458230350964,0.27574476912781615,0.22216918119013584,0.259783631052449
052c734c41e7880d,0.23631092012868105,0.6999999999999998,0.14919399211837311,3.603406825732407,0.4256131162168191,0.05320446089247735,0.34832525948750337
2fb99e864090f8c5,0.2847997518292928,0.7000000000000003,0.18272436612387533,7.645051705582331,0.4417076957394601,0.11603719734816978,0.1294954281941585
fcce479916d836f0,0.3018551275497418,0.5499999999999998,0.1691395791508662,52.87825765965301,0.35518699799241565,0.43269929819143593,0.23022737096864831
d6ce6ab61b2c9f05,0.21368503584823584,0.7000000000000003,0.11806677076362554,10.342089747789059,0.3106720499665403,0.14605926272744027,0.23781146281715526
49c39b4b5ba0c79d,0.16638930414073194,0.7,0.08983641906461447,6.038924796134099,0.2971214811510149,0.07850961562408165,0.31182965583626593
c3660e72655d4b48,0.13047388207104038,0.7000000000000001,0.038991003048553796,28.668172757475084,0.17271568146330585,0.2466140351751035,0.2616251586284095
59b0400dd96daea2,0.14178744563898216,0.4500000000000001,0.06838203583909584,35.68860359886352,0.13182337720276605,0.28852560430748087,0.37298236234974
460121b92c1dbd90,0.2269101123056488,0.5,0.1300487025057625,27.57755732639454,0.24742337720276597,0.28852560430748087,0.3257210816825106
0c084854f3719b7f,0.2852368651428591,0.4900000000000001,0.156097405011525,106.62300775193799,0.24272675440553199,0.5896757933325696,0.3295205329013166
d9516cfb6abd30ea,0.2377360651428591,0.4500000000000001,0.12009740501152501,107.09900332225914,0.15664675440553202,0.5896757933325696,0.2563165081056291
2c6f9fdf76df5fc3,0.32212653688093007,0.5499999999999999,0.22993977247378988,14.42484174052109,0.38137109078741915,0.21899166695721906,0.2898492428921753
166ca93a3d337ec5,0.32212653688093007,0.5499999999999999,0.22993977247378988,14.383627906976745,0.38137109078741915,0.21899166695721906,0.42189815809238407
7d018d4d9992f02e,0.12078756609107028,0.4500000000000001,0.041239497360398544,32.29603884487605,0.11879495873299134,0.2672022792590416,0.427211630859235
f8779a862fee7e73,0.12078756609107028,0.4500000000000001,0.041239497360398544,32.150561192421655,0.11879495873299134,0.2672022792590416,0.055441865673227474
8fe2cd79a6e7f346,0.22344592505246227,0.49000000000000016,0.09554866532827719,75.5429634551495,0.21366335935757308,0.47416597349165945,0.06329682737130683
04366485d06f8d2e,0.17594512505246226,0.4500000000000001,0.0595486653282772,75.88020882771714,0.1275833593575731,0.47416597349165945,0.11480697531680852
598182454b5d93b8,0.34889386274764095,0.5499999999999999,0.242788311398617,24.018657959618846,0.3875383894713361,0.30779540462326976,0.4958444001576026
dcc69eded714cc28,0.2637711960809743,0.5,0.1811216447319503,29.30948121645796,0.27193838947133614,0.30779540462326976,0.3088092374083776
a572a795ee79e18f,0.23211554578648166,0.6,0.11678191687114284,24.163932073112854,0.28805532009814855,0.2657453665193981,0.31790246005138406
7820e3df764cfd34,0.2283051748065597,0.6,0.12015465833890993,26.40234294511906,0.2896742360026767,0.2726410216818501,0.2132905500787494
8a7edab62d88093b,0.2229633356963886,0.5499999999999998,0.11870919770986688,24.457860189219332,0.27798041490073605,0.2604878291751135,0.2549468646655036
fce69a7c95fa7539,0.3141711650396268,0.6999999999999998,0.21690311547326938,3.2566354575656904,0.5581134954271693,0.047558015012427346,0.21019820568768827
1873fc357026b0fe,0.3892497691997009,0.7000000000000001,0.27175775150568815,4.832076984763432,0.5844437207227303,0.0973080237289993,0.39002773988366857
47f818f5b21c062f,0.2717406785931644,0.55,0.16503337051081862,5.461794019933555,0.37721601784519293,0.10667261053858454,0.3916205787741145
77803a6c82c6badd,0.4157043373116948,0.7000000000000003,0.29179715964012193,4.359939360707028,0.5940626366272586,0.09850124771501292,0.5304892633001714
5bcca5a2d820281b,0.3125735478938943,0.55,0.19577882370436467,4.318016866854076,0.41597383537809507,0.09850124771501292,0.3065303687707361
