class_id,broken,attack_cost,mode,alias_pair,operations
9b68664913c1ff23,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
9b68664913c1ff23,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
a3d99ab189596bbb,True,1.0,right_only,False,P3_reverse_edge
a3d99ab189596bbb,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P8_merge_internal_nodes;P4_alpha_rename
a82b4bab91a1e170,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P1_remove_edge;P3_reverse_edge
a82b4bab91a1e170,True,1.0,right_only,False,P3_reverse_edge
b309a6d42d44aa52,True,1.0,left_only,False,P8_merge_internal_nodes
b309a6d42d44aa52,True,1.0,left_only,False,P8_merge_internal_nodes
bf841b4ccf015c30,True,1.0,left_only,False,P6_delete_path
bf841b4ccf015c30,True,1.0,left_only,False,P6_delete_path
c5b07365d3344a65,True,1.0,right_only,False,P8_merge_internal_nodes
c5b07365d3344a65,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P6_delete_path;P3_reverse_edge
c86e9cec2e7bcf65,True,1.0,left_only,False,P3_reverse_edge
c86e9cec2e7bcf65,True,1.0,left_only,False,P3_reverse_edge
c9a907d44b1a3581,True,1.0,left_only,True,P1_remove_edge
c9a907d44b1a3581,True,1.0,left_only,True,P1_remove_edge
cd9363d1bc11038f,True,1.0,left_only,False,P3_reverse_edge
cd9363d1bc11038f,True,1.0,left_only,False,P3_reverse_edge
d13934fd1ca5c473,True,1.0,right_only,False,P8_merge_internal_nodes
d13934fd1ca5c473,True,3.0,right_only,False,P6_delete_path;P6_delete_path;P3_reverse_edge
df4382eb23628e71,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
df4382eb23628e71,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
e02dca6df65a31a9,True,1.0,left_only,True,P6_delete_path
e02dca6df65a31a9,True,1.0,left_only,True,P6_delete_path
e2c5c0d1c5a9c0dc,True,1.0,left_only,True,P6_delete_path
e2c5c0d1c5a9c0dc,True,1.0,left_only,True,P6_delete_path
e43c9cd92d084e77,True,1.0,left_only,True,P6_delete_path
e43c9cd92d084e77,True,1.0,left_only,True,P6_delete_path
ec0d1ffa8788818d,True,1.0,left_only,False,P2_add_edge
ec0d1ffa8788818d,True,1.0,left_only,False,P2_add_edge
ec482a507540b808,True,1.0,left_only,False,P3_reverse_edge
ec482a507540b808,True,1.0,left_only,False,P3_reverse_edge
f441c10d8bdbbbc8,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P3_reverse_edge
f441c10d8bdbbbc8,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P3_reverse_edge
fac8d4eb17dda1f4,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
fac8d4eb17dda1f4,True,1.0,right_only,False,P8_merge_internal_nodes
0103dd170352e326,True,1.0,left_only,True,P8_merge_internal_nodes
0103dd170352e326,True,1.0,left_only,True,P8_merge_internal_nodes
011a73c0e8d27973,True,4.0,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
011a73c0e8d27973,True,4.0,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
0add9d3aa4f2488c,True,1.0,left_only,False,P3_reverse_edge
0add9d3aa4f2488c,True,1.0,left_only,False,P3_reverse_edge
1712e922cba71e91,True,1.0,left_only,True,P6_delete_path
1712e922cba71e91,True,1.0,left_only,True,P6_delete_path
1836a72ed9fe6beb,True,1.0,left_only,False,P2_add_edge
1836a72ed9fe6beb,True,1.0,left_only,False,P2_add_edge
1b5fa7e9dbae8b9d,True,1.0,right_only,False,P8_merge_internal_nodes
1b5fa7e9dbae8b9d,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P4_alpha_rename
23ccc85e2b964e88,False,,left_only,False,P6_delete_path;P11_swap_branches;P8_merge_internal_nodes;P4_alpha_rename
23ccc85e2b964e88,False,,left_only,False,P6_delete_path;P11_swap_branches;P8_merge_internal_nodes;P4_alpha_rename
23fbc412bd7675d8,True,1.0,left_only,False,P6_delete_path
23fbc412bd7675d8,True,1.0,left_only,False,P6_delete_path
2727b2986dfe0643,True,2.0,right_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes
2727b2986dfe0643,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P3_reverse_edge
2af9318c183b033d,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P3_reverse_edge
2af9318c183b033d,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P3_reverse_edge
301330bfe86d9ed1,False,,left_only,False,P6_delete_path;P6_delete_path;P6_delete_path;P3_reverse_edge
301330bfe86d9ed1,False,,left_only,False,P6_delete_path;P6_delete_path;P6_delete_path;P3_reverse_edge
34b1ef0dd4a8c01b,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
34b1ef0dd4a8c01b,True,2.0,right_only,False,P6_delete_path;P3_reverse_edge
3d8dcbf41724079e,True,1.0,left_only,True,P6_delete_path
3d8dcbf41724079e,True,1.0,left_only,True,P6_delete_path
3dc0c549581091fc,True,1.0,left_only,False,P6_delete_path
3dc0c549581091fc,True,1.0,left_only,False,P6_delete_path
41168bf06f409b8b,True,1.0,right_only,False,P2_add_edge
41168bf06f409b8b,False,,left_only,False,P6_delete_path;P1_remove_edge;P8_merge_internal_nodes;P4_alpha_rename
46dda7bd0dc29c55,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P3_reverse_edge
46dda7bd0dc29c55,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P3_reverse_edge
473a8b00066c2c5c,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P1_remove_edge;P4_alpha_rename
473a8b00066c2c5c,True,1.0,right_only,False,P8_merge_internal_nodes
5733661c87c5f2ad,True,1.0,left_only,False,P3_reverse_edge
5733661c87c5f2ad,True,1.0,left_only,False,P3_reverse_edge
59ee63802bede7aa,True,1.0,left_only,False,P2_add_edge
59ee63802bede7aa,True,1.0,left_only,False,P2_add_edge
624beb9ba988f915,True,2.0,right_only,False,P8_merge_internal_nodes;P3_reverse_edge
624beb9ba988f915,True,2.0,right_only,False,P6_delete_path;P3_reverse_edge
6f20ff1183301701,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes
6f20ff1183301701,True,1.0,right_only,False,P11_swap_branches
7b2f26bf4c7c0463,True,1.0,left_only,True,P6_delete_path
7b2f26bf4c7c0463,True,1.0,left_only,True,P6_delete_path
7ca40f67ba8cbf38,True,1.0,left_only,True,P6_delete_path
7ca40f67ba8cbf38,True,1.0,left_only,True,P6_delete_path
8040a94e6a98be9d,False,,left_only,False,P6_delete_path;P1_remove_edge;P1_remove_edge;P4_alpha_rename
8040a94e6a98be9d,False,,left_only,False,P6_delete_path;P1_remove_edge;P1_remove_edge;P4_alpha_rename
84d65ed80a99fd0f,True,1.0,left_only,False,P2_add_edge
84d65ed80a99fd0f,True,1.0,left_only,False,P2_add_edge
860f4f3ec83cd5a5,True,1.0,left_only,True,P6_delete_path
860f4f3ec83cd5a5,True,1.0,left_only,True,P6_delete_path
87e7e4b6ca62adc8,True,1.0,left_only,False,P3_reverse_edge
87e7e4b6ca62adc8,True,1.0,left_only,False,P3_reverse_edge
8a20047837866b42,True,1.0,left_only,True,P6_delete_path
8a20047837866b42,True,1.0,left_only,True,P6_delete_path
8a3748b6b6cedb9e,True,1.0,left_only,False,P3_reverse_edge
8a3748b6b6cedb9e,True,1.0,left_only,False,P3_reverse_edge
905cf8becb73c0ca,True,3.0,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
905cf8becb73c0ca,True,3.0,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
95e8b5648854ca3e,True,1.0,left_only,False,P8_merge_internal_nodes
95e8b5648854ca3e,True,1.0,left_only,False,P8_merge_internal_nodes
9bda833cc44dd793,True,1.0,left_only,True,P6_delete_path
9bda833cc44dd793,True,1.0,left_only,True,P6_delete_path
ac0c534c42d9b751,True,1.0,left_only,False,P3_reverse_edge
ac0c534c42d9b751,True,1.0,left_only,False,P3_reverse_edge
b1e4c0bd33aee0c4,True,1.0,left_only,False,P3_reverse_edge
b1e4c0bd33aee0c4,True,1.0,left_only,False,P3_reverse_edge
b3ccd7ca77e3b9a2,True,1.0,left_only,True,P6_delete_path
b3ccd7ca77e3b9a2,True,1.0,left_only,True,P6_delete_path
b85b64bf65d04ed1,True,1.0,left_only,True,P1_remove_edge
b85b64bf65d04ed1,True,1.0,left_only,True,P1_remove_edge
b8b4c8577b1309ea,True,1.0,left_only,True,P1_remove_edge
b8b4c8577b1309ea,True,1.0,left_only,True,P1_remove_edge
bc8ac4eeae23f2a8,True,1.0,right_only,False,P2_add_edge
bc8ac4eeae23f2a8,True,2.0,right_only,False,P8_merge_internal_nodes;P2_add_edge
cc0167f4f01c76a4,True,1.0,left_only,False,P8_merge_internal_nodes
cc0167f4f01c76a4,True,1.0,left_only,False,P8_merge_internal_nodes
d0ba4ea43f0d14e9,True,1.0,left_only,True,P1_remove_edge
d0ba4ea43f0d14e9,True,1.0,left_only,True,P1_remove_edge
d21366378fc2c5be,True,1.0,left_only,True,P1_remove_edge
d21366378fc2c5be,True,1.0,left_only,True,P1_remove_edge
db84d349a8564c37,True,1.0,left_only,False,P1_remove_edge
db84d349a8564c37,True,1.0,left_only,False,P1_remove_edge
dd847a1528521f2f,True,1.0,left_only,False,P2_add_edge
dd847a1528521f2f,True,1.0,left_only,False,P2_add_edge
ece8869d21450983,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P4_alpha_rename
ece8869d21450983,True,1.0,right_only,False,P3_reverse_edge
f1bdf7a28d670204,True,1.0,left_only,True,P3_reverse_edge
f1bdf7a28d670204,True,1.0,left_only,True,P3_reverse_edge
f7df848e3f9397a0,True,4.0,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
f7df848e3f9397a0,True,4.0,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
01272c975344cc89,True,1.0,left_only,False,P8_merge_internal_nodes
01272c975344cc89,True,1.0,left_only,False,P8_merge_internal_nodes
042261ce81c362bf,True,1.0,left_only,True,P6_delete_path
042261ce81c362bf,True,1.0,left_only,True,P6_delete_path
05f380997678b62c,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
05f380997678b62c,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
0a0737c2240d2528,True,1.0,left_only,False,P1_remove_edge
0a0737c2240d2528,True,1.0,left_only,False,P1_remove_edge
0b43ca56373bb641,False,,left_only,False,P6_delete_path;P6_delete_path;P1_remove_edge;P3_reverse_edge
0b43ca56373bb641,False,,left_only,False,P6_delete_path;P6_delete_path;P1_remove_edge;P3_reverse_edge
0ef78785eff43530,True,1.0,left_only,False,P2_add_edge
0ef78785eff43530,True,1.0,left_only,False,P2_add_edge
1951ca3b19e3c633,True,2.0,left_only,False,P6_delete_path;P8_merge_internal_nodes
1951ca3b19e3c633,True,2.0,left_only,False,P6_delete_path;P8_merge_internal_nodes
1d35e81b82e699fb,True,1.0,left_only,False,P3_reverse_edge
1d35e81b82e699fb,True,1.0,left_only,False,P3_reverse_edge
21cf5c82538252a2,True,1.0,left_only,False,P2_add_edge
21cf5c82538252a2,True,1.0,left_only,False,P2_add_edge
25f939ae48ffd040,True,1.0,left_only,False,P8_merge_internal_nodes
25f939ae48ffd040,True,1.0,left_only,False,P8_merge_internal_nodes
265d76f34cb6ded5,True,1.0,left_only,False,P1_remove_edge
265d76f34cb6ded5,True,1.0,left_only,False,P1_remove_edge
2765ecca7fa7e93a,True,1.0,left_only,True,P6_delete_path
2765ecca7fa7e93a,True,1.0,left_only,True,P6_delete_path
31af4dd77a013d5a,True,1.0,left_only,False,P1_remove_edge
31af4dd77a013d5a,True,1.0,left_only,False,P1_remove_edge
3e3d63131fc0cc60,True,1.0,left_only,False,P8_merge_internal_nodes
3e3d63131fc0cc60,True,1.0,left_only,False,P8_merge_internal_nodes
42bc4d982877810b,True,1.0,left_only,False,P2_add_edge
42bc4d982877810b,True,1.0,left_only,False,P2_add_edge
4c97067d3a9c1d94,True,1.0,left_only,False,P2_add_edge
4c97067d3a9c1d94,True,1.0,left_only,False,P2_add_edge
53c7757417a31c28,True,2.0,left_only,False,P6_delete_path;P8_merge_internal_nodes
53c7757417a31c28,True,2.0,left_only,False,P6_delete_path;P8_merge_internal_nodes
605d17485fb9b321,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
605d17485fb9b321,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
632a42765685133e,True,1.0,left_only,False,P8_merge_internal_nodes
632a42765685133e,True,1.0,left_only,False,P8_merge_internal_nodes
6b9454dd956afa73,True,1.0,left_only,True,P1_remove_edge
6b9454dd956afa73,True,1.0,left_only,True,P1_remove_edge
6cb57e24a4d0db13,True,1.0,left_only,False,P3_reverse_edge
6cb57e24a4d0db13,True,1.0,left_only,False,P3_reverse_edge
6cf22a687dc57b64,True,2.0,left_only,False,P6_delete_path;P2_add_edge
6cf22a687dc57b64,True,2.0,left_only,False,P6_delete_path;P2_add_edge
6d1d42d12a68d0a4,True,1.0,left_only,False,P8_merge_internal_nodes
6d1d42d12a68d0a4,True,1.0,left_only,False,P8_merge_internal_nodes
6d3d220061fb0785,True,1.0,left_only,False,P3_reverse_edge
6d3d220061fb0785,True,1.0,left_only,False,P3_reverse_edge
6de29444cd567c1b,True,1.0,left_only,False,P2_add_edge
6de29444cd567c1b,True,1.0,left_only,False,P2_add_edge
6f244dea1f866eea,True,1.0,left_only,False,P2_add_edge
6f244dea1f866eea,True,1.0,left_only,False,P2_add_edge
74adf952cd769b57,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P6_delete_path;P2_add_edge
74adf952cd769b57,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P6_delete_path;P2_add_edge
88b0fb0b674d02bb,True,1.0,left_only,False,P8_merge_internal_nodes
88b0fb0b674d02bb,True,1.0,left_only,False,P8_merge_internal_nodes
8a17c60b940148e6,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
8a17c60b940148e6,True,1.0,right_only,False,P3_reverse_edge
96d238e542374d4a,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P1_remove_edge;P8_merge_internal_nodes
96d238e542374d4a,True,1.0,right_only,False,P11_swap_branches
a38354554de49a58,True,1.0,left_only,False,P3_reverse_edge
a38354554de49a58,True,1.0,left_only,False,P3_reverse_edge
a8d2f0f2221c57bf,True,1.0,left_only,False,P3_reverse_edge
a8d2f0f2221c57bf,True,1.0,left_only,False,P3_reverse_edge
ac3da2cbd641e9f9,True,1.0,left_only,False,P11_swap_branches
ac3da2cbd641e9f9,True,1.0,left_only,False,P11_swap_branches
bb420ab282160f19,True,1.0,left_only,False,P8_merge_internal_nodes
bb420ab282160f19,True,1.0,left_only,False,P8_merge_internal_nodes
bee838cbd63185f4,True,1.0,left_only,False,P1_remove_edge
bee838cbd63185f4,True,1.0,left_only,False,P1_remove_edge
c2715e1262b00dcd,True,1.0,left_only,False,P3_reverse_edge
c2715e1262b00dcd,True,1.0,left_only,False,P3_reverse_edge
d1a350561be0291c,True,1.0,left_only,False,P2_add_edge
d1a350561be0291c,True,1.0,left_only,False,P2_add_edge
d33440863b7f08af,True,1.0,left_only,False,P3_reverse_edge
d33440863b7f08af,True,1.0,left_only,False,P3_reverse_edge
d8b9f8bb14584223,True,1.0,right_only,False,P3_reverse_edge
d8b9f8bb14584223,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P11_swap_branches
db1d6204236a4c10,True,1.0,left_only,False,P6_delete_path
db1d6204236a4c10,True,1.0,left_only,False,P6_delete_path
e6834664d1d97ada,True,1.0,left_only,False,P6_delete_path
e6834664d1d97ada,True,1.0,left_only,False,P6_delete_path
e8990747b7970021,True,1.0,left_only,True,P6_delete_path
e8990747b7970021,True,1.0,left_only,True,P6_delete_path
ea39e74291255574,True,1.0,left_only,True,P6_delete_path
ea39e74291255574,True,1.0,left_only,True,P6_delete_path
f0a9fbbe6db27634,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P8_merge_internal_nodes
f0a9fbbe6db27634,True,2.0,right_only,False,P6_delete_path;P3_reverse_edge
fcae66177668920c,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P8_merge_internal_nodes
fcae66177668920c,True,1.0,right_only,False,P8_merge_internal_nodes
03a9ed233637e19f,True,1.0,left_only,True,P6_delete_path
03a9ed233637e19f,True,1.0,left_only,True,P6_delete_path
0439b626b517cc38,True,2.0,left_only,False,P6_delete_path;P3_reverse_edge
0439b626b517cc38,True,2.0,left_only,False,P6_delete_path;P3_reverse_edge
062cc9e374ee5f11,True,1.0,left_only,True,P6_delete_path
062cc9e374ee5f11,True,1.0,left_only,True,P6_delete_path
0d23013352667f2b,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P4_alpha_rename
0d23013352667f2b,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P4_alpha_rename
0fb09f591e79fac2,True,2.0,left_only,False,P6_delete_path;P3_reverse_edge
0fb09f591e79fac2,True,2.0,left_only,False,P6_delete_path;P3_reverse_edge
0fd2ecdb5b763082,True,1.0,left_only,False,P11_swap_branches
0fd2ecdb5b763082,True,1.0,left_only,False,P11_swap_branches
12c6d94ea4102d04,False,,left_only,False,P6_delete_path;P1_remove_edge;P1_remove_edge;P4_alpha_rename
12c6d94ea4102d04,False,,left_only,False,P6_delete_path;P1_remove_edge;P1_remove_edge;P4_alpha_rename
1518289c6075fd04,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes;P11_swap_branches
1518289c6075fd04,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes;P11_swap_branches
1820ec0d4926ebaf,True,1.0,left_only,False,P6_delete_path
1820ec0d4926ebaf,True,1.0,left_only,False,P6_delete_path
1f96e5c6b72bb75c,True,1.0,left_only,True,P6_delete_path
1f96e5c6b72bb75c,True,1.0,left_only,True,P6_delete_path
1fa38d2dd855592d,True,1.0,left_only,False,P2_add_edge
1fa38d2dd855592d,True,1.0,left_only,False,P2_add_edge
212441cc9d845264,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
212441cc9d845264,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
2614e4e8f9294546,True,1.0,left_only,False,P3_reverse_edge
2614e4e8f9294546,True,1.0,left_only,False,P3_reverse_edge
2e9608985596bd5e,True,1.0,left_only,True,P1_remove_edge
2e9608985596bd5e,True,1.0,left_only,True,P1_remove_edge
31d7de1ed03746f4,True,1.0,left_only,True,P6_delete_path
31d7de1ed03746f4,True,1.0,left_only,True,P6_delete_path
325798502cbfa539,True,1.0,left_only,False,P3_reverse_edge
325798502cbfa539,True,1.0,left_only,False,P3_reverse_edge
36049ef8977acd49,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
36049ef8977acd49,True,2.0,left_only,False,P8_merge_internal_nodes;P3_reverse_edge
378ddd03ce9187b0,True,1.0,left_only,False,P6_delete_path
378ddd03ce9187b0,True,1.0,left_only,False,P6_delete_path
3a519fe78fc553c6,True,1.0,left_only,True,P6_delete_path
3a519fe78fc553c6,True,1.0,left_only,True,P6_delete_path
4a8ec118a9f8007c,True,1.0,left_only,False,P3_reverse_edge
4a8ec118a9f8007c,True,1.0,left_only,False,P3_reverse_edge
4e7877e37937b0ad,False,,left_only,False,P1_remove_edge;P1_remove_edge;P8_merge_internal_nodes;P4_alpha_rename
4e7877e37937b0ad,False,,left_only,False,P1_remove_edge;P1_remove_edge;P8_merge_internal_nodes;P4_alpha_rename
59bf87696024332c,True,1.0,right_only,False,P3_reverse_edge
59bf87696024332c,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P4_alpha_rename
5ab25c0e51e03661,True,1.0,left_only,False,P8_merge_internal_nodes
5ab25c0e51e03661,True,1.0,left_only,False,P8_merge_internal_nodes
5edac9c57bac0763,True,1.0,left_only,False,P3_reverse_edge
5edac9c57bac0763,True,1.0,left_only,False,P3_reverse_edge
6073a18f1b8936c0,True,1.0,left_only,False,P6_delete_path
6073a18f1b8936c0,True,1.0,left_only,False,P6_delete_path
6800f4f0bf5fe109,True,1.0,left_only,False,P6_delete_path
6800f4f0bf5fe109,True,1.0,left_only,False,P6_delete_path
6bf94bb44d5f5b5d,True,1.0,left_only,True,P1_remove_edge
6bf94bb44d5f5b5d,True,1.0,left_only,True,P1_remove_edge
7292e93d3ee5d540,True,1.0,left_only,True,P6_delete_path
7292e93d3ee5d540,True,1.0,left_only,True,P6_delete_path
797c2dfcb3931e31,False,,left_only,False,P6_delete_path;P6_delete_path;P1_remove_edge;P4_alpha_rename
797c2dfcb3931e31,False,,left_only,False,P6_delete_path;P6_delete_path;P1_remove_edge;P4_alpha_rename
7aa72a677ad257bb,True,1.0,left_only,True,P1_remove_edge
7aa72a677ad257bb,True,1.0,left_only,True,P1_remove_edge
859f6695f663d624,True,1.0,left_only,False,P3_reverse_edge
859f6695f663d624,True,1.0,left_only,False,P3_reverse_edge
87ea7b31797ad3a1,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes
87ea7b31797ad3a1,True,1.0,right_only,False,P8_merge_internal_nodes
8d3871998c067bf1,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes
8d3871998c067bf1,False,,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes
8fd08a7868c2a752,True,1.0,right_only,False,P8_merge_internal_nodes
8fd08a7868c2a752,False,,left_only,False,P8_merge_internal_nodes;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
a5f828f65bc731b5,True,1.0,left_only,False,P3_reverse_edge
a5f828f65bc731b5,True,1.0,left_only,False,P3_reverse_edge
ab334b6c8a7965f9,True,4.0,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
ab334b6c8a7965f9,True,4.0,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P2_add_edge
ac908d04fc29eae9,True,1.0,left_only,False,P6_delete_path
ac908d04fc29eae9,True,1.0,left_only,False,P6_delete_path
afaa9493782b9614,True,1.0,right_only,False,P3_reverse_edge
afaa9493782b9614,True,1.0,right_only,False,P3_reverse_edge
b4715e061e7a47b6,False,,left_only,False,P6_delete_path;P1_remove_edge;P1_remove_edge;P4_alpha_rename
b4715e061e7a47b6,False,,left_only,False,P6_delete_path;P1_remove_edge;P1_remove_edge;P4_alpha_rename
b4f8130d00b42e2e,True,1.0,left_only,False,P6_delete_path
b4f8130d00b42e2e,True,1.0,left_only,False,P6_delete_path
c15e92f8bff61cf6,True,1.0,left_only,False,P8_merge_internal_nodes
c15e92f8bff61cf6,True,1.0,left_only,False,P8_merge_internal_nodes
c45b5822285eecd9,True,2.0,left_only,False,P6_delete_path;P2_add_edge
c45b5822285eecd9,True,2.0,left_only,False,P6_delete_path;P2_add_edge
c8a69e5bafc543c9,True,1.0,left_only,True,P6_delete_path
c8a69e5bafc543c9,True,1.0,left_only,True,P6_delete_path
cca1730165b44d1d,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
cca1730165b44d1d,False,,left_only,False,P6_delete_path;P6_delete_path;P8_merge_internal_nodes;P4_alpha_rename
d4a1b5eb9f9cdc43,True,1.0,left_only,False,P1_remove_edge
d4a1b5eb9f9cdc43,True,1.0,left_only,False,P1_remove_edge
d6790396798fc6ad,True,1.0,left_only,True,P6_delete_path
d6790396798fc6ad,True,1.0,left_only,True,P6_delete_path
e66c154964a6d9ce,True,1.0,left_only,False,P6_delete_path
e66c154964a6d9ce,True,1.0,left_only,False,P6_delete_path
ea3eacec6cbe1858,True,2.0,right_only,False,P8_merge_internal_nodes;P2_add_edge
ea3eacec6cbe1858,True,2.0,right_only,False,P8_merge_internal_nodes;P2_add_edge
eb6a66102227e797,True,1.0,left_only,True,P1_remove_edge
eb6a66102227e797,True,1.0,left_only,True,P1_remove_edge
eb9d64c31077274c,True,1.0,left_only,True,P6_delete_path
eb9d64c31077274c,True,1.0,left_only,True,P6_delete_path
f34794341f27b3e9,True,1.0,left_only,False,P6_delete_path
f34794341f27b3e9,True,1.0,left_only,False,P6_delete_path
f3de0a5c7dde8aeb,True,1.0,right_only,False,P3_reverse_edge
f3de0a5c7dde8aeb,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P8_merge_internal_nodes;P4_alpha_rename
f51293571badeeeb,True,1.0,left_only,False,P1_remove_edge
f51293571badeeeb,True,1.0,left_only,False,P1_remove_edge
01bb8b45b86edcb8,True,2.0,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes
01bb8b45b86edcb8,True,2.0,left_only,False,P8_merge_internal_nodes;P8_merge_internal_nodes
0245ca31d3917f7d,True,1.0,left_only,False,P8_merge_internal_nodes
0245ca31d3917f7d,True,1.0,left_only,False,P8_merge_internal_nodes
095c594b144786fb,True,2.0,left_only,False,P6_delete_path;P2_add_edge
095c594b144786fb,True,2.0,left_only,False,P6_delete_path;P2_add_edge
0c3d1c6eccb6d4b6,True,1.0,left_only,True,P6_delete_path
0c3d1c6eccb6d4b6,True,1.0,left_only,True,P6_delete_path
118ac77e1bba5ff7,True,1.0,left_only,False,P3_reverse_edge
118ac77e1bba5ff7,True,1.0,left_only,False,P3_reverse_edge
156624c2724a46a2,True,1.0,left_only,False,P3_reverse_edge
156624c2724a46a2,True,1.0,left_only,False,P3_reverse_edge
161deb7acc8aa86c,True,1.0,left_only,False,P3_reverse_edge
161deb7acc8aa86c,True,1.0,left_only,False,P3_reverse_edge
2498ccc85ad0dc09,True,1.0,left_only,False,P6_delete_path
2498ccc85ad0dc09,True,1.0,left_only,False,P6_delete_path
26dad0609a684bef,False,,left_only,False,P6_delete_path;P6_delete_path;P1_remove_edge;P3_reverse_edge
26dad0609a684bef,True,1.0,right_only,False,P3_reverse_edge
2aa88dca21a9ad03,True,1.0,left_only,False,P6_delete_path
2aa88dca21a9ad03,True,1.0,left_only,False,P6_delete_path
31a26ad598e52512,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P8_merge_internal_nodes
31a26ad598e52512,False,,left_only,False,P6_delete_path;P8_merge_internal_nodes;P1_remove_edge;P8_merge_internal_nodes
3e865ee6ce069a31,True,1.0,right_only,False,P2_add_edge
3e865ee6ce069a31,False,,left_only,False,P6_delete_path;P6_delete_path;P1_remove_edge;P11_swap_branches
3f08cab84d524bfa,True,1.0,right_only,False,P8_merge_internal_nodes
3f08cab84d524bfa,True,1.0,right_only,False,P3_reverse_edge
3fbc05489f0032cb,True,1.0,right_only,False,P2_add_edge
