cell_id,split,seed,experiment,policy,delay,t_irrev,R,adversarial_strength,camouflage_cost,audit_p,audit_C,audit_kappa,catastrophe_frequency,catastrophe_severity,mutation_rate,migration_cost,migration_speed,diversity_floor,channel_reliability,scavenger_enabled,future_shock,permanence,collapse,capture,dove_extinct,hawk_extinct,mutant_extinct,scavenger_extinct,resource_hhi,mean_welfare_final,min_zone_welfare,geometric_welfare,recovery_time,adversarial_share,dove_share,mutation_survival,diversity,false_positive_punishment,false_negative_aid_to_hawk,scavenger_exploitation,signal_truth_corr,mutual_information,audit_cost_share,collapse_step,population_final
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9101,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03644006461335068,0.940733164083062,0.02282677130319534,0.1897752427797289,0.0,0.0,0.014107876881244336,0.8804868561575747,0.0,0.0,140,2551.2016495542102
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9102,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03625869247523256,0.9350875825102144,0.028653725014163432,0.20478756451824065,0.0,0.0,0.014104176248783578,0.8835246153413179,0.0,0.0,140,2566.604503030975
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9103,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03486604606916153,0.9427492614676919,0.022384692462753795,0.18508901810330783,0.0,0.0,0.013683900875275339,0.8767039475905074,0.0,0.0,140,2545.745828814214
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9104,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03742380266807732,0.9368424273242707,0.02573377000726172,0.19957017266435548,0.0,0.0,0.014517822646445582,0.8912764173761593,0.0,0.0,140,2561.7968721311418
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9105,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.044951005938659,0.9343994584265995,0.02064953563435223,0.20325691980371005,0.0,0.0,0.017457446643449004,0.9172128483840811,0.0,0.0,140,2568.4946393701216
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9106,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0420099663849021,0.9364667372014694,0.021523296413238194,0.19854787258605996,0.0,0.0,0.01639902304842961,0.9102430657194633,0.0,0.0,140,2562.8246094156066
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9107,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.041015957384456514,0.9394583590128441,0.019525683602307966,0.19147722099505105,0.0,0.0,0.0160583792417375,0.9085390860622456,0.0,0.0,140,2554.663521777497
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9108,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.030637516370923025,0.9455136893769944,0.023848794251688628,0.17878195500374927,0.0,0.0,0.011841219790164632,0.8505288479921097,0.0,0.0,140,2538.3027522112675
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9109,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03395727931258054,0.9440966126077657,0.02194610807926048,0.18140374979405605,0.0,0.0,0.01305414553875746,0.8720955984989582,0.0,0.0,140,2542.1127117168885
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9110,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03771778931585811,0.9364377115742885,0.025844499109463345,0.20065763906978554,0.0,0.0,0.01479875417093153,0.8928222399237503,0.0,0.0,140,2562.9040461904438
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9111,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04488106067350861,0.9330516842105316,0.02206725511557099,0.2066867749517768,0.0,0.0,0.017454793504019094,0.915982540992752,0.0,0.0,140,2572.204777733981
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9112,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.036553615721487756,0.9418334569093864,0.021612927368733447,0.18680767895704456,0.0,0.0,0.014237048580610853,0.8900346523610241,0.0,0.0,140,2548.221219359339
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9113,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03197570492162352,0.9466410987549075,0.021383196323074418,0.17520560637532168,0.0,0.0,0.012293948902209962,0.868541395008765,0.0,0.0,140,2535.2797413462304
A_035_local_global_d6_a0.85_s0.00_v0.00,heldout,9114,A,local_global,6,8,1.3333333333333333,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03836727240632103,0.9400315936264253,0.021601133966861863,0.19066915039778162,0.0,0.0,0.014903782962976855,0.8908542812791236,0.0,0.0,140,2553.1056788638484
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8100,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.016013537091556236,0.9564390908005942,0.027547372107451094,0.14806231342155152,0.0,0.0,0.0025111496261258272,0.4213992832382419,0.0,0.0,140,2509.3077260049113
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8101,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013928352165759722,0.9508135637400631,0.03525808409378095,0.1616722474535132,0.0,0.0,0.0022407914083241547,0.38910486081343415,0.0,0.0,140,2524.1541470638613
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8102,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013220091826552215,0.9576571539493666,0.029122754223682268,0.1445015899403153,0.0,0.0,0.0021570639642136936,0.3548088760330365,0.0,0.0,140,2506.1160876849
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8103,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.014405234252456557,0.9521330593845614,0.0334617063625853,0.15865840170906945,0.0,0.0,0.002264976795504836,0.3957040725514129,0.0,0.0,140,2520.656095641041
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8104,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013931096626046646,0.953708749777504,0.03236015359605199,0.15488503296350645,0.0,0.0,0.002191668646371764,0.35258970564561054,0.0,0.0,140,2516.491539538623
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8105,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013319119592378009,0.9516298886033014,0.035050991803924084,0.15938113931496026,0.0,0.0,0.002158454939327189,0.35687524669940934,0.0,0.0,140,2521.9888832217184
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8106,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012196932496454338,0.9567536119103043,0.031049455592842667,0.1452656171041941,0.0,0.0,0.0019372892618403487,0.3616435410973307,0.0,0.0,140,2508.4828216191186
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8107,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.016313218516666346,0.9561376947392456,0.027549086743689586,0.14982522935653256,0.0,0.0,0.0026410783409919207,0.4381468517431855,0.0,0.0,140,2510.0987161201324
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8108,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013067768768233264,0.9571403910730878,0.029791840158280156,0.14550808398449888,0.0,0.0,0.00200361435570306,0.3637487853118203,0.0,0.0,140,2507.4691470373623
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,train,8109,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015300023794372113,0.9536919470112225,0.03100802919400807,0.15529957178092538,0.0,0.0,0.002411747228898666,0.3997119068030708,0.0,0.0,140,2516.5358767266644
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9100,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013083546843718334,0.9522567790813607,0.0346596740745242,0.15766155767746798,0.0,0.0,0.0020637614931817948,0.3417133870536717,0.0,0.0,140,2520.3286053939364
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9101,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012714143630860613,0.9559909627024388,0.03129489366630234,0.1480632663625995,0.0,0.0,0.0020236429105146636,0.3183308728725865,0.0,0.0,140,2510.4839832529533
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9102,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012851280329031007,0.9479526108970109,0.039196108773563144,0.16783293432359725,0.0,0.0,0.002066299944081038,0.3340518546340965,0.0,0.0,140,2531.772129123654
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9103,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012827966192237222,0.9568809184125362,0.030291115394827938,0.14628717865583876,0.0,0.0,0.0020585197620422587,0.3143863953373154,0.0,0.0,140,2508.1490850299733
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9104,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01383094700932653,0.9508737970030604,0.035295255987216924,0.16071795249062368,0.0,0.0,0.0021726342566919703,0.4010885747802297,0.0,0.0,140,2523.9942540885104
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9105,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01648823397075761,0.9532534004235487,0.030258365605296482,0.15692426804165413,0.0,0.0,0.0025436946034159864,0.4031391751107536,0.0,0.0,140,2517.6936152891567
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9106,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.014983586036309223,0.9538778494273168,0.031138564535976628,0.1535804981958984,0.0,0.0,0.00238401967722458,0.3919209561175911,0.0,0.0,140,2516.0454259839908
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9107,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.014139908658993618,0.9578075702783145,0.028052521062292803,0.1445659478083874,0.0,0.0,0.002285016388991604,0.42991547052135703,0.0,0.0,140,2505.722521384607
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9108,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.011247227781475152,0.957827853194167,0.03092491902395874,0.14265975167539882,0.0,0.0,0.0017827208702450286,0.30934627026074407,0.0,0.0,140,2505.669460326838
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9109,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012342340382213329,0.9584184545626273,0.029239205054760048,0.1414896266974658,0.0,0.0,0.001942344915960102,0.3329588045640939,0.0,0.0,140,2504.1254042779024
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9110,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013595104718515053,0.9506119856192212,0.03579290966186769,0.1619014893850724,0.0,0.0,0.002174575001755501,0.3401799452197168,0.0,0.0,140,2524.6893962058643
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9111,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01572060302360005,0.9518240963193371,0.03245530065666633,0.15976143026557088,0.0,0.0,0.002511146453070908,0.41065330208372813,0.0,0.0,140,2521.4743031614194
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9112,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01300469614314089,0.9573777216244979,0.029617582231962414,0.14497447930084825,0.0,0.0,0.002070023902386112,0.38109331287153075,0.0,0.0,140,2506.847554303514
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9113,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01248253797553618,0.959624233030859,0.027893228993205066,0.13858417428435418,0.0,0.0,0.0019160657395089027,0.30724982024096564,0.0,0.0,140,2500.978942996183
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,heldout,9114,A,feature_proxy,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01429749564232556,0.9559384641648789,0.029764040192397215,0.14892432662131996,0.0,0.0,0.0022372655758899672,0.34082837077191064,0.0,0.0,140,2510.621854823801
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8100,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01603428198600862,0.9565185521049153,0.02744716590867765,0.1468882148115229,0.0,0.0,0.0025234645698264907,0.44434263664388085,0.0,0.0,140,2509.0992691334654
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8101,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013977161643256724,0.9508128457047924,0.035209992651554625,0.1608025796078011,0.0,0.0,0.0023372051550626938,0.4519637731727749,0.0,0.0,140,2524.1560532557205
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8102,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013173356266842058,0.9577685383256387,0.0290581054071203,0.14292287833086417,0.0,0.0,0.0022369033132840126,0.4129664234363442,0.0,0.0,140,2505.8246371244336
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8103,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.014461935700051002,0.9522165448922517,0.0333215194073005,0.1578346446237807,0.0,0.0,0.002328878767241304,0.42141966675890674,0.0,0.0,140,2520.4350973240234
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8104,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013927355992460718,0.9537574726437223,0.032315171363419506,0.1534761261356151,0.0,0.0,0.0022438140010893775,0.37964943052135464,0.0,0.0,140,2516.362984131051
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8105,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013462284541970385,0.9515112991119142,0.03502641634571895,0.1588521105139946,0.0,0.0,0.0022005676458534454,0.37939765747968274,0.0,0.0,140,2522.30320568875
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8106,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012290660100865736,0.9567109419192805,0.030998397979455125,0.14480173158800352,0.0,0.0,0.0019919915846539253,0.40727606986288506,0.0,0.0,140,2508.5947017438166
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8107,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.016521519291306287,0.95603692259721,0.027441558111085368,0.14936724732722684,0.0,0.0,0.0027741332266179113,0.523677579685231,0.0,0.0,140,2510.3632958851667
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8108,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013487270777522792,0.9568778376510529,0.029634891571025532,0.14525293807472858,0.0,0.0,0.002175660106444185,0.4797900140078222,0.0,0.0,140,2508.157160260469
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,train,8109,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015445944947356618,0.9535855454907506,0.030968509561495376,0.15445120021862366,0.0,0.0,0.0024923641771790743,0.4605340202933567,0.0,0.0,140,2516.816672974963
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9100,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01322965446476472,0.9521783147885975,0.034592030746241086,0.15735155228865189,0.0,0.0,0.0021436194691343826,0.4149570793285577,0.0,0.0,140,2520.536293175187
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9101,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.012878181237668365,0.9559082767605667,0.03121354200136667,0.1468796184042416,0.0,0.0,0.002105681050040673,0.37814766566109287,0.0,0.0,140,2510.701139791668
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9102,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013309826560521753,0.9476570763972055,0.03903309704187785,0.16781867186715813,0.0,0.0,0.0021899894177696763,0.4056981362205264,0.0,0.0,140,2532.5616826746564
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9103,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01301236517748338,0.9568021036660362,0.030185531156081708,0.1457517946341986,0.0,0.0,0.0021368811461327125,0.4005130087503563,0.0,0.0,140,2508.3556890221294
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9104,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013974525252650284,0.9507446805812355,0.03528079416571796,0.1600934824250199,0.0,0.0,0.0023292138722349424,0.5258616664631254,0.0,0.0,140,2524.337026563025
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9105,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01658445850925446,0.9532402007962303,0.03017534069411817,0.15548089919085686,0.0,0.0,0.0025750303988255965,0.43003225471235595,0.0,0.0,140,2517.728478083861
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9106,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.014787868371495674,0.9541208238936149,0.03109130773449202,0.15145907537159112,0.0,0.0,0.002421921572622406,0.4390038549164713,0.0,0.0,140,2515.4046949788067
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9107,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.014211518509674455,0.9578108998832862,0.027977581606640253,0.14340034573576718,0.0,0.0,0.002333255339411783,0.4411976088010808,0.0,0.0,140,2505.7138108278928
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,heldout,9108,A,scalar_welfare,10,8,0.8,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.011256819428528877,0.9578607476437571,0.030882432927314886,0.1419075399061616,0.0,0.0,0.0018082818588580725,0.35562697994589665,0.0,0.0,140,2505.583411683593
