class_id,label,class_size,valid_pair_count,broken,attack_cost,auc_gns,persistence_k1,persistence_k2,persistence_k3,persistence_k4,operator_diversity,depth_max,dag_diversity,representative
d02eaeb87d9b35d8,representation_only,144,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,91,"Ancestor(N6, N0) || Effect(N6 -> N0) || Reachable(N6, N0)"
c35e11d293d91169,representation_only,142,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,103,"Ancestor(N1, N7) || Effect(N1 -> N7) || Reachable(N1, N7)"
53fa109b722d8860,representation_only,141,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,57,"Ancestor(N3, N1) || Effect(N3 -> N1) || Reachable(N3, N1)"
adb6b0bcabeab64f,representation_only,138,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,77,"Blocked(N2, N0 | N1, N3) || Independent(N2, N0 | N1, N3)"
df3aa1cdf382f132,representation_only,138,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,91,"Ancestor(N7, N3) || Effect(N7 -> N3) || Reachable(N7, N3)"
df9dfb656b51ec72,representation_only,138,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,138,"P(N2 | do(N0), N1, N3)"
ec0d746a50f71661,representation_only,136,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,92,"Ancestor(N1, N6) || Effect(N1 -> N6) || Reachable(N1, N6)"
05105ed5b9c8b7e1,representation_only,133,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,133,P(N2 | do(N7))
2944e7104a653621,representation_only,133,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,84,"Ancestor(N5, N7) || Effect(N5 -> N7) || Reachable(N5, N7)"
543eed61464807ec,representation_only,133,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,64,"Ancestor(N1, N2) || Effect(N1 -> N2) || Reachable(N1, N2)"
0f2f893b845d1cf6,representation_only,132,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,55,"Ancestor(N3, N2) || Effect(N3 -> N2) || Reachable(N3, N2)"
36eaf3ea3917a058,representation_only,132,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,132,"P(N0 | do(N5), do(N4))"
aacf1b660b608287,representation_only,131,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,72,"Blocked(N0, N2 | N1, N3) || Independent(N0, N2 | N1, N3)"
08ec7aa12f5a9d83,representation_only,129,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,129,P(N3 | do(N7))
4888e4fe0cd53d6a,representation_only,129,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,129,"P(N3 | do(N0), N1, N2)"
ab7b4b08ede83c0d,representation_only,129,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,84,"Ancestor(N3, N7) || Effect(N3 -> N7) || Reachable(N3, N7)"
d92e8806b74ccd4a,representation_only,129,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,129,"P(N1 | do(N0), N2, N3)"
2560fba0bc93a1cf,representation_only,128,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,56,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)"
3593af66f00142f2,representation_only,128,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,128,P(N7 | do(N3))
39b2afd93581c5bb,representation_only,128,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,128,P(N0 | do(N6))
5065ce10f5436114,representation_only,128,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,128,P(N1 | do(N6))
43218941d64aa8e0,representation_only,127,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,127,"P(N2 | do(N1), N0, N3)"
6f0b9874b0d45a86,representation_only,127,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,127,P(N4 | do(N6))
b31d9ae6ec21ffb7,representation_only,127,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,127,P(N6 | do(N7))
07d6ec22de700779,representation_only,126,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,61,"Ancestor(N2, N1) || Effect(N2 -> N1) || Reachable(N2, N1)"
11d905138b1b186a,representation_only,126,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,55,"Ancestor(N3, N1) || Effect(N3 -> N1) || Reachable(N3, N1)"
078a85e3ddc78640,representation_only,125,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,125,P(N0 | do(N7))
62d60895b47b258a,representation_only,125,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,125,"P(N2 | do(N4), do(N1))"
3fbe1f86d8fcf3bd,representation_only,124,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,59,"Ancestor(N0, N3) || Effect(N0 -> N3) || Reachable(N0, N3)"
6b923a0c168e488b,representation_only,124,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,124,P(N6 | do(N2))
857d7973568d6d75,representation_only,124,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,124,P(N6 | do(N4))
c07918bfa1fe894e,representation_only,124,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,90,"Ancestor(N7, N5) || Effect(N7 -> N5) || Reachable(N7, N5)"
887571efd2a5c81a,representation_only,123,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,85,"Ancestor(N0, N6) || Effect(N0 -> N6) || Reachable(N0, N6)"
0f84d4e97b6e5aa6,representation_only,122,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,53,"Ancestor(N0, N1) || Effect(N0 -> N1) || Reachable(N0, N1)"
395f5e12314263ad,representation_only,122,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,122,"P(N3 | do(N1), do(N4))"
bd08b5afd4100cdf,representation_only,122,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,122,"P(N1 | do(N0), do(N4))"
c042fcbeb35388e1,representation_only,122,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,122,"P(N2 | do(N1), do(N4))"
c27db25ce54c22b5,representation_only,122,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,58,"Ancestor(N3, N0) || Effect(N3 -> N0) || Reachable(N3, N0)"
faf5a5055675342a,representation_only,122,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,122,P(N6 | do(N5))
1a685eb760c42f2d,representation_only,121,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,121,P(N7 | do(N6))
e0fb9578095c1a71,representation_only,121,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,121,"P(N4 | do(N3), do(N5))"
f30de8f6ccdf2d3a,representation_only,121,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,121,P(N5 | do(N6))
4857789f48d884fb,representation_only,120,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,120,P(N7 | do(N4))
54a68425ad800fb7,representation_only,120,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,120,"P(N0 | do(N2), N1, N3)"
5791b0acad463990,representation_only,120,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,120,P(N2 | do(N6))
6b4b9a5e058e86d9,representation_only,120,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,120,"P(N3 | do(N0), do(N4))"
6f278f0d08806579,representation_only,120,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,120,"P(N0 | do(N1), N2, N3)"
091bf0ad75d65bb4,representation_only,119,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,119,"P(N3 | do(N4), do(N1))"
7fca0b221d4df82d,representation_only,119,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,119,P(N4 | do(N7))
8e2c0fa415ccba4f,representation_only,119,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,49,"Ancestor(N2, N1) || Effect(N2 -> N1) || Reachable(N2, N1)"
cf63e254acd519cb,representation_only,119,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,49,"Ancestor(N0, N2) || Effect(N0 -> N2) || Reachable(N0, N2)"
de1ec6ec4fd282ed,representation_only,119,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,119,P(N5 | do(N7))
f289674768fa65af,representation_only,119,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,119,"P(N1 | do(N4), do(N3))"
050088987e60dfbf,representation_only,118,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,61,"Ancestor(N4, N1) || Effect(N4 -> N1) || Reachable(N4, N1)"
4b7081483f0f9d80,representation_only,118,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,65,"Blocked(N2, N3 | N0, N1) || Independent(N2, N3 | N0, N1)"
777bb1fe4c10213d,representation_only,118,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,118,P(N1 | do(N7))
9428d6484a633ced,representation_only,118,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,118,"P(N5 | do(N2), do(N0))"
d2acdf0d788ab530,representation_only,118,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,118,"P(N1 | do(N2), do(N4))"
f8dc1b8fb8226cee,representation_only,118,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,118,P(N7 | do(N2))
018a76962705dd37,representation_only,117,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,57,"Ancestor(N2, N0) || Effect(N2 -> N0) || Reachable(N2, N0)"
4a681fe4b0cd497d,representation_only,117,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,117,P(N7 | do(N1))
82627b49adb24fc2,representation_only,117,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,117,"P(N2 | do(N3), N0, N1)"
9c379f16497a1fcc,representation_only,117,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,117,"P(N2 | do(N5), N4)"
02a6d1331db9e5b5,representation_only,116,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,116,"P(N4 | do(N5), do(N0))"
32630ef4656ab47c,representation_only,116,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,67,"Blocked(N1, N2 | N0, N3) || Independent(N1, N2 | N0, N3)"
61f651ba26bb7ae3,representation_only,116,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,116,"P(N0 | do(N2), do(N4))"
750aca7124f3c40b,representation_only,116,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,116,"P(N4 | do(N0), do(N5))"
7787642c9b00671b,representation_only,116,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,116,P(N6 | do(N3))
7a209e4be61a0a4a,representation_only,116,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,116,P(N3 | do(N6))
9a548e3bd9206aad,representation_only,116,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,56,"Ancestor(N1, N3) || Effect(N1 -> N3) || Reachable(N1, N3)"
e2e01f33e86bf520,representation_only,116,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,116,"P(N5 | do(N1), do(N3))"
19749d53077fd0a7,representation_only,115,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,115,P(N7 | do(N0))
3cb8e25f1e9211c6,representation_only,115,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,115,"P(N3 | do(N0), do(N5))"
76fe4b465499b07c,representation_only,115,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,115,"P(N2 | do(N4), do(N5))"
ad41e02cbafaaaaf,representation_only,115,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,64,"Blocked(N3, N2 | N0, N1) || Independent(N3, N2 | N0, N1)"
b9d4e7d447578b52,representation_only,115,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,115,"P(N1 | do(N0), do(N5))"
c7daf17b48a916d5,representation_only,115,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,58,"Ancestor(N1, N0) || Effect(N1 -> N0) || Reachable(N1, N0)"
2c1342e255ddaa7c,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,114,"P(N0 | do(N3), do(N5))"
41fcef1e2c990c20,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,114,"P(N5 | do(N1), do(N4))"
5d1ca8b7c39d1c88,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,114,"P(N1 | do(N4), do(N0))"
96b2b6066caa702b,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,114,"P(N4 | do(N1), do(N3))"
e43eb3a316b33037,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,114,"P(N4 | do(N2), do(N3))"
f130aa9acbd20355,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,114,"P(N3 | do(N1), N0, N2)"
f5abbb8868a4e852,representation_only,114,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,114,"P(N3 | do(N5), do(N0))"
74d0103e838aa36d,representation_only,113,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,113,"P(N1 | do(N2), N0, N3)"
77b6a1021cf1a462,representation_only,113,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,58,"Ancestor(N3, N1) || Effect(N3 -> N1) || Reachable(N3, N1)"
a36666a1fdfbd6fe,representation_only,113,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,113,"P(N0 | do(N3), N1, N2)"
c956020212186038,representation_only,113,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,113,"P(N0 | do(N4), do(N5))"
de87665367a2b6c2,representation_only,113,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,113,"P(N1 | do(N5), do(N3))"
022ea0865d780b69,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N5 | do(N0), do(N2))"
20d77ec6974b1f6e,representation_only,112,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,63,"Blocked(N0, N3 | N1, N2) || Independent(N0, N3 | N1, N2)"
4e222580e0f7a6b8,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N1 | do(N5), do(N2))"
939f964afacaca90,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,112,"P(N1 | do(N3), N0, N2)"
970d2a69e69e0222,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N5 | do(N0), do(N3))"
a8faccc412d618f4,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N3 | do(N4), do(N2))"
c7991651448fa26d,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N3 | do(N2), do(N4))"
c901173368173056,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N3 | do(N4), do(N0))"
e4f4f85261586267,representation_only,112,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,112,"P(N4 | do(N5), do(N1))"
f5e02243fe17432c,representation_only,112,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,63,"Blocked(N3, N0 | N1, N2) || Independent(N3, N0 | N1, N2)"
17e289b3c332294d,representation_only,111,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,60,"Ancestor(N0, N1) || Effect(N0 -> N1) || Reachable(N0, N1)"
30cf8098b2047150,representation_only,111,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,62,"Blocked(N2, N1 | N0, N3) || Independent(N2, N1 | N0, N3)"
4435072886c94aa8,representation_only,111,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,111,"P(N1 | do(N5), do(N0))"
78a056287cab4d7a,representation_only,111,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,111,"P(N2 | do(N4), do(N3))"
7dfa1dffc285acf1,representation_only,111,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,111,"P(N0 | do(N5), do(N1))"
9ba73e6751977abb,representation_only,111,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,111,"P(N5 | do(N4), do(N0))"
fc0ef0d63ac6a111,representation_only,111,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,111,"P(N0 | do(N1), do(N4))"
1d0cdf54c289290f,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N2 | do(N3), do(N5))"
63c9bcc3f1570df4,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N5 | do(N3), do(N4))"
775d6f86f21aa07e,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N0 | do(N1), do(N5))"
91e598a8ba5ae552,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N0 | do(N4), do(N1))"
9a34b24908a2e282,representation_only,110,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,58,"Ancestor(N1, N4) || Effect(N1 -> N4) || Reachable(N1, N4)"
ab9c0e0c3c7a7e6f,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N5 | do(N2), do(N3))"
b6fb5ff3f4269208,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N4 | do(N2), do(N0))"
b70200eecba73fae,representation_only,110,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,110,"P(N3 | do(N4), do(N5))"
20ce0fa312bc7124,representation_only,109,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,109,"P(N0 | do(N2), do(N5))"
25218f5687d29274,representation_only,109,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,109,"P(N2 | do(N5), do(N0))"
50abdfca27d73898,representation_only,109,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,109,"P(N4 | do(N1), do(N0))"
693848cfd627416c,representation_only,109,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,62,"Blocked(N1, N0 | N2, N3) || Independent(N1, N0 | N2, N3)"
cb6f9f05f1dba6c8,representation_only,109,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,109,"P(N5 | do(N0), N4)"
e4734377bddbb032,representation_only,109,2,False,,1.0,1.0,1.0,1.0,1.0,1,6,109,"P(N3 | do(N2), N0, N1)"
efe94d049572c238,representation_only,109,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,109,"P(N3 | do(N0), N5)"
03b5f399baaf191a,representation_only,108,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,108,"P(N4 | do(N5), do(N2))"
790deb8b1a58a82f,representation_only,108,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,108,"P(N5 | do(N2), do(N4))"
bba6391b04c1fff7,representation_only,108,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,108,"P(N2 | do(N1), do(N5))"
ce568b41e555c521,representation_only,108,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,108,"P(N4 | do(N1), N0)"
d8730d74142d945a,representation_only,108,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,45,"Ancestor(N2, N0) || Effect(N2 -> N0) || Reachable(N2, N0)"
d91455e75ff999b6,representation_only,108,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,108,"P(N1 | do(N4), do(N2))"
efa738fc4a4ac5cc,representation_only,108,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,63,"Blocked(N1, N3 | N0, N2) || Independent(N1, N3 | N0, N2)"
16c537f56d998e2f,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,107,"P(N5 | do(N2), do(N1))"
2bd93f4db6bf4ab6,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,107,"P(N2 | do(N4), N3)"
35c37b63941c7713,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,107,"P(N5 | do(N0), do(N1))"
3b0fd7ab34ba241e,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,107,"P(N4 | do(N5), N0)"
3cb21b3cf01fbff1,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,107,"P(N1 | do(N3), do(N5))"
9625036aa1b90fb6,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,107,"P(N4 | do(N1), do(N2))"
aca0c0f8f9952ee3,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,107,"P(N3 | do(N5), do(N1))"
f17ab7314f600b11,representation_only,107,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,107,P(N6 | do(N1))
01c8968fd0f30e16,representation_only,106,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,106,"P(N0 | do(N3), do(N4))"
2484caa5d255d994,representation_only,106,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,53,"Ancestor(N0, N3) || Effect(N0 -> N3) || Reachable(N0, N3)"
3f7e891e8ef49e9d,representation_only,106,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,106,"P(N2 | do(N5), N0)"
64d06954828e13e9,representation_only,106,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,43,"Ancestor(N2, N1) || Effect(N2 -> N1) || Reachable(N2, N1)"
7461cd33e630797b,representation_only,106,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,106,"P(N2 | do(N0), do(N4))"
95924e6eb5919609,representation_only,106,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,106,"P(N4 | do(N0), do(N3))"
a83354d3cedbe160,representation_only,106,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,106,"P(N5 | do(N3), N0)"
1ae4c786afa69918,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,105,"P(N3 | do(N1), do(N5))"
55596538d4de2784,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,105,"P(N2 | do(N4), N5)"
60d47367517a5a62,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,105,"P(N0 | do(N4), do(N2))"
695a9df52153f354,representation_only,105,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,56,"Ancestor(N0, N2) || Effect(N0 -> N2) || Reachable(N0, N2)"
9d8a4262ca9cfd4f,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,105,"P(N1 | do(N4), N0)"
aec33b85993bec38,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,105,"P(N4 | do(N3), do(N2))"
b2e7b5049005c23e,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,105,"P(N4 | do(N0), N5)"
f91c1bf89522a3a0,representation_only,105,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,105,"P(N5 | do(N0), N1)"
3248f0ab5394b3f7,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,104,P(N7 | do(N5))
3a09fe2b6793a89f,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,104,"P(N2 | do(N0), N4)"
78fc0fa6fe1b7e3d,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,104,"P(N0 | do(N4), do(N3))"
79edc1dfe73c6f19,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,104,"P(N2 | do(N5), do(N4))"
df2643b3b6ff4c31,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,104,"P(N5 | do(N4), do(N3))"
e7999c0055fa2dd5,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,104,"P(N1 | do(N0), N4)"
e9045f0f6ec24613,representation_only,104,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,104,"P(N5 | do(N4), N1)"
267e1d05ab9d988c,representation_only,103,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,103,"P(N1 | do(N3), do(N4))"
d34ee4c2c0f1cec7,representation_only,103,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,103,"P(N0 | do(N5), do(N3))"
32a33cca94733276,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,102,"P(N0 | do(N4), N3)"
4b5cddf390319edb,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,102,"P(N5 | do(N3), do(N1))"
50822c6173307e9a,representation_only,102,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,56,"Blocked(N3, N1 | N0, N2) || Independent(N3, N1 | N0, N2)"
66e9fe0ad7ab9685,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,102,"P(N1 | do(N0), N5)"
7585f89f592aab2b,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,102,"P(N2 | do(N0), do(N5))"
915e5ea2e7f67f0e,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,102,"P(N4 | do(N0), do(N2))"
b68c5f1fb75de82f,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,102,"P(N4 | do(N3), do(N1))"
c1187f49d8677fa0,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,102,"P(N1 | do(N5), do(N4))"
f233f66a9c4585a5,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,102,"P(N1 | do(N4), N2)"
f84de65bbeb3ccab,representation_only,102,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,102,"P(N4 | do(N5), N2)"
12e01b638aad530d,representation_only,101,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,101,"P(N3 | do(N4), N5)"
6663bc4876a75531,representation_only,101,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,101,"P(N1 | do(N4), N3)"
6a8f5782706e1232,representation_only,101,4,False,,1.0,1.0,1.0,1.0,1.0,2,6,58,"Blocked(N0, N1 | N2, N3) || Independent(N0, N1 | N2, N3)"
75b39afa4648a41d,representation_only,101,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,101,"P(N5 | do(N1), do(N0))"
93716563584676cd,representation_only,101,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,101,"P(N0 | do(N2), N5)"
dd0f36ef259210c8,representation_only,101,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,42,"Ancestor(N1, N0) || Effect(N1 -> N0) || Reachable(N1, N0)"
dfcf64c41378966a,representation_only,101,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,101,"P(N0 | do(N4), N1)"
f6a4cf3ed77b36bc,representation_only,101,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,101,"P(N5 | do(N3), do(N0))"
020fc7970debc94f,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,100,"P(N2 | do(N3), do(N4))"
163cbdb6514059dd,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,100,"P(N1 | do(N2), do(N5))"
2e3f468c9e105a2b,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,100,"P(N3 | do(N5), do(N4))"
5c94e8378ab8a68e,representation_only,100,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,46,"Ancestor(N3, N2) || Effect(N3 -> N2) || Reachable(N3, N2)"
7ae83086e8564f38,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,100,"P(N5 | do(N3), do(N2))"
9a2845d35028b968,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,100,"P(N4 | do(N2), N0)"
bd1b3c44f26b54cb,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,100,"P(N2 | do(N5), N1)"
d1c86ceed85c0c86,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,100,"P(N5 | do(N1), N4)"
dc4f8558c415cdbb,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,100,"P(N4 | do(N2), do(N1))"
e869d9adcb5cdf37,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,100,"P(N0 | do(N5), do(N2))"
f3f200976023b897,representation_only,100,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,100,"P(N0 | do(N5), N3)"
1887a25ae7a473dc,representation_only,99,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,99,"P(N4 | do(N2), N5)"
21b834da31a44d01,representation_only,99,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,99,"P(N5 | do(N2), N0)"
298a004c1ba730c3,representation_only,99,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,99,"P(N5 | do(N4), do(N1))"
