system,horizon,shape,count,fraction
A_dead_control,1,_,3007,0.075175
A_dead_control,1,"add(s(s(s(_))),_)",679,0.016975
A_dead_control,1,"s(add(s(s(_)),_))",679,0.016975
A_dead_control,1,"mul(s(s(_)),_)",677,0.016925
A_dead_control,1,"add(_,mul(s(_),_))",677,0.016925
A_dead_control,1,"add(s(_),_)",661,0.016525
A_dead_control,1,"s(add(_,_))",661,0.016525
A_dead_control,1,"add(s(s(_)),_)",654,0.01635
A_dead_control,1,"s(add(s(_),_))",654,0.01635
A_dead_control,1,"mul(s(_),_)",652,0.0163
A_dead_control,1,"add(_,mul(_,_))",652,0.0163
A_dead_control,1,"mul(s(s(s(_))),s(s(_)))",650,0.01625
A_dead_control,1,"add(s(s(_)),mul(s(s(_)),s(s(_))))",650,0.01625
A_dead_control,1,"mul(s(_),s(_))",648,0.0162
A_dead_control,1,"add(s(_),mul(_,s(_)))",648,0.0162
A_dead_control,1,"add(_,s(_))",648,0.0162
A_dead_control,1,s(_),648,0.0162
A_dead_control,1,"mul(s(s(_)),s(s(s(_))))",645,0.016125
A_dead_control,1,"add(s(s(s(_))),mul(s(_),s(s(s(_)))))",645,0.016125
A_dead_control,1,"add(s(s(_)),s(s(s(_))))",642,0.01605
A_dead_control,1,"s(add(s(_),s(s(s(_)))))",642,0.01605
A_dead_control,1,"add(s(s(s(_))),s(s(s(_))))",640,0.016
A_dead_control,1,"s(add(s(s(_)),s(s(s(_)))))",640,0.016
A_dead_control,1,"mul(s(s(s(_))),s(_))",639,0.015975
A_dead_control,1,"add(s(_),mul(s(s(_)),s(_)))",639,0.015975
A_dead_control,1,"mul(s(s(s(_))),_)",638,0.01595
A_dead_control,1,"add(_,mul(s(s(_)),_))",638,0.01595
A_dead_control,1,"add(s(_),s(s(s(_))))",629,0.015725
A_dead_control,1,"s(add(_,s(s(s(_)))))",629,0.015725
A_dead_control,1,"add(s(s(s(_))),s(_))",628,0.0157
A_dead_control,1,"s(add(s(s(_)),s(_)))",628,0.0157
A_dead_control,1,"add(_,s(s(s(_))))",627,0.015675
A_dead_control,1,s(s(s(_))),627,0.015675
A_dead_control,1,"add(s(s(_)),s(s(_)))",625,0.015625
A_dead_control,1,"s(add(s(_),s(s(_))))",625,0.015625
A_dead_control,1,"add(s(_),s(_))",622,0.01555
A_dead_control,1,"s(add(_,s(_)))",622,0.01555
A_dead_control,1,"mul(_,s(s(_)))",621,0.015525
A_dead_control,1,"add(s(s(_)),s(_))",616,0.0154
A_dead_control,1,"s(add(s(_),s(_)))",616,0.0154
A_dead_control,1,"mul(s(_),s(s(_)))",615,0.015375
A_dead_control,1,"add(s(s(_)),mul(_,s(s(_))))",615,0.015375
A_dead_control,1,"mul(s(s(s(_))),s(s(s(_))))",613,0.015325
A_dead_control,1,"add(s(s(s(_))),mul(s(s(_)),s(s(s(_)))))",613,0.015325
A_dead_control,1,"mul(s(s(_)),s(s(_)))",610,0.01525
A_dead_control,1,"add(s(s(_)),mul(s(_),s(s(_))))",610,0.01525
A_dead_control,1,"add(_,s(s(_)))",607,0.015175
A_dead_control,1,s(s(_)),607,0.015175
A_dead_control,1,"add(_,_)",605,0.015125
A_dead_control,1,"mul(_,_)",602,0.01505
A_dead_control,1,"mul(_,s(_))",592,0.0148
A_dead_control,1,"mul(s(s(_)),s(_))",592,0.0148
A_dead_control,1,"add(s(_),mul(s(_),s(_)))",592,0.0148
A_dead_control,1,"mul(s(_),s(s(s(_))))",588,0.0147
A_dead_control,1,"add(s(s(s(_))),mul(_,s(s(s(_)))))",588,0.0147
A_dead_control,1,"mul(_,s(s(s(_))))",587,0.014675
A_dead_control,1,"add(s(_),s(s(_)))",583,0.014575
A_dead_control,1,"s(add(_,s(s(_))))",583,0.014575
A_dead_control,1,"add(s(s(s(_))),s(s(_)))",565,0.014125
A_dead_control,1,"s(add(s(s(_)),s(s(_))))",565,0.014125
A_dead_control,2,_,3106,0.05648710580875132
A_dead_control,2,s(s(s(_))),1318,0.023969737751427637
A_dead_control,2,s(_),1273,0.023151347615756736
A_dead_control,2,s(s(_)),1266,0.023024042483541264
A_dead_control,2,"add(s(s(_)),_)",979,0.017804532062706872
A_dead_control,2,"add(_,_)",951,0.01729531153384498
A_dead_control,2,"add(s(_),_)",944,0.017168006401629507
A_dead_control,2,"mul(s(_),_)",933,0.016967955479576618
A_dead_control,2,"mul(s(s(_)),_)",924,0.01680427745244244
A_dead_control,2,"mul(_,_)",916,0.016658785872767614
A_dead_control,2,"add(s(s(s(_))),_)",886,0.016113192448987016
A_dead_control,2,"add(s(_),s(s(_)))",668,0.012148546902847997
A_dead_control,2,"s(add(_,s(s(_))))",668,0.012148546902847997
A_dead_control,2,"add(s(s(s(_))),s(s(s(_))))",666,0.01211217400792929
A_dead_control,2,"s(add(s(s(_)),s(s(s(_)))))",666,0.01211217400792929
A_dead_control,2,"s(s(add(s(_),s(s(s(_))))))",666,0.01211217400792929
A_dead_control,2,"s(add(s(_),_))",665,0.012093987560469938
A_dead_control,2,"s(s(add(_,_)))",665,0.012093987560469938
A_dead_control,2,"add(s(s(_)),s(s(s(_))))",660,0.01200305532317317
A_dead_control,2,"s(add(s(_),s(s(s(_)))))",660,0.01200305532317317
A_dead_control,2,"s(s(add(_,s(s(s(_))))))",660,0.01200305532317317
A_dead_control,2,"add(_,s(s(s(_))))",650,0.011821190848579638
A_dead_control,2,"add(s(_),s(_))",644,0.01171207216382352
A_dead_control,2,"s(add(_,s(_)))",644,0.01171207216382352
A_dead_control,2,"s(add(_,_))",637,0.011584767031608045
A_dead_control,2,"add(_,s(_))",636,0.011566580584148693
A_dead_control,2,"mul(s(s(_)),s(s(_)))",635,0.011548394136689339
A_dead_control,2,"add(s(s(_)),mul(s(_),s(s(_))))",635,0.011548394136689339
A_dead_control,2,"mul(s(s(_)),s(s(s(_))))",632,0.01149383479431128
A_dead_control,2,"add(s(s(s(_))),mul(s(_),s(s(s(_)))))",632,0.01149383479431128
A_dead_control,2,"mul(s(_),s(s(_)))",631,0.011475648346851925
A_dead_control,2,"add(s(s(_)),mul(_,s(s(_))))",631,0.011475648346851925
A_dead_control,2,"mul(s(s(_)),s(_))",631,0.011475648346851925
A_dead_control,2,"add(s(_),mul(s(_),s(_)))",631,0.011475648346851925
A_dead_control,2,"add(_,mul(_,_))",630,0.011457461899392573
A_dead_control,2,"mul(s(s(s(_))),s(_))",630,0.011457461899392573
A_dead_control,2,"add(s(_),mul(s(s(_)),s(_)))",630,0.011457461899392573
A_dead_control,2,"mul(_,s(s(s(_))))",626,0.01138471610955516
A_dead_control,2,"mul(_,s(_))",625,0.011366529662095805
A_dead_control,2,"add(_,s(s(_)))",622,0.011311970319717746
A_dead_control,2,"mul(_,s(s(_)))",618,0.011239224529880333
A_dead_control,2,"mul(s(s(s(_))),s(s(_)))",617,0.01122103808242098
A_dead_control,2,"add(s(s(_)),mul(s(s(_)),s(s(_))))",617,0.01122103808242098
A_dead_control,2,"add(s(_),s(s(s(_))))",616,0.011202851634961626
A_dead_control,2,"s(add(_,s(s(s(_)))))",616,0.011202851634961626
A_dead_control,2,s(s(s(s(_)))),616,0.011202851634961626
A_dead_control,2,"add(_,mul(s(_),_))",614,0.01116647874004292
A_dead_control,2,"mul(s(_),s(s(s(_))))",614,0.01116647874004292
A_dead_control,2,"add(s(s(s(_))),mul(_,s(s(s(_)))))",614,0.01116647874004292
A_dead_control,2,"add(s(s(s(_))),s(_))",614,0.01116647874004292
A_dead_control,2,"s(add(s(s(_)),s(_)))",614,0.01116647874004292
A_dead_control,2,"s(s(add(s(_),s(_))))",614,0.01116647874004292
A_dead_control,2,"add(s(s(_)),s(_))",610,0.011093732950205507
A_dead_control,2,"s(add(s(_),s(_)))",610,0.011093732950205507
A_dead_control,2,"s(s(add(_,s(_))))",610,0.011093732950205507
A_dead_control,2,"mul(s(s(s(_))),s(s(s(_))))",610,0.011093732950205507
A_dead_control,2,"add(s(s(s(_))),mul(s(s(_)),s(s(s(_)))))",610,0.011093732950205507
A_dead_control,2,"mul(s(_),s(_))",603,0.010966427817990034
A_dead_control,2,"add(s(_),mul(_,s(_)))",603,0.010966427817990034
A_dead_control,2,"mul(s(s(s(_))),_)",598,0.010875495580693267
A_dead_control,2,"add(_,mul(s(s(_)),_))",598,0.010875495580693267
A_dead_control,2,"add(s(s(s(_))),s(s(_)))",595,0.010820936238315208
A_dead_control,2,"s(add(s(s(_)),s(s(_))))",595,0.010820936238315208
A_dead_control,2,"s(s(add(s(_),s(s(_)))))",595,0.010820936238315208
A_dead_control,2,"s(add(s(s(_)),_))",585,0.010639071763721674
A_dead_control,2,"s(s(add(s(_),_)))",585,0.010639071763721674
A_dead_control,2,"add(s(s(_)),s(s(_)))",581,0.010566325973884261
A_dead_control,2,"s(add(s(_),s(s(_))))",581,0.010566325973884261
A_dead_control,2,"s(s(add(_,s(s(_)))))",581,0.010566325973884261
A_dead_control,2,"add(s(s(_)),add(s(s(_)),mul(_,s(s(_)))))",331,0.006019714109045939
A_dead_control,2,"s(add(_,mul(s(_),s(_))))",326,0.005928781871749172
A_dead_control,2,"s(add(s(s(_)),mul(s(_),s(s(s(_))))))",325,0.005910595424289819
A_dead_control,2,"s(add(_,mul(s(s(_)),s(_))))",322,0.00585603608191176
A_dead_control,2,"s(add(s(_),mul(_,s(s(_)))))",317,0.005765103844614993
A_dead_control,2,"s(add(s(s(_)),mul(_,s(s(s(_))))))",313,0.00569235805477758
A_dead_control,2,"add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_)))))",311,0.005655985159858873
A_dead_control,2,"add(_,add(_,mul(_,_)))",311,0.005655985159858873
A_dead_control,2,"add(s(_),add(s(_),mul(s(_),s(_))))",308,0.005601425817480813
A_dead_control,2,"add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_))))))",307,0.00558323937002146
A_dead_control,2,"s(add(s(_),mul(s(s(_)),s(s(_)))))",306,0.005565052922562107
A_dead_control,2,"add(s(_),add(s(_),mul(_,s(_))))",305,0.005546866475102753
A_dead_control,2,"add(s(s(s(_))),add(s(s(s(_))),mul(s(_),s(s(s(_))))))",305,0.005546866475102753
A_dead_control,2,"s(add(s(s(_)),mul(s(s(_)),s(s(s(_))))))",305,0.005546866475102753
A_dead_control,2,"s(add(s(_),mul(s(_),s(s(_)))))",304,0.0055286800276434
A_dead_control,2,"s(add(_,mul(_,s(_))))",296,0.005383188447968574
A_dead_control,2,"add(_,add(_,mul(s(_),_)))",288,0.005237696868293748
A_dead_control,4,_,3816,0.04974903852421615
A_dead_control,4,s(s(s(_))),2419,0.031536405710188384
A_dead_control,4,s(s(s(s(_)))),1902,0.0247962975034222
A_dead_control,4,s(_),1900,0.024770223583860242
A_dead_control,4,s(s(_)),1866,0.024326966951306955
A_dead_control,4,"add(_,_)",1317,0.017169676031549442
A_dead_control,4,s(s(s(s(s(_))))),1241,0.016178867088195034
A_dead_control,4,"mul(_,_)",1240,0.016165830128414053
A_dead_control,4,"mul(s(_),_)",1214,0.0158268691741086
A_dead_control,4,"s(s(add(_,_)))",1211,0.015787758294765662
A_dead_control,4,"add(_,mul(s(_),_))",1206,0.015722573495860766
A_dead_control,4,"add(_,mul(_,_))",1153,0.015031614627468874
A_dead_control,4,"s(add(s(_),_))",1139,0.014849097190535168
A_dead_control,4,"s(add(_,_))",1099,0.014327618799296005
A_dead_control,4,"s(s(add(s(_),_)))",1082,0.01410599048301936
A_dead_control,4,"s(add(s(s(_)),_))",1005,0.01310214457988397
A_dead_control,4,"mul(s(s(_)),_)",980,0.012776220585359495
A_dead_control,4,"add(s(s(_)),_)",975,0.012711035786454598
A_dead_control,4,"add(s(_),_)",941,0.01226777915390131
A_dead_control,4,"add(s(s(s(_))),_)",855,0.011146600612737109
A_dead_control,4,"add(_,add(_,mul(_,_)))",701,0.009138908806466332
A_dead_control,4,"mul(s(s(s(_))),_)",676,0.008812984811941855
A_dead_control,4,"add(_,mul(s(s(_)),_))",676,0.008812984811941855
A_dead_control,4,"add(s(_),s(s(s(_))))",658,0.008578319535884232
A_dead_control,4,"s(add(_,s(s(s(_)))))",658,0.008578319535884232
A_dead_control,4,"mul(s(_),s(_))",658,0.008578319535884232
A_dead_control,4,"add(s(_),mul(_,s(_)))",658,0.008578319535884232
A_dead_control,4,"mul(s(s(_)),s(s(_)))",656,0.008552245616322274
A_dead_control,4,"add(s(s(_)),mul(s(_),s(s(_))))",656,0.008552245616322274
A_dead_control,4,"add(s(s(s(_))),s(s(_)))",651,0.008487060817417378
A_dead_control,4,"s(add(s(s(_)),s(s(_))))",651,0.008487060817417378
A_dead_control,4,"s(s(add(s(_),s(s(_)))))",651,0.008487060817417378
A_dead_control,4,"s(s(s(add(_,s(s(_))))))",651,0.008487060817417378
A_dead_control,4,"mul(_,s(s(_)))",648,0.00844794993807444
A_dead_control,4,"add(_,s(_))",643,0.008382765139169546
A_dead_control,4,"add(s(s(s(_))),s(s(s(_))))",642,0.008369728179388566
A_dead_control,4,"s(add(s(s(_)),s(s(s(_)))))",642,0.008369728179388566
A_dead_control,4,"s(s(add(s(_),s(s(s(_))))))",642,0.008369728179388566
A_dead_control,4,"s(s(s(add(_,s(s(s(_)))))))",642,0.008369728179388566
A_dead_control,4,s(s(s(s(s(s(_)))))),642,0.008369728179388566
A_dead_control,4,"mul(_,s(s(s(_))))",641,0.008356691219607587
A_dead_control,4,"mul(s(_),s(s(_)))",639,0.00833061730004563
A_dead_control,4,"add(s(s(_)),mul(_,s(s(_))))",639,0.00833061730004563
A_dead_control,4,"add(_,s(s(s(_))))",638,0.00831758034026465
A_dead_control,4,"add(s(s(_)),s(s(_)))",630,0.008213284662016818
A_dead_control,4,"s(add(s(_),s(s(_))))",630,0.008213284662016818
A_dead_control,4,"s(s(add(_,s(s(_)))))",630,0.008213284662016818
A_dead_control,4,"add(_,s(s(_)))",622,0.008108988983768986
A_dead_control,4,"add(s(s(_)),s(_))",620,0.008082915064207026
A_dead_control,4,"s(add(s(_),s(_)))",620,0.008082915064207026
A_dead_control,4,"s(s(add(_,s(_))))",620,0.008082915064207026
A_dead_control,4,"mul(_,s(_))",615,0.008017730265302132
A_dead_control,4,"add(s(s(s(_))),s(_))",614,0.008004693305521152
A_dead_control,4,"s(add(s(s(_)),s(_)))",614,0.008004693305521152
A_dead_control,4,"s(s(add(s(_),s(_))))",614,0.008004693305521152
A_dead_control,4,"s(s(s(add(_,s(_)))))",614,0.008004693305521152
A_dead_control,4,"mul(s(s(_)),s(s(s(_))))",609,0.007939508506616257
A_dead_control,4,"add(s(s(s(_))),mul(s(_),s(s(s(_)))))",609,0.007939508506616257
A_dead_control,4,"mul(s(s(s(_))),s(s(s(_))))",606,0.00790039762727332
A_dead_control,4,"add(s(s(s(_))),mul(s(s(_)),s(s(s(_)))))",606,0.00790039762727332
A_dead_control,4,"mul(s(s(_)),s(_))",606,0.00790039762727332
A_dead_control,4,"add(s(_),mul(s(_),s(_)))",606,0.00790039762727332
A_dead_control,4,"mul(s(s(s(_))),s(s(_)))",604,0.007874323707711363
A_dead_control,4,"add(s(s(_)),mul(s(s(_)),s(s(_))))",604,0.007874323707711363
A_dead_control,4,"add(s(_),s(_))",596,0.007770028029463529
A_dead_control,4,"s(add(_,s(_)))",596,0.007770028029463529
A_dead_control,4,"add(s(s(_)),s(s(s(_))))",590,0.0076918062707776545
A_dead_control,4,"s(add(s(_),s(s(s(_)))))",590,0.0076918062707776545
A_dead_control,4,"s(s(add(_,s(s(s(_))))))",590,0.0076918062707776545
A_dead_control,4,"mul(s(s(s(_))),s(_))",588,0.007665732351215697
A_dead_control,4,"add(s(_),mul(s(s(_)),s(_)))",588,0.007665732351215697
A_dead_control,4,"add(s(_),s(s(_)))",586,0.0076396584316537385
A_dead_control,4,"s(add(_,s(s(_))))",586,0.0076396584316537385
A_dead_control,4,"mul(s(_),s(s(s(_))))",585,0.007626621471872759
A_dead_control,4,"add(s(s(s(_))),mul(_,s(s(s(_)))))",585,0.007626621471872759
A_dead_control,4,"s(s(s(add(_,_))))",575,0.0074962518740629685
A_dead_control,4,"add(s(s(_)),add(s(s(_)),mul(_,s(s(_)))))",341,0.004445603285313865
A_dead_control,4,"add(_,add(_,mul(s(_),_)))",341,0.004445603285313865
A_dead_control,4,"s(add(s(s(_)),mul(s(s(_)),s(s(s(_))))))",325,0.004237011928818199
A_dead_control,4,"s(add(_,mul(_,s(_))))",316,0.004119679290789388
A_dead_control,4,"s(add(s(_),mul(s(_),s(s(_)))))",315,0.004106642331008409
A_dead_control,4,"add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_)))))",315,0.004106642331008409
A_dead_control,4,"s(add(s(_),mul(_,s(s(_)))))",312,0.004067531451665472
A_dead_control,4,"add(s(_),add(s(_),mul(_,s(_))))",312,0.004067531451665472
A_dead_control,4,"s(add(s(s(_)),mul(s(_),s(s(s(_))))))",306,0.003989309692979597
A_dead_control,4,"s(add(s(s(_)),mul(_,s(s(s(_))))))",305,0.0039762727331986185
A_dead_control,4,"add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_))))))",303,0.00395019881363666
A_dead_control,4,"s(add(_,mul(s(s(_)),s(_))))",297,0.0038719770549507856
A_dead_control,4,"s(add(_,mul(s(_),s(_))))",294,0.0038328661756078485
A_dead_control,4,"add(s(_),add(s(_),mul(s(_),s(_))))",291,0.003793755296264911
A_dead_control,4,"s(add(s(_),mul(s(s(_)),s(s(_)))))",289,0.003767681376702953
A_dead_control,4,"add(s(s(s(_))),add(s(s(s(_))),mul(s(_),s(s(s(_))))))",281,0.0036633856984551205
A_dead_control,4,"s(add(_,add(s(_),mul(s(_),s(_)))))",264,0.003441757382178476
A_dead_control,4,"s(add(s(s(_)),add(s(s(s(_))),mul(s(_),s(s(s(_)))))))",261,0.003402646502835539
A_dead_control,4,"s(add(s(_),add(s(s(_)),mul(_,s(s(_))))))",260,0.0033896095430545597
A_dead_control,4,"s(add(s(s(_)),add(s(s(s(_))),mul(_,s(s(s(_)))))))",258,0.0033635356234926017
A_dead_control,4,"s(add(s(_),add(s(s(_)),mul(s(_),s(s(_))))))",250,0.003259239945244769
A_dead_control,4,"s(add(_,add(s(_),mul(_,s(_)))))",236,0.0030767225083110617
A_dead_control,4,"s(add(s(_),mul(_,s(_))))",226,0.002946352910501271
A_dead_control,4,"s(add(s(_),mul(s(_),s(_))))",223,0.0029072420311583337
A_dead_control,8,_,4914,0.05099732248490006
A_dead_control,8,s(s(_)),3234,0.03356234043878038
A_dead_control,8,s(s(s(_))),3060,0.03175657444114656
A_dead_control,8,s(s(s(s(_)))),1880,0.019510575146848213
A_dead_control,8,s(_),1833,0.019022810768177006
A_dead_control,8,"add(_,_)",1676,0.017393470184105107
A_dead_control,8,"add(_,mul(_,_))",1618,0.016791548184893833
A_dead_control,8,"s(s(add(_,_)))",1601,0.016615122771331908
A_dead_control,8,"mul(_,_)",1416,0.014695199153158015
A_dead_control,8,"s(add(s(_),_))",1354,0.01405176529193217
A_dead_control,8,"s(s(add(s(_),_)))",1268,0.0131592602586189
A_dead_control,8,s(s(s(s(s(_))))),1241,0.012879055190020548
A_dead_control,8,"mul(s(_),_)",1193,0.0123809128458457
A_dead_control,8,"add(_,mul(s(_),_))",1171,0.012152597604765562
A_dead_control,8,"s(s(s(add(_,_))))",1155,0.01198655015670728
A_dead_control,8,"s(add(_,_))",1067,0.011073289192386725
A_dead_control,8,"s(add(s(s(_)),_))",1049,0.010886485813321157
A_dead_control,8,"add(s(s(_)),_)",1003,0.010409099400153594
A_dead_control,8,"mul(s(s(_)),_)",949,0.00984868926295689
A_dead_control,8,"s(s(add(_,s(s(_)))))",916,0.009506216401336682
A_dead_control,8,"add(s(s(s(_))),_)",909,0.009433570642811183
A_dead_control,8,"add(s(_),_)",875,0.009080719815687333
A_dead_control,8,"s(add(_,s(_)))",802,0.008323128333921417
A_dead_control,8,"s(add(s(_),s(s(_))))",800,0.008302372402914133
A_dead_control,8,"add(s(s(_)),s(s(_)))",722,0.007492891093630005
A_dead_control,8,"s(add(s(_),s(_)))",691,0.007171174163017082
A_dead_control,8,"add(s(_),s(_))",685,0.007108906369995226
A_dead_control,8,"s(add(s(s(_)),s(s(s(_)))))",683,0.007088150438987941
A_dead_control,8,"mul(s(_),s(s(_)))",681,0.007067394507980655
A_dead_control,8,"add(s(s(_)),mul(_,s(s(_))))",681,0.007067394507980655
A_dead_control,8,"mul(s(s(s(_))),s(s(_)))",678,0.007036260611469727
A_dead_control,8,"add(s(s(_)),mul(s(s(_)),s(s(_))))",678,0.007036260611469727
A_dead_control,8,"mul(s(s(_)),s(s(_)))",677,0.007025882645966085
A_dead_control,8,"add(s(s(_)),mul(s(_),s(s(_))))",677,0.007025882645966085
A_dead_control,8,"add(s(_),s(s(_)))",670,0.006953236887440586
A_dead_control,8,"s(add(_,s(s(_))))",654,0.006787189439382304
A_dead_control,8,"add(_,add(_,mul(_,_)))",646,0.006704165715353162
A_dead_control,8,"mul(_,s(s(_)))",642,0.006662653853338592
A_dead_control,8,"add(s(s(_)),s(_))",639,0.006631519956827664
A_dead_control,8,"s(s(add(_,s(_))))",639,0.006631519956827664
A_dead_control,8,"add(s(s(s(_))),s(s(s(_))))",638,0.006621141991324021
A_dead_control,8,"mul(s(s(s(_))),s(s(s(_))))",636,0.006600386060316736
A_dead_control,8,"add(s(s(s(_))),mul(s(s(_)),s(s(s(_)))))",636,0.006600386060316736
A_dead_control,8,"mul(s(s(_)),s(_))",631,0.006548496232798522
A_dead_control,8,"add(s(_),mul(s(_),s(_)))",631,0.006548496232798522
A_dead_control,8,"mul(s(s(s(_))),_)",630,0.00653811826729488
A_dead_control,8,"add(_,mul(s(s(_)),_))",630,0.00653811826729488
A_dead_control,8,"add(_,s(s(_)))",628,0.006517362336287594
A_dead_control,8,"mul(s(s(_)),s(s(s(_))))",622,0.006455094543265739
A_dead_control,8,"add(s(s(s(_))),mul(s(_),s(s(s(_)))))",622,0.006455094543265739
A_dead_control,8,"add(s(s(_)),s(s(s(_))))",622,0.006455094543265739
A_dead_control,8,"s(add(s(_),s(s(s(_)))))",622,0.006455094543265739
A_dead_control,8,"s(s(add(_,s(s(s(_))))))",622,0.006455094543265739
A_dead_control,8,"add(s(s(s(_))),s(s(_)))",619,0.0064239606467548106
A_dead_control,8,"s(add(s(s(_)),s(s(_))))",619,0.0064239606467548106
A_dead_control,8,"s(s(add(s(_),s(s(_)))))",619,0.0064239606467548106
A_dead_control,8,"s(s(s(add(_,s(s(_))))))",619,0.0064239606467548106
A_dead_control,8,"add(_,s(_))",618,0.006413582681251168
A_dead_control,8,"s(s(add(s(_),s(s(s(_))))))",618,0.006413582681251168
A_dead_control,8,"s(s(s(add(_,s(s(s(_)))))))",618,0.006413582681251168
A_dead_control,8,s(s(s(s(s(s(_)))))),618,0.006413582681251168
A_dead_control,8,"add(s(s(s(_))),s(_))",613,0.0063616928537329545
A_dead_control,8,"s(add(s(s(_)),s(_)))",613,0.0063616928537329545
A_dead_control,8,"s(s(add(s(_),s(_))))",613,0.0063616928537329545
A_dead_control,8,"s(s(s(add(_,s(_)))))",613,0.0063616928537329545
A_dead_control,8,"mul(_,s(_))",611,0.006340936922725669
A_dead_control,8,"mul(s(_),s(_))",610,0.0063305589572220265
A_dead_control,8,"add(s(_),mul(_,s(_)))",610,0.0063305589572220265
A_dead_control,8,"mul(s(s(s(_))),s(_))",607,0.0062994250607110985
A_dead_control,8,"add(s(_),mul(s(s(_)),s(_)))",607,0.0062994250607110985
A_dead_control,8,"add(s(_),s(s(s(_))))",588,0.006102243716141887
A_dead_control,8,"s(add(_,s(s(s(_)))))",588,0.006102243716141887
A_dead_control,8,"mul(s(_),s(s(s(_))))",579,0.006008842026609103
A_dead_control,8,"add(s(s(s(_))),mul(_,s(s(s(_)))))",579,0.006008842026609103
A_dead_control,8,"mul(_,s(s(s(_))))",569,0.005905062371572677
A_dead_control,8,"add(_,s(s(s(_))))",568,0.005894684406069034
A_dead_control,8,"s(s(s(s(add(_,_)))))",402,0.004171942132464352
A_dead_control,8,"add(s(s(_)),add(s(s(_)),mul(_,s(s(_)))))",353,0.003663421822785861
A_dead_control,8,"s(add(s(_),mul(_,s(s(_)))))",348,0.0036115319952676477
A_dead_control,8,"s(add(s(_),mul(s(s(_)),s(s(_)))))",340,0.0035285082712385066
A_dead_control,8,"s(add(_,mul(_,s(_))))",340,0.0035285082712385066
A_dead_control,8,"add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_)))))",338,0.003507752340231221
A_dead_control,8,"s(add(s(_),mul(s(_),s(s(_)))))",324,0.003362460823180224
A_dead_control,8,"s(add(s(s(_)),mul(s(s(_)),s(s(s(_))))))",319,0.0033105709956620104
A_dead_control,8,"add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_))))))",318,0.003300193030158368
A_dead_control,8,"add(s(_),add(s(_),mul(_,s(_))))",318,0.003300193030158368
A_dead_control,8,"add(s(s(s(_))),add(s(s(s(_))),mul(s(_),s(s(s(_))))))",317,0.003289815064654725
A_dead_control,8,"s(add(_,mul(s(_),s(_))))",313,0.0032483032026401544
A_dead_control,8,"s(add(_,mul(s(s(_)),s(_))))",310,0.0032171693061292263
A_dead_control,8,"add(_,add(_,mul(s(_),_)))",310,0.0032171693061292263
A_dead_control,8,"s(add(s(s(_)),mul(s(_),s(s(s(_))))))",304,0.0031549015131073703
A_dead_control,8,"add(s(_),add(s(_),mul(s(_),s(_))))",297,0.0030822557545818717
A_dead_control,8,"s(add(s(s(_)),mul(_,s(s(s(_))))))",290,0.003009609996056373
A_dead_control,8,"s(s(s(add(s(_),_))))",279,0.002895452375516304
A_dead_control,8,"s(add(s(s(_)),add(s(s(s(_))),mul(s(_),s(s(s(_)))))))",273,0.002833184582494448
A_dead_control,8,"s(add(s(_),add(s(s(_)),mul(_,s(s(_))))))",267,0.002770916789472592
A_dead_control,8,"s(add(s(_),add(s(s(_)),mul(s(_),s(s(_))))))",263,0.002729404927458021
A_dead_control,8,"s(add(_,add(s(_),mul(_,s(_)))))",259,0.0026878930654434504
A_dead_control,8,"s(add(_,add(s(_),mul(s(_),s(_)))))",258,0.002677515099939808
A_dead_control,8,"s(add(s(s(_)),add(s(s(s(_))),mul(_,s(s(s(_)))))))",247,0.0025633574793997383
A_dead_control,16,_,5001,0.04651270938159767
A_dead_control,16,s(s(s(_))),3838,0.03569601651801077
A_dead_control,16,s(s(_)),3049,0.028357778625173226
A_dead_control,16,s(s(s(s(_)))),2430,0.022600656628130843
A_dead_control,16,s(s(s(s(s(s(_)))))),1913,0.017792204168565556
A_dead_control,16,s(_),1877,0.01745737962592658
A_dead_control,16,"add(_,_)",1688,0.01569955077707196
A_dead_control,16,"add(_,mul(_,_))",1619,0.015057803737013924
A_dead_control,16,"s(s(s(add(_,_))))",1578,0.01467647578567509
A_dead_control,16,"s(s(add(_,_)))",1499,0.013941721928217339
A_dead_control,16,"mul(_,_)",1427,0.013272072842939388
A_dead_control,16,"s(s(add(s(_),_)))",1374,0.012779136710720895
A_dead_control,16,"s(add(s(_),_))",1268,0.011793264446283912
A_dead_control,16,s(s(s(s(s(_))))),1266,0.01177466308280397
A_dead_control,16,"add(_,mul(s(_),_))",1182,0.01099340581664636
A_dead_control,16,"s(add(s(s(_)),_))",1157,0.010760888773147072
A_dead_control,16,"mul(s(_),_)",1157,0.010760888773147072
A_dead_control,16,"s(add(_,_))",1130,0.01050977036616784
A_dead_control,16,"mul(s(s(_)),_)",973,0.009049563332992309
A_dead_control,16,"add(s(_),_)",963,0.008956556515592592
A_dead_control,16,"add(s(s(s(_))),_)",961,0.00893795515211265
A_dead_control,16,"s(s(s(add(_,s(s(s(_)))))))",882,0.008203201294654898
