system,horizon,shape,count,fraction
A_dead_control,4,"mul(s(s(_)),s(s(s(_)))) -> add(s(s(s(_))),mul(s(_),s(s(s(_))))) -> add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_)))))) -> add(s(s(s(_))),add(s(s(s(_))),_)) -> add(s(s(s(_))),s(add(s(s(_)),_))) :: mul_succ;mul_succ;mul_zero;add_succ",48,0.0024
A_dead_control,4,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> add(s(_),add(s(_),mul(_,s(_)))) -> add(s(_),s(add(_,mul(_,s(_))))) -> s(add(_,s(add(_,mul(_,s(_)))))) :: mul_succ;mul_succ;add_succ;add_succ",47,0.00235
A_dead_control,4,"mul(s(s(_)),s(s(s(_)))) -> add(s(s(s(_))),mul(s(_),s(s(s(_))))) -> s(add(s(s(_)),mul(s(_),s(s(s(_)))))) -> s(add(s(s(_)),add(s(s(s(_))),mul(_,s(s(s(_))))))) -> s(add(s(s(_)),add(s(s(s(_))),_))) :: mul_succ;add_succ;mul_succ;mul_zero",47,0.00235
A_dead_control,4,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> s(add(_,mul(s(_),s(_)))) -> s(add(_,add(s(_),mul(_,s(_))))) -> s(add(_,add(s(_),_))) :: mul_succ;add_succ;mul_succ;mul_zero",47,0.00235
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> add(s(s(_)),s(add(s(_),mul(_,s(s(_)))))) -> add(s(s(_)),s(s(add(_,mul(_,s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",47,0.00235
A_dead_control,4,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> s(add(_,mul(s(_),s(_)))) -> s(add(_,add(s(_),mul(_,s(_))))) -> s(add(s(_),mul(_,s(_)))) :: mul_succ;add_succ;mul_succ;add_zero",46,0.0023
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> add(s(s(_)),add(s(s(_)),_)) -> s(add(s(_),add(s(s(_)),_))) :: mul_succ;mul_succ;mul_zero;add_succ",45,0.00225
A_dead_control,4,"mul(s(s(_)),s(s(s(_)))) -> add(s(s(s(_))),mul(s(_),s(s(s(_))))) -> s(add(s(s(_)),mul(s(_),s(s(s(_)))))) -> s(add(s(s(_)),add(s(s(s(_))),mul(_,s(s(s(_))))))) -> s(add(s(s(_)),s(add(s(s(_)),mul(_,s(s(s(_)))))))) :: mul_succ;add_succ;mul_succ;add_succ",44,0.0022
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> s(add(s(_),mul(s(_),s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(_,s(s(_)))))) -> s(add(s(_),s(add(s(_),mul(_,s(s(_))))))) :: mul_succ;add_succ;mul_succ;add_succ",44,0.0022
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> add(s(s(_)),s(add(s(_),mul(_,s(s(_)))))) -> s(add(s(_),s(add(s(_),mul(_,s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",44,0.0022
A_dead_control,4,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> add(s(_),add(s(_),mul(_,s(_)))) -> add(s(_),add(s(_),_)) -> s(add(_,add(s(_),_))) :: mul_succ;mul_succ;mul_zero;add_succ",43,0.00215
A_dead_control,4,"mul(s(s(s(_))),s(s(_))) -> add(s(s(_)),mul(s(s(_)),s(s(_)))) -> s(add(s(_),mul(s(s(_)),s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(s(_),s(s(_)))))) -> s(add(s(_),s(add(s(_),mul(s(_),s(s(_))))))) :: mul_succ;add_succ;mul_succ;add_succ",41,0.00205
A_dead_control,4,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> add(s(_),add(s(_),mul(_,s(_)))) -> add(s(_),s(add(_,mul(_,s(_))))) -> add(s(_),s(add(_,_))) :: mul_succ;mul_succ;add_succ;mul_zero",40,0.002
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(_,s(s(_)))))) -> s(add(s(_),s(add(s(_),mul(_,s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",40,0.002
A_dead_control,4,"mul(s(s(s(_))),s(_)) -> add(s(_),mul(s(s(_)),s(_))) -> add(s(_),add(s(_),mul(s(_),s(_)))) -> s(add(_,add(s(_),mul(s(_),s(_))))) -> s(add(s(_),mul(s(_),s(_)))) :: mul_succ;mul_succ;add_succ;add_zero",38,0.0019
A_dead_control,4,"mul(s(s(s(_))),s(s(_))) -> add(s(s(_)),mul(s(s(_)),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_))))) -> add(s(s(_)),s(add(s(_),mul(s(_),s(s(_)))))) -> add(s(s(_)),s(add(s(_),add(s(s(_)),mul(_,s(s(_))))))) :: mul_succ;mul_succ;add_succ;mul_succ",38,0.0019
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(_,s(s(_)))))) -> s(add(s(_),add(s(s(_)),_))) :: mul_succ;mul_succ;add_succ;mul_zero",38,0.0019
A_dead_control,4,"mul(s(s(s(_))),s(_)) -> add(s(_),mul(s(s(_)),s(_))) -> add(s(_),add(s(_),mul(s(_),s(_)))) -> add(s(_),s(add(_,mul(s(_),s(_))))) -> s(add(_,s(add(_,mul(s(_),s(_)))))) :: mul_succ;mul_succ;add_succ;add_succ",37,0.00185
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> add(s(s(_)),s(add(s(_),mul(_,s(s(_)))))) -> add(s(s(_)),s(add(s(_),_))) :: mul_succ;mul_succ;add_succ;mul_zero",37,0.00185
A_dead_control,4,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(_,s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(_,s(s(_)))))) -> s(s(add(_,add(s(s(_)),mul(_,s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",37,0.00185
A_dead_control,4,"mul(s(s(_)),s(s(s(_)))) -> add(s(s(s(_))),mul(s(_),s(s(s(_))))) -> add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_)))))) -> add(s(s(s(_))),s(add(s(s(_)),mul(_,s(s(s(_))))))) -> s(add(s(s(_)),s(add(s(s(_)),mul(_,s(s(s(_)))))))) :: mul_succ;mul_succ;add_succ;add_succ",36,0.0018
A_dead_control,4,"mul(s(s(s(_))),s(s(s(_)))) -> add(s(s(s(_))),mul(s(s(_)),s(s(s(_))))) -> add(s(s(s(_))),add(s(s(s(_))),mul(s(_),s(s(s(_)))))) -> add(s(s(s(_))),s(add(s(s(_)),mul(s(_),s(s(s(_))))))) -> s(add(s(s(_)),s(add(s(s(_)),mul(s(_),s(s(s(_)))))))) :: mul_succ;mul_succ;add_succ;add_succ",36,0.0018
A_dead_control,4,"mul(s(s(s(_))),s(s(_))) -> add(s(s(_)),mul(s(s(_)),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_))))) -> add(s(s(_)),s(add(s(_),mul(s(_),s(s(_)))))) -> add(s(s(_)),s(s(add(_,mul(s(_),s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",36,0.0018
A_dead_control,4,"mul(s(s(s(_))),s(s(s(_)))) -> add(s(s(s(_))),mul(s(s(_)),s(s(s(_))))) -> add(s(s(s(_))),add(s(s(s(_))),mul(s(_),s(s(s(_)))))) -> s(add(s(s(_)),add(s(s(s(_))),mul(s(_),s(s(s(_))))))) -> s(s(add(s(_),add(s(s(s(_))),mul(s(_),s(s(s(_)))))))) :: mul_succ;mul_succ;add_succ;add_succ",36,0.0018
A_dead_control,4,"mul(s(s(s(_))),s(_)) -> add(s(_),mul(s(s(_)),s(_))) -> add(s(_),add(s(_),mul(s(_),s(_)))) -> s(add(_,add(s(_),mul(s(_),s(_))))) -> s(add(_,s(add(_,mul(s(_),s(_)))))) :: mul_succ;mul_succ;add_succ;add_succ",36,0.0018
A_dead_control,4,"mul(s(s(_)),s(s(s(_)))) -> add(s(s(s(_))),mul(s(_),s(s(s(_))))) -> add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_)))))) -> s(add(s(s(_)),add(s(s(s(_))),mul(_,s(s(s(_))))))) -> s(add(s(s(_)),add(s(s(s(_))),_))) :: mul_succ;mul_succ;add_succ;mul_zero",36,0.0018
A_dead_control,4,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> add(s(_),add(s(_),mul(_,s(_)))) -> add(s(_),s(add(_,mul(_,s(_))))) -> add(s(_),s(mul(_,s(_)))) :: mul_succ;mul_succ;add_succ;add_zero",36,0.0018
A_dead_control,4,"mul(s(s(s(_))),s(s(_))) -> add(s(s(_)),mul(s(s(_)),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(s(_),s(s(_)))))) -> s(s(add(_,add(s(s(_)),mul(s(_),s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",35,0.00175
A_dead_control,4,"mul(s(s(s(_))),s(s(_))) -> add(s(s(_)),mul(s(s(_)),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(s(_),s(s(_)))))) -> s(add(s(_),s(add(s(_),mul(s(_),s(s(_))))))) :: mul_succ;mul_succ;add_succ;add_succ",35,0.00175
A_dead_control,4,"mul(s(s(s(_))),s(s(_))) -> add(s(s(_)),mul(s(s(_)),s(s(_)))) -> add(s(s(_)),add(s(s(_)),mul(s(_),s(s(_))))) -> add(s(s(_)),add(s(s(_)),add(s(s(_)),mul(_,s(s(_)))))) -> add(s(s(_)),add(s(s(_)),add(s(s(_)),_))) :: mul_succ;mul_succ;mul_succ;mul_zero",35,0.00175
A_dead_control,4,"mul(s(s(s(_))),s(_)) -> add(s(_),mul(s(s(_)),s(_))) -> add(s(_),add(s(_),mul(s(_),s(_)))) -> add(s(_),s(add(_,mul(s(_),s(_))))) -> add(s(_),s(add(_,add(s(_),mul(_,s(_)))))) :: mul_succ;mul_succ;add_succ;mul_succ",34,0.0017
A_dead_control,4,"mul(s(s(_)),s(s(s(_)))) -> add(s(s(s(_))),mul(s(_),s(s(s(_))))) -> add(s(s(s(_))),add(s(s(s(_))),mul(_,s(s(s(_)))))) -> s(add(s(s(_)),add(s(s(s(_))),mul(_,s(s(s(_))))))) -> s(add(s(s(_)),s(add(s(s(_)),mul(_,s(s(s(_)))))))) :: mul_succ;mul_succ;add_succ;add_succ",33,0.00165
A_dead_control,8,"add(s(s(_)),s(s(_))) -> s(add(s(_),s(s(_)))) -> s(s(add(_,s(s(_))))) -> s(s(s(s(_)))) :: add_succ;add_succ;add_zero",679,0.03395
A_dead_control,8,"add(s(s(_)),_) -> s(add(s(_),_)) -> s(s(add(_,_))) -> s(s(_)) :: add_succ;add_succ;add_zero",670,0.0335
A_dead_control,8,"add(s(_),s(s(_))) -> s(add(_,s(s(_)))) -> s(s(s(_))) :: add_succ;add_zero",654,0.0327
A_dead_control,8,"mul(_,s(s(_))) -> _ :: mul_zero",642,0.0321
A_dead_control,8,"add(s(s(_)),s(_)) -> s(add(s(_),s(_))) -> s(s(add(_,s(_)))) -> s(s(s(_))) :: add_succ;add_succ;add_zero",639,0.03195
A_dead_control,8,"add(_,s(s(_))) -> s(s(_)) :: add_zero",628,0.0314
A_dead_control,8,"add(s(_),s(_)) -> s(add(_,s(_))) -> s(s(_)) :: add_succ;add_zero",624,0.0312
A_dead_control,8,"add(s(s(_)),s(s(s(_)))) -> s(add(s(_),s(s(s(_))))) -> s(s(add(_,s(s(s(_)))))) -> s(s(s(s(s(_))))) :: add_succ;add_succ;add_zero",622,0.0311
A_dead_control,8,"add(_,_) -> _ :: add_zero",621,0.03105
A_dead_control,8,"add(s(s(s(_))),_) -> s(add(s(s(_)),_)) -> s(s(add(s(_),_))) -> s(s(s(add(_,_)))) -> s(s(s(_))) :: add_succ;add_succ;add_succ;add_zero",620,0.031
A_dead_control,8,"add(s(s(s(_))),s(s(_))) -> s(add(s(s(_)),s(s(_)))) -> s(s(add(s(_),s(s(_))))) -> s(s(s(add(_,s(s(_)))))) -> s(s(s(s(s(_))))) :: add_succ;add_succ;add_succ;add_zero",619,0.03095
A_dead_control,8,"mul(_,_) -> _ :: mul_zero",619,0.03095
A_dead_control,8,"add(_,s(_)) -> s(_) :: add_zero",618,0.0309
A_dead_control,8,"add(s(s(s(_))),s(s(s(_)))) -> s(add(s(s(_)),s(s(s(_))))) -> s(s(add(s(_),s(s(s(_)))))) -> s(s(s(add(_,s(s(s(_))))))) -> s(s(s(s(s(s(_)))))) :: add_succ;add_succ;add_succ;add_zero",618,0.0309
A_dead_control,8,"add(s(s(s(_))),s(_)) -> s(add(s(s(_)),s(_))) -> s(s(add(s(_),s(_)))) -> s(s(s(add(_,s(_))))) -> s(s(s(s(_)))) :: add_succ;add_succ;add_succ;add_zero",613,0.03065
A_dead_control,8,"mul(_,s(_)) -> _ :: mul_zero",611,0.03055
A_dead_control,8,"add(s(_),_) -> s(add(_,_)) -> s(_) :: add_succ;add_zero",605,0.03025
A_dead_control,8,"add(s(_),s(s(s(_)))) -> s(add(_,s(s(s(_))))) -> s(s(s(s(_)))) :: add_succ;add_zero",588,0.0294
A_dead_control,8,"mul(_,s(s(s(_)))) -> _ :: mul_zero",569,0.02845
A_dead_control,8,"add(_,s(s(s(_)))) -> s(s(s(_))) :: add_zero",568,0.0284
A_dead_control,8,"mul(s(_),s(s(_))) -> add(s(s(_)),mul(_,s(s(_)))) -> add(s(s(_)),_) -> s(add(s(_),_)) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;mul_zero;add_succ;add_succ;add_zero",333,0.01665
A_dead_control,8,"mul(s(_),_) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;mul_zero;add_zero",304,0.0152
A_dead_control,8,"mul(s(_),_) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;add_zero;mul_zero",289,0.01445
A_dead_control,8,"mul(s(_),s(s(s(_)))) -> add(s(s(s(_))),mul(_,s(s(s(_))))) -> add(s(s(s(_))),_) -> s(add(s(s(_)),_)) -> s(s(add(s(_),_))) -> s(s(s(add(_,_)))) -> s(s(s(_))) :: mul_succ;mul_zero;add_succ;add_succ;add_succ;add_zero",289,0.01445
A_dead_control,8,"mul(s(_),s(_)) -> add(s(_),mul(_,s(_))) -> add(s(_),_) -> s(add(_,_)) -> s(_) :: mul_succ;mul_zero;add_succ;add_zero",270,0.0135
A_dead_control,8,"mul(s(_),s(_)) -> add(s(_),mul(_,s(_))) -> s(add(_,mul(_,s(_)))) -> s(add(_,_)) -> s(_) :: mul_succ;add_succ;mul_zero;add_zero",192,0.0096
A_dead_control,8,"mul(s(_),s(s(_))) -> add(s(s(_)),mul(_,s(s(_)))) -> s(add(s(_),mul(_,s(s(_))))) -> s(add(s(_),_)) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;add_succ;mul_zero;add_succ;add_zero",182,0.0091
A_dead_control,8,"mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> mul(s(_),_) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;add_zero;mul_succ;add_zero;mul_zero",169,0.00845
A_dead_control,8,"mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> mul(s(_),_) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;add_zero;mul_succ;mul_zero;add_zero",164,0.0082
A_dead_control,8,"mul(s(_),s(_)) -> add(s(_),mul(_,s(_))) -> s(add(_,mul(_,s(_)))) -> s(mul(_,s(_))) -> s(_) :: mul_succ;add_succ;add_zero;mul_zero",148,0.0074
A_dead_control,8,"mul(s(_),s(s(s(_)))) -> add(s(s(s(_))),mul(_,s(s(s(_))))) -> s(add(s(s(_)),mul(_,s(s(s(_)))))) -> s(add(s(s(_)),_)) -> s(s(add(s(_),_))) -> s(s(s(add(_,_)))) -> s(s(s(_))) :: mul_succ;add_succ;mul_zero;add_succ;add_succ;add_zero",140,0.007
A_dead_control,8,"mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;add_zero;mul_zero;add_zero",104,0.0052
A_dead_control,8,"mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,add(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;mul_zero;add_zero;add_zero",98,0.0049
A_dead_control,8,"mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;mul_succ;add_zero;add_zero;mul_zero",94,0.0047
A_dead_control,8,"mul(s(_),s(s(_))) -> add(s(s(_)),mul(_,s(s(_)))) -> s(add(s(_),mul(_,s(s(_))))) -> s(s(add(_,mul(_,s(s(_)))))) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;add_succ;add_succ;mul_zero;add_zero",89,0.00445
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> mul(s(_),_) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;add_zero;mul_succ;add_zero;mul_succ;mul_zero;add_zero",84,0.0042
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> mul(s(_),_) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;add_zero;mul_succ;add_zero;mul_succ;add_zero;mul_zero",81,0.00405
A_dead_control,8,"mul(s(_),s(s(_))) -> add(s(s(_)),mul(_,s(s(_)))) -> s(add(s(_),mul(_,s(s(_))))) -> s(s(add(_,mul(_,s(s(_)))))) -> s(s(mul(_,s(s(_))))) -> s(s(_)) :: mul_succ;add_succ;add_succ;add_zero;mul_zero",77,0.00385
A_dead_control,8,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> s(add(_,mul(s(_),s(_)))) -> s(mul(s(_),s(_))) -> s(add(s(_),mul(_,s(_)))) -> s(add(s(_),_)) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;add_succ;add_zero;mul_succ;mul_zero;add_succ;add_zero",68,0.0034
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;add_zero;mul_succ;mul_succ;add_zero;mul_zero;add_zero",61,0.00305
A_dead_control,8,"mul(s(_),s(s(s(_)))) -> add(s(s(s(_))),mul(_,s(s(s(_))))) -> s(add(s(s(_)),mul(_,s(s(s(_)))))) -> s(s(add(s(_),mul(_,s(s(s(_))))))) -> s(s(add(s(_),_))) -> s(s(s(add(_,_)))) -> s(s(s(_))) :: mul_succ;add_succ;add_succ;mul_zero;add_succ;add_zero",58,0.0029
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,mul(s(_),_)) -> mul(s(_),_) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;mul_succ;add_zero;add_zero;mul_succ;add_zero;mul_zero",56,0.0028
A_dead_control,8,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> s(add(_,mul(s(_),s(_)))) -> s(mul(s(_),s(_))) -> s(add(s(_),mul(_,s(_)))) -> s(s(add(_,mul(_,s(_))))) -> s(s(mul(_,s(_)))) -> s(s(_)) :: mul_succ;add_succ;add_zero;mul_succ;add_succ;add_zero;mul_zero",54,0.0027
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,add(_,_)) -> add(_,_) -> _ :: mul_succ;add_zero;mul_succ;mul_succ;mul_zero;add_zero;add_zero",50,0.0025
A_dead_control,8,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> s(add(_,mul(s(_),s(_)))) -> s(mul(s(_),s(_))) -> s(add(s(_),mul(_,s(_)))) -> s(s(add(_,mul(_,s(_))))) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;add_succ;add_zero;mul_succ;add_succ;mul_zero;add_zero",49,0.00245
A_dead_control,8,"mul(s(_),s(s(s(_)))) -> add(s(s(s(_))),mul(_,s(s(s(_))))) -> s(add(s(s(_)),mul(_,s(s(s(_)))))) -> s(s(add(s(_),mul(_,s(s(s(_))))))) -> s(s(s(add(_,mul(_,s(s(s(_)))))))) -> s(s(s(add(_,_)))) -> s(s(s(_))) :: mul_succ;add_succ;add_succ;add_succ;mul_zero;add_zero",48,0.0024
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,add(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;add_zero;mul_succ;mul_zero;add_zero;add_zero",47,0.00235
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,mul(s(_),_)) -> mul(s(_),_) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;add_zero;add_zero;mul_succ;mul_zero;add_zero",46,0.0023
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> mul(s(s(_)),_) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;add_zero;mul_succ;mul_succ;add_zero;add_zero;mul_zero",44,0.0022
A_dead_control,8,"mul(s(_),s(s(s(_)))) -> add(s(s(s(_))),mul(_,s(s(s(_))))) -> s(add(s(s(_)),mul(_,s(s(s(_)))))) -> s(s(add(s(_),mul(_,s(s(s(_))))))) -> s(s(s(add(_,mul(_,s(s(s(_)))))))) -> s(s(s(mul(_,s(s(s(_))))))) -> s(s(s(_))) :: mul_succ;add_succ;add_succ;add_succ;add_zero;mul_zero",44,0.0022
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;mul_succ;add_zero;mul_succ;add_zero;add_zero;mul_zero",37,0.00185
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,mul(s(_),_)) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;add_zero;mul_succ;add_zero;mul_zero;add_zero",36,0.0018
A_dead_control,8,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> s(add(s(_),mul(s(_),s(s(_))))) -> s(s(add(_,mul(s(_),s(s(_)))))) -> s(s(mul(s(_),s(s(_))))) -> s(s(add(s(s(_)),mul(_,s(s(_)))))) -> s(s(add(s(s(_)),_))) -> s(s(s(add(s(_),_)))) -> s(s(s(s(add(_,_))))) :: mul_succ;add_succ;add_succ;add_zero;mul_succ;mul_zero;add_succ;add_succ",33,0.00165
A_dead_control,8,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> s(add(_,mul(s(_),s(_)))) -> s(add(_,add(s(_),mul(_,s(_))))) -> s(add(_,add(s(_),_))) -> s(add(s(_),_)) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;add_succ;mul_succ;mul_zero;add_zero;add_succ;add_zero",31,0.00155
A_dead_control,8,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> add(s(_),add(s(_),mul(_,s(_)))) -> add(s(_),add(s(_),_)) -> add(s(_),s(add(_,_))) -> add(s(_),s(_)) -> s(add(_,s(_))) -> s(s(_)) :: mul_succ;mul_succ;mul_zero;add_succ;add_zero;add_succ;add_zero",30,0.0015
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,add(_,add(_,mul(_,_)))) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> mul(_,_) -> _ :: mul_succ;mul_succ;mul_succ;add_zero;add_zero;add_zero;mul_zero",27,0.00135
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,add(_,add(_,mul(_,_)))) -> add(_,add(_,mul(_,_))) -> add(_,add(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;mul_succ;add_zero;mul_zero;add_zero;add_zero",26,0.0013
A_dead_control,8,"mul(s(s(s(_))),_) -> add(_,mul(s(s(_)),_)) -> add(_,add(_,mul(s(_),_))) -> add(_,add(_,add(_,mul(_,_)))) -> add(_,add(_,mul(_,_))) -> add(_,mul(_,_)) -> add(_,_) -> _ :: mul_succ;mul_succ;mul_succ;add_zero;add_zero;mul_zero;add_zero",22,0.0011
A_dead_control,8,"mul(s(s(_)),s(_)) -> add(s(_),mul(s(_),s(_))) -> add(s(_),add(s(_),mul(_,s(_)))) -> s(add(_,add(s(_),mul(_,s(_))))) -> s(add(_,add(s(_),_))) -> s(add(s(_),_)) -> s(s(add(_,_))) -> s(s(_)) :: mul_succ;mul_succ;add_succ;mul_zero;add_zero;add_succ;add_zero",22,0.0011
A_dead_control,8,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> s(add(s(_),mul(s(_),s(s(_))))) -> s(s(add(_,mul(s(_),s(s(_)))))) -> s(s(mul(s(_),s(s(_))))) -> s(s(add(s(s(_)),mul(_,s(s(_)))))) -> s(s(s(add(s(_),mul(_,s(s(_))))))) -> s(s(s(add(s(_),_)))) -> s(s(s(s(add(_,_))))) :: mul_succ;add_succ;add_succ;add_zero;mul_succ;add_succ;mul_zero;add_succ",22,0.0011
A_dead_control,8,"mul(s(s(_)),s(s(_))) -> add(s(s(_)),mul(s(_),s(s(_)))) -> s(add(s(_),mul(s(_),s(s(_))))) -> s(add(s(_),add(s(s(_)),mul(_,s(s(_)))))) -> s(add(s(_),add(s(s(_)),_))) -> s(s(add(_,add(s(s(_)),_)))) -> s(s(add(s(s(_)),_))) -> s(s(s(add(s(_),_)))) -> s(s(s(s(add(_,_))))) :: mul_succ;add_succ;mul_succ;mul_zero;add_succ;add_zero;add_succ;add_succ",20,0.001
